"iso3c","country","year","mil.expenditure.cow","mil.expenditure.cow.alt","mil.personnel.cow","mil.expenditure.wmeat","mil.personnel.wmeat","mil.expenditure.sipri","mil.expenditure.cow.ef","mil.personnel.cow.ef","mil.expenditure.wmeat.ef","mil.personnel.wmeat.ef","mil.expenditure.cow.est.flag","mil.expenditure.cow.alt.est.flag","mil.personnel.cow.est.flag","mil.expenditure.wmeat.est.flag","mil.personnel.wmeat.est.flag","mil.expenditure.sipri.est.flag","mpd.pop","gl.pop","un.pop.estimated","cow.pop.estimated","imf.growth.rate.extend","mpd.cgdp.growth","mpd.rgdpna.growth","mil.expenditure.per.capita.cow.un","mil.expenditure.per.capita.cow.alt.un","mil.expenditure.per.capita.cow.cow","mil.expenditure.per.capita.cow.alt.cow","mil.expenditure.per.capita.wmeat.un","mil.expenditure.per.capita.wmeat.cow","mil.expenditure.per.capita.sipri.un","mil.expenditure.per.capita.sipri.cow","mil.expenditure.perc.gdp.cow.pwt","mil.expenditure.perc.gdp.cow.alt.pwt","mil.expenditure.perc.gdp.cow.gl","mil.expenditure.perc.gdp.cow.alt.gl","mil.expenditure.perc.gdp.wmeat.pwt","mil.expenditure.perc.gdp.wmeat.gl","mil.expenditure.perc.gdp.sipri.pwt","mil.expenditure.perc.gdp.sipri.gl","mil.expenditure.per.personnel.cow.cow","mil.expenditure.per.personnel.cow.alt.cow","mil.expenditure.per.personnel.cow.wmeat","mil.expenditure.per.personnel.cow.alt.wmeat","mil.expenditure.per.personnel.wmeat.cow","mil.expenditure.per.personnel.wmeat.wmeat","mil.expenditure.per.personnel.sipri.cow","mil.expenditure.per.personnel.sipri.wmeat","mil.personnel.per.capita.cow.un","mil.personnel.per.capita.cow.cow","mil.personnel.per.capita.wmeat.un","mil.personnel.per.capita.wmeat.cow","gdp.per.mil.personnel.pwt.cow","gdp.per.mil.personnel.pwt.wmeat","gdp.per.mil.personnel.gl.cow","gdp.per.mil.personnel.gl.wmeat","mil.expenditure.growth.rate.cow","mil.expenditure.growth.rate.cow.alt","mil.expenditure.growth.rate.wmeat","mil.expenditure.growth.rate.sipri","mil.personnel.growth.rate.cow","mil.personnel.growth.rate.wmeat","mil.expenditure.per.capita.growth.rate.cow.un","mil.expenditure.per.capita.growth.rate.cow.alt.un","mil.expenditure.per.capita.growth.rate.cow.cow","mil.expenditure.per.capita.growth.rate.cow.alt.cow","mil.expenditure.per.capita.growth.rate.wmeat.un","mil.expenditure.per.capita.growth.rate.wmeat.cow","mil.expenditure.per.capita.growth.rate.sipri.un","mil.expenditure.per.capita.growth.rate.sipri.cow","mil.expenditure.perc.gdp.growth.rate.cow.pwt","mil.expenditure.perc.gdp.growth.rate.cow.alt.pwt","mil.expenditure.perc.gdp.growth.rate.cow.gl","mil.expenditure.perc.gdp.growth.rate.cow.alt.gl","mil.expenditure.perc.gdp.growth.rate.wmeat.pwt","mil.expenditure.perc.gdp.growth.rate.wmeat.gl","mil.expenditure.perc.gdp.growth.rate.sipri.pwt","mil.expenditure.perc.gdp.growth.rate.sipri.gl","mil.expenditure.per.personnel.growth.rate.cow.cow","mil.expenditure.per.personnel.growth.rate.cow.alt.cow","mil.expenditure.per.personnel.growth.rate.cow.wmeat","mil.expenditure.per.personnel.growth.rate.cow.alt.wmeat","mil.expenditure.per.personnel.growth.rate.wmeat.cow","mil.expenditure.per.personnel.growth.rate.wmeat.wmeat","mil.expenditure.per.personnel.growth.rate.sipri.cow","mil.expenditure.per.personnel.growth.rate.sipri.wmeat","mil.personnel.per.capita.growth.rate.cow.un","mil.personnel.per.capita.growth.rate.cow.cow","mil.personnel.per.capita.growth.rate.wmeat.un","mil.personnel.per.capita.growth.rate.wmeat.cow","gdp.per.mil.personnel.growth.rate.pwt.cow","gdp.per.mil.personnel.growth.rate.pwt.wmeat","gdp.per.mil.personnel.growth.rate.gl.cow","gdp.per.mil.personnel.growth.rate.gl.wmeat"
"CZE","Czechia",1947,5397606760,5397606760,250000,6143161647.1112,250000,2916534138.60518,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,445.644713848046,445.644713848046,443.882134868421,443.882134868421,507.200253015312,505.194214400592,240.798946536587,239.846557451084,0,0,0,0,0,0,0,0,21590.42704,21590.42704,21590.42704,21590.42704,24572.6465884448,24572.6465884448,11666.1365544207,11666.1365544207,0.0206408475859422,0.0205592105263158,0.0206408475859422,0.0205592105263158,0,0,0,0,9.62591418181572,9.62591418181572,9.62591418181574,9.62591418181572,0,0,16.4775338181796,14.1465339091922,16.4775338181792,16.4775338181792,16.4775338181796,16.4775338181792,16.4775338181796,16.4775338181792,0,0,0,0,0,0,0,0,9.62591418181571,9.62591418181571,9.62591418181571,9.62591418181571,9.62591418181575,9.62591418181575,9.62591418181571,9.62591418181571,6.25000000000032,6.25,6.25000000000032,6.25,0,0,0,0
"CZE","Czechia",1948,5657214160,5657214160,250000,6438627822.01021,250000,3056809982.77107,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,460.30293997541,460.30293997541,458.482385930789,458.482385930789,523.883175014673,521.811153416825,248.719348820923,247.735633582225,0,0,0,0,0,0,0,0,22628.85664,22628.85664,22628.85664,22628.85664,25754.5112880408,25754.5112880408,12227.2399310843,12227.2399310843,0.0203414139431929,0.0202609611799984,0.0203414139431929,0.0202609611799984,0,0,0,0,4.80967605724579,4.80967605724579,4.80967605724576,4.80967605724579,0,0,3.28921799628085,3.18447371379972,3.28921799628079,3.28921799628079,3.28921799628083,3.28921799628077,3.28921799628086,3.2892179962808,0,0,0,0,0,0,0,0,4.8096760572458,4.8096760572458,4.8096760572458,4.8096760572458,4.80967605724576,4.80967605724576,4.8096760572458,4.8096760572458,-1.45068482048783,-1.4506848204879,-1.45068482048783,-1.4506848204879,0,0,0,0
"CZE","Czechia",1949,6699069780,6699069780,250000,7624391767.25383,250000,3619764569.56051,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,545.074205717257,545.074205717257,542.918371018721,542.918371018721,620.36363601113,617.910022469716,294.524517945335,293.359637698396,0,0,0,0,0,0,0,0,26796.27912,26796.27912,26796.27912,26796.27912,30497.5670690153,30497.5670690153,14479.058278242,14479.058278242,0.0203414139431929,0.0202609611799984,0.0203414139431929,0.0202609611799984,0,0,0,0,18.4164076263289,18.4164076263289,18.4164076263289,18.4164076263289,0,0,18.4164076263289,15.5522431354641,18.4164076263289,18.4164076263289,18.4164076263289,18.4164076263289,18.4164076263289,18.4164076263289,0,0,0,0,0,0,0,0,18.4164076263289,18.4164076263289,18.4164076263289,18.4164076263289,18.416407626329,18.416407626329,18.4164076263289,18.4164076263289,0,0,0,0,0,0,0,0
"CZE","Czechia",1950,7741911000,7741911000,250000,8811277450.40624,250000,4183251713.86568,0,0,1,1,0,0,0,1,1,1,12388000,12389000,0,1,0,0,0,627.383387358185,627.383387358185,624.902009847445,624.902009847445,714.04193277198,711.217810186959,338.999328514236,337.658544988754,0,0,0,0,0,0,0,0,30967.644,30967.644,30967.644,30967.644,35245.109801625,35245.109801625,16733.0068554627,16733.0068554627,0.020259319286872,0.020179191218016,0.020259319286872,0.020179191218016,0,0,0,0,15.5669556258899,15.5669556258899,15.5669556258899,15.5669556258899,0,0,15.1005460866778,13.1194391339431,15.1005460866781,15.1005460866781,15.1005460866778,15.1005460866781,15.1005460866778,15.1005460866782,0,0,0,0,0,0,0,0,15.5669556258899,15.5669556258899,15.5669556258899,15.5669556258899,15.5669556258899,15.5669556258899,15.5669556258899,15.5669556258899,-0.403583824360612,-0.403583824360311,-0.403583824360612,-0.403583824360311,0,0,0,0
"CZE","Czechia",1951,8849729100,8849729100,250000,10072115070.9475,250000,4781848360.80161,0,0,1,1,0,0,0,1,1,1,12532000,12532000,0,1,0,0,0,706.960305160569,706.960305160569,706.170531439515,706.170531439515,804.610566460094,803.711703714288,381.997792043586,381.57104698385,0,0,0,0,0,0,0,0,35398.9164,35398.9164,35398.9164,35398.9164,40288.4602837898,40288.4602837898,19127.3934432064,19127.3934432064,0.0199712414123662,0.0199489307373125,0.0199712414123662,0.0199489307373125,0,0,0,0,14.3093623783585,14.3093623783585,14.3093623783585,14.3093623783585,0,0,12.6839376696712,11.2562073459429,13.0050024342071,13.0050024342071,12.6839376696712,13.0050024342071,12.6839376696712,13.0050024342071,0,0,0,0,0,0,0,0,14.3093623783585,14.3093623783585,14.3093623783585,14.3093623783585,14.3093623783585,14.3093623783585,14.3093623783585,14.3093623783585,-1.42195238856047,-1.14107883817429,-1.42195238856047,-1.14107883817429,0,0,0,0
"CZE","Czechia",1952,7896056500,7896056500,250000,8986714596.12279,250000,4266542444.93449,0,0,1,1,0,0,0,1,1,1,12683000,12683000,0,1,0,0,0,621.834659001418,621.834659001418,622.570093826382,622.570093826382,707.726775564876,708.563793749333,336.001137575562,336.398521243751,0,0,0,0,0,0,0,0,31584.226,31584.226,31584.226,31584.226,35946.8583844912,35946.8583844912,17066.169779738,17066.169779738,0.0196881398645456,0.0197114247417803,0.0196881398645456,0.0197114247417803,0,0,0,0,-10.7762914460286,-10.7762914460286,-10.7762914460286,-10.7762914460286,0,0,-12.0410786203643,-13.6894341489185,-11.8385622015004,-11.8385622015004,-12.0410786203643,-11.8385622015004,-12.0410786203643,-11.8385622015004,0,0,0,0,0,0,0,0,-10.7762914460286,-10.7762914460286,-10.7762914460286,-10.7762914460286,-10.7762914460286,-10.7762914460286,-10.7762914460286,-10.7762914460286,-1.41754607024728,-1.19057005440352,-1.41754607024728,-1.19057005440352,0,0,0,0
"CZE","Czechia",1953,7315317570,7315317570,250000,8325759976.71654,250000,3952746907.34293,0,0,1,1,0,0,0,1,1,1,12820000,12820000,0,1,0,0,0,568.356582239142,568.356582239142,570.617595163807,570.617595163807,646.861935880393,649.435255594114,307.104879756268,308.326591836422,0,0,0,0,0,0,0,0,29261.27028,29261.27028,29261.27028,29261.27028,33303.0399068662,33303.0399068662,15810.9876293717,15810.9876293717,0.0194235102167664,0.0195007800312012,0.0194235102167664,0.0195007800312012,0,0,0,0,-7.3547970433089,-7.3547970433089,-7.3547970433089,-7.35479704330888,0,0,-8.60004761525416,-9.4092473692464,-8.34484328395373,-8.34484328395373,-8.60004761525416,-8.34484328395373,-8.60004761525415,-8.3448432839537,0,0,0,0,0,0,0,0,-7.35479704330889,-7.35479704330889,-7.35479704330889,-7.35479704330889,-7.35479704330889,-7.35479704330889,-7.35479704330888,-7.35479704330888,-1.34410690700024,-1.06864274570983,-1.34410690700024,-1.06864274570983,0,0,0,0
"CZE","Czechia",1954,6845875380,6845875380,250000,7791475175.06791,250000,3699089270.89137,0,0,1,1,0,0,0,1,1,1,12952000,12952000,0,1,0,0,0,525.353033535415,525.353033535415,528.557394996912,528.557394996912,597.918438728257,601.565408822415,283.86841154872,285.599851057085,0,0,0,0,0,0,0,0,27383.50152,27383.50152,27383.50152,27383.50152,31165.9007002717,31165.9007002717,14796.3570835655,14796.3570835655,0.0191850203361216,0.019302038295244,0.0191850203361216,0.019302038295244,0,0,0,0,-6.41724963418097,-6.41724963418097,-6.41724963418097,-6.41724963418097,0,0,-7.56629729426318,-8.18564773754712,-7.37099600912599,-7.37099600912599,-7.56629729426316,-7.370996009126,-7.56629729426315,-7.37099600912602,0,0,0,0,0,0,0,0,-6.41724963418096,-6.41724963418096,-6.41724963418096,-6.41724963418096,-6.41724963418097,-6.41724963418097,-6.41724963418097,-6.41724963418097,-1.22784130151179,-1.01914762198888,-1.22784130151179,-1.01914762198888,0,0,0,0
"CZE","Czechia",1955,7899183270,7899183270,250000,8990273257.28456,250000,4268231958.79759,0,0,1,1,0,0,0,1,1,1,13093000,13093000,0,1,0,0,0,599.467501707521,599.467501707521,603.313470556786,603.313470556786,682.270111351944,686.647312096889,323.91530384743,325.99342845777,0,0,0,0,0,0,0,0,31596.73308,31596.73308,31596.73308,31596.73308,35961.0930291383,35961.0930291383,17072.9278351903,17072.9278351903,0.0189724519996964,0.0190941724585656,0.0189724519996964,0.0190941724585656,0,0,0,0,15.3860219699179,15.3860219699179,15.3860219699179,15.3860219699179,0,0,14.107555004174,12.3633838299821,14.1434168299379,14.1434168299379,14.107555004174,14.1434168299379,14.1075550041739,14.1434168299379,0,0,0,0,0,0,0,0,15.3860219699179,15.3860219699179,15.3860219699179,15.3860219699179,15.3860219699179,15.3860219699179,15.3860219699179,15.3860219699179,-1.10799119678226,-1.0769113266631,-1.10799119678226,-1.0769113266631,0,0,0,0
"CZE","Czechia",1956,8592311520,8592311520,250000,9779141189.1769,250000,4642755760.44568,0,0,1,1,0,0,0,1,1,1,13229000,13229000,0,1,0,0,0,645.698618772075,645.698618772075,649.505746466097,649.505746466097,734.886990995484,739.219985575395,348.895751141932,350.952888385039,0,0,0,0,0,0,0,0,34369.24608,34369.24608,34369.24608,34369.24608,39116.5647567076,39116.5647567076,18571.0230417827,18571.0230417827,0.0187871045314496,0.0188978758787512,0.0187871045314496,0.0188978758787512,0,0,0,0,8.77468247423002,8.77468247423002,8.77468247423003,8.77468247423003,0,0,7.71203058262035,7.15985999048161,7.65643039043719,7.65643039043719,7.71203058262035,7.65643039043721,7.71203058262036,7.65643039043722,0,0,0,0,0,0,0,0,8.77468247423001,8.77468247423001,8.77468247423001,8.77468247423001,8.77468247423002,8.77468247423002,8.77468247423004,8.77468247423004,-0.976929435635387,-1.02804444780407,-0.976929435635387,-1.02804444780407,0,0,0,0
"CZE","Czechia",1957,8772485860,8772485860,250000,9984202458.82775,250000,4740110872.97534,0,0,1,1,0,0,0,1,1,1,13358000,13358000,0,1,0,0,0,653.541373761454,653.541373761454,656.721504716275,656.721504716275,743.813041706604,747.432434408425,353.133492734511,354.851839569946,0,0,0,0,0,0,0,0,35089.94344,35089.94344,35089.94344,35089.94344,39936.809835311,39936.809835311,18960.4434919014,18960.4434919014,0.0186247485658944,0.0187153765533763,0.0186247485658944,0.0187153765533763,0,0,0,0,2.09692513569387,2.09692513569387,2.09692513569387,2.09692513569386,0,0,1.21461541985237,1.20003955438054,1.11096141788399,1.11096141788399,1.21461541985236,1.11096141788398,1.21461541985237,1.11096141788397,0,0,0,0,0,0,0,0,2.09692513569389,2.09692513569389,2.09692513569389,2.09692513569389,2.09692513569387,2.09692513569387,2.09692513569387,2.09692513569387,-0.864188333457502,-0.965713430154224,-0.864188333457502,-0.965713430154224,0,0,0,0
"CZE","Czechia",1958,8506575750,8506575750,250000,9681562999.90371,250000,4596429432.64469,0,0,1,1,0,0,0,1,1,1,13475000,13474000,0,1,0,0,0,628.812518480189,628.812518480189,631.332622086982,631.332622086982,715.668465397968,718.53666319606,339.771542921695,341.133251643513,0,0,0,0,0,0,0,0,34026.303,34026.303,34026.303,34026.303,38726.2519996148,38726.2519996148,18385.7177305788,18385.7177305788,0.0184801892371378,0.0185542526347039,0.0184801892371378,0.0185542526347039,0,0,0,0,-3.03118311324357,-3.03118311324357,-3.03118311324357,-3.03118311324356,0,0,-3.78382398943439,-3.93262769975277,-3.86600445500279,-3.86600445500279,-3.78382398943438,-3.8660044550028,-3.78382398943438,-3.86600445500278,0,0,0,0,0,0,0,0,-3.03118311324358,-3.03118311324358,-3.03118311324358,-3.03118311324358,-3.03118311324356,-3.03118311324356,-3.03118311324356,-3.03118311324356,-0.776167947959773,-0.860917322250263,-0.776167947959773,-0.860917322250263,0,0,0,0
"CZE","Czechia",1959,8508728790,8508728790,303000,9684013432.72344,303000,4597592802.80873,0,0,1,1,0,0,0,1,1,1,13565000,13565000,0,1,0,0,0,624.310572309047,624.310572309047,627.256084777,627.256084777,710.54467919315,713.897046275226,337.338968582341,338.930542042663,0,0,0,0,0,0,0,0,28081.6131683168,28081.6131683168,28081.6131683168,28081.6131683168,31960.4403720246,31960.4403720246,15173.5736066295,15173.5736066295,0.0222320052828527,0.0223368964246222,0.0222320052828527,0.0223368964246222,0,0,0,0,0.0253103018567612,0.0253103018567612,0.0253103018567686,0.0253103018567493,21.2,21.2,-0.715944107159862,-0.721106829008476,-0.645703574845705,-0.645703574845705,-0.715944107159851,-0.645703574845687,-0.715944107159875,-0.645703574845726,0,0,0,0,0,0,0,0,-17.4708660875769,-17.4708660875769,-17.4708660875769,-17.4708660875769,-17.4708660875769,-17.4708660875769,-17.4708660875769,-17.4708660875769,20.3018269865727,20.3869369701438,20.3018269865727,20.3869369701438,0,0,0,0
"CZE","Czechia",1960,8697770010,8697770010,303000,9899166337.34651,303000,4699739030.98886,0,0,1,1,0,0,0,1,1,1,13654000,13654000,0,1,0,0,0,633.486526584122,633.486526584122,637.012597773546,637.012597773546,720.988079923271,725.001196524572,342.29708892854,344.202360552868,0,0,0,0,0,0,0,0,28705.5115841584,28705.5115841584,28705.5115841584,28705.5115841584,32670.51596484,32670.51596484,15510.6898712504,15510.6898712504,0.022068463219228,0.0221912992529662,0.022068463219228,0.0221912992529662,0,0,0,0,2.2217328189162,2.2217328189162,2.22173281891618,2.22173281891621,0,0,1.46977396860952,1.44848452019239,1.55542739772946,1.55542739772946,1.46977396860951,1.55542739772945,1.46977396860954,1.55542739772949,0,0,0,0,0,0,0,0,2.2217328189162,2.2217328189162,2.2217328189162,2.2217328189162,2.22173281891617,2.22173281891617,2.2217328189162,2.2217328189162,-0.735615440640927,-0.651823641423764,-0.735615440640927,-0.651823641423764,0,0,0,0
"CZE","Czechia",1961,9503325000,9503325000,310000,10815990170.4349,310000,5135011316.15599,0,0,1,1,0,0,0,1,1,1,13779000,13752000,0,1,0,0,0,686.954243169004,686.954243169004,689.646226415094,689.646226415094,781.841128410793,784.904947056234,371.187748746277,372.642330635413,0,0,0,0,0,0,0,0,30655.8870967742,30655.8870967742,30655.8870967742,30655.8870967742,34890.2908723707,34890.2908723707,16564.5526327613,16564.5526327613,0.0224085586236808,0.0224963715529753,0.0224085586236808,0.0224963715529753,0,0,0,0,9.26162670516509,9.26162670516509,9.2616267051651,9.26162670516507,2.31023102310231,2.31023102310231,8.44022948257314,7.78330101554195,8.26257264385517,8.26257264385517,8.44022948257313,8.26257264385516,8.44022948257312,8.26257264385516,0,0,0,0,0,0,0,0,6.79442868279039,6.79442868279039,6.79442868279039,6.79442868279039,6.7944286827904,6.7944286827904,6.79442868279038,6.79442868279038,1.541092377273,1.37473834466175,1.541092377273,1.37473834466175,0,0,0,0
"CZE","Czechia",1962,10801791000,10801791000,305000,12293809301.3858,305000,5836622342.15413,0,0,1,1,0,0,0,1,1,1,13857000,13851000,0,1,0,0,0,774.877403156384,774.877403156384,779.35,779.35,881.908845149627,886.999228094213,418.69600732813,421.112723099144,0,0,0,0,0,0,0,0,35415.7081967213,35415.7081967213,35415.7081967213,35415.7081967213,40307.5714799534,40307.5714799534,19136.4666955873,19136.4666955873,0.0218794835007174,0.022005772005772,0.0218794835007174,0.022005772005772,0,0,0,0,13.6632810095414,13.6632810095414,13.6632810095414,13.6632810095414,-1.61290322580645,-1.61290322580645,12.7989834638447,11.3467188008367,13.0072158954892,13.0072158954892,12.7989834638447,13.0072158954892,12.7989834638447,13.0072158954892,0,0,0,0,0,0,0,0,15.5266134851076,15.5266134851076,15.5266134851076,15.5266134851076,15.5266134851076,15.5266134851076,15.5266134851076,15.5266134851076,-2.36104040357291,-2.18079411627799,-2.36104040357291,-2.18079411627799,0,0,0,0
"CZE","Czechia",1963,10592069840,10592069840,301000,12055120000,301000,5723301948.51955,0,0,0,0,0,0,0,0,0,1,13948000,13950000,0,1,0,0,0,754.367198917456,754.367198917456,759.17931766055,759.17931766055,858.565629228687,864.04243119266,407.613556621291,410.213729108339,0,0,0,0,0,0,0,0,35189.6007973422,35189.6007973422,35189.6007973422,35189.6007973422,40050.2325581395,40050.2325581395,19014.2921877726,19014.2921877726,0.0214372195712556,0.0215739678899083,0.0214372195712556,0.0215739678899083,0,0,0,0,-1.94154062043969,-1.94154062043969,-1.94154062043968,-1.94154062043969,-1.31147540983607,-1.31147540983607,-2.64689667751081,-2.71886214940963,-2.58814170006408,-2.58814170006408,-2.64689667751081,-2.58814170006409,-2.6468966775108,-2.58814170006407,0,0,0,0,0,0,0,0,-0.638438170212955,-0.638438170212955,-0.638438170212955,-0.638438170212955,-0.638438170212966,-0.638438170212966,-0.638438170212967,-0.638438170212967,-2.02136366449076,-1.96223116258083,-2.02136366449076,-1.96223116258083,0,0,0,0
"CZE","Czechia",1964,9946216500,9946216500,301000,13323750000,301000,5374322595.55865,0,0,0,0,0,0,0,0,0,1,14052000,14027000,0,1,0,0,0,704.057230834572,704.057230834572,707.512910798122,707.512910798122,943.140794223827,947.769953051643,380.429149540501,382.296386083273,0,0,0,0,0,0,0,0,33043.9086378738,33043.9086378738,33043.9086378738,33043.9086378738,44264.950166113,44264.950166113,17854.8923440487,17854.8923440487,0.0213067176329015,0.0214112960591834,0.0213067176329015,0.0214112960591834,0,0,0,0,-6.09751776334587,-6.09751776334587,10.5235783633842,-6.09751776334588,0,0,-6.66916167021584,-7.14572138166207,-6.8055603808651,-6.8055603808651,9.85075131310805,9.69020951244389,-6.66916167021586,-6.80556038086511,0,0,0,0,0,0,0,0,-6.09751776334587,-6.09751776334587,-6.09751776334587,-6.09751776334587,10.5235783633842,10.5235783633842,-6.09751776334587,-6.09751776334587,-0.608763360940047,-0.75401906387822,-0.608763360940047,-0.75401906387822,0,0,0,0
"CZE","Czechia",1965,9619163120,9619163120,267000,13609120000,267000,5197603099.24688,0,0,0,0,0,0,0,0,0,1,14147000,14105000,0,1,0,0,0,677.692202339017,677.692202339017,679.367407302776,679.367407302776,958.79385655911,961.163924005933,366.183112529723,367.088290080294,0,0,0,0,0,0,0,0,36026.828164794,36026.828164794,36026.828164794,36026.828164794,50970.4868913858,50970.4868913858,19466.6782743329,19466.6782743329,0.0188107651120192,0.0188572639310686,0.0188107651120192,0.0188572639310686,0,0,0,0,-3.28821899261893,-3.28821899261893,2.14181442912095,-3.28821899261892,-11.2956810631229,-11.2956810631229,-3.74472803358657,-3.89041343615259,-3.9780904441159,-3.9780904441159,1.65967397775057,1.41320907158573,-3.74472803358655,-3.97809044411587,0,0,0,0,0,0,0,0,9.02713888847079,9.02713888847079,9.02713888847079,9.02713888847079,15.1486372403199,15.1486372403199,9.02713888847079,9.02713888847079,-11.7143924460151,-11.9284331086505,-11.7143924460151,-11.9284331086505,0,0,0,0
"CZE","Czechia",1966,10264298250,10264298250,259000,13499790000,259000,5546194375.77376,0,0,0,0,0,0,0,0,0,1,14224000,14183000,0,1,0,0,0,720.858083432825,720.858083432825,720.807461376404,720.807461376404,948.085539714868,948.018960674157,389.507295159334,389.479942118943,0,0,0,0,0,0,0,0,39630.4951737452,39630.4951737452,39630.4951737452,39630.4951737452,52122.7413127413,52122.7413127413,21413.8778987404,21413.8778987404,0.0181894795982864,0.018188202247191,0.0181894795982864,0.018188202247191,0,0,0,0,6.70676982968138,6.70676982968138,-0.803358336174579,6.70676982968137,-2.99625468164794,-2.99625468164794,6.36954076567859,5.98812472050627,6.09980014174569,6.09980014174569,-1.11685288458894,-1.36760889620056,6.36954076567858,6.09980014174568,0,0,0,0,0,0,0,0,10.0027318321426,10.0027318321426,10.0027318321426,10.0027318321426,2.26063059552659,2.26063059552659,10.0027318321426,10.0027318321426,-3.30281894454039,-3.54803160375374,-3.30281894454039,-3.54803160375374,0,0,0,0
"CZE","Czechia",1967,11604272640,11604272640,259000,14238720000,259000,6270233978.33488,0,0,0,0,0,0,0,0,0,1,14277000,14262000,0,1,0,0,0,813.421606617132,813.421606617132,811.203959454736,811.203959454736,998.087761110332,995.366655015729,439.522920113198,438.324640219146,0,0,0,0,0,0,0,0,44804.1414671815,44804.1414671815,44804.1414671815,44804.1414671815,54975.7528957529,54975.7528957529,24209.3975997486,24209.3975997486,0.0181550539744848,0.0181055574973785,0.0181550539744848,0.0181055574973785,0,0,0,0,13.0547101941431,13.0547101941431,5.47364070107757,13.0547101941431,0,0,12.8407415150991,11.379525996274,12.541004765089,12.541004765089,5.27402004364528,4.99438263427785,12.8407415150991,12.5410047650889,0,0,0,0,0,0,0,0,13.0547101941431,13.0547101941431,13.0547101941431,13.0547101941431,5.47364070107759,5.47364070107759,13.0547101941431,13.0547101941431,-0.189261180428999,-0.454386578119539,-0.189261180428999,-0.454386578119539,0,0,0,0
"CZE","Czechia",1968,12795894300,12795894300,250000,14251650000,250000,6914112905.83411,0,0,0,0,0,0,0,0,0,1,14323000,14341000,0,1,0,0,0,895.757388869444,895.757388869444,891.016941717151,891.016941717151,997.665383269163,992.385627741801,484.012104013588,481.450658438417,0,0,0,0,0,0,0,0,51183.5772,51183.5772,51183.5772,51183.5772,57006.6,57006.6,27656.4516233364,27656.4516233364,0.0175008750437522,0.0174082584778219,0.0175008750437522,0.0174082584778219,0,0,0,0,10.2688181928135,10.2688181928135,0.0908087243797195,10.2688181928135,-3.47490347490348,-3.47490347490348,10.122153331374,9.19175027472895,9.83883046084515,9.83883046084515,-0.0423187075953024,-0.299490369594601,10.122153331374,9.83883046084516,0,0,0,0,0,0,0,0,14.2384956477548,14.2384956477548,14.2384956477548,14.2384956477548,3.69407783845738,3.69407783845738,14.2384956477548,14.2384956477548,-3.60328827252173,-3.85129825280233,-3.60328827252173,-3.85129825280233,0,0,0,0
"CZE","Czechia",1969,13922623790,13922623790,210000,14100310000,210000,7522928102.76746,0,0,0,0,0,0,0,0,0,1,14285000,14420000,0,1,0,0,0,972.861700090839,972.861700090839,965.842788067985,965.842788067985,985.277758367689,978.169268123483,525.674523287503,521.881935675856,0,0,0,0,0,0,0,0,66298.2085238095,66298.2085238095,66298.2085238095,66298.2085238095,67144.3333333333,67144.3333333333,35823.4671560355,35823.4671560355,0.0146740269722591,0.0145681581685744,0.0146740269722591,0.0145681581685744,0,0,0,0,8.8053985409992,8.8053985409992,-1.06191212947273,8.8053985409992,-16,-16,8.60772260206649,7.92551615653039,8.3978028752889,8.3978028752889,-1.24166129337698,-1.43254388424265,8.60772260206649,8.3978028752889,0,0,0,0,0,0,0,0,29.5302363583324,29.5302363583324,29.5302363583324,29.5302363583324,17.7834379411039,17.7834379411039,29.5302363583324,29.5302363583324,-16.1526098805115,-16.3146722164412,-16.1526098805115,-16.3146722164412,0,0,0,0
"CZE","Czechia",1970,14332411240,14332411240,222000,13502160000,222000,7744351993.13938,0,0,0,0,0,0,0,0,0,1,14319000,14334000,0,1,0,0,0,998.287333008289,998.287333008289,999.889161434352,999.889161434352,940.45831301804,941.967350355797,539.412968805418,540.278498195855,0,0,0,0,0,0,0,0,64560.410990991,64560.410990991,64560.410990991,64560.410990991,60820.5405405405,60820.5405405405,34884.4684375648,34884.4684375648,0.0154628404262729,0.0154876517371285,0.0154628404262729,0.0154876517371285,0,0,0,0,2.94332057075572,2.94332057075572,-4.24210531541505,2.94332057075572,5.71428571428571,5.71428571428571,2.61348893836353,2.54692532668231,3.52504297665995,3.52504297665995,-4.54891475718498,-3.70098703235022,2.61348893836353,3.52504297665997,0,0,0,0,0,0,0,0,-2.62118324387971,-2.62118324387971,-2.62118324387971,-2.62118324387971,-9.41820773079801,-9.41820773079801,-2.62118324387972,-2.62118324387972,5.37557587637688,6.31166656700352,5.37557587637688,6.31166656700352,0,0,0,0
