"iso3c","year","imports","exports","total_trade","trade_balance","imports.perc.gdp.pwt","imports.perc.gdp.gl","exports.perc.gdp.pwt","exports.perc.gdp.gl","total.trade.perc.gdp.pwt","total.trade.perc.gdp.gl","trade.balance.perc.gdp.pwt","trade.balance.perc.gdp.gl","imports.per.capita.un","imports.per.capita.cow","exports.per.capita.un","exports.per.capita.cow","total.trade.per.capita.un","total.trade.per.capita.cow","trade.balance.per.capita.un","trade.balance.per.capita.cow","trade.balance.perc.total.trade"
"SDN",1974,710722000,350362000,1061084000,360360000,0.0237439606150433,0.0412602737267082,0.0117049725898562,0.0203399247855518,0.0354489332048996,0.0616001985122599,0.0120389880251871,0.0209203489411564,45.1252063492064,NA,22.2452063492063,NA,67.3704126984127,NA,22.88,NA,0.339614959795831
"SDN",1975,1033411000,439413000,1472824000,593998000,0.0298361356082581,0.0511525159387222,0.0126865166482953,0.0217503785872046,0.0425226522565534,0.0729028945259268,0.0171496189599628,0.0294021373515175,63.5436881264219,NA,27.0191846522782,NA,90.5628727787001,NA,36.5245034741438,NA,0.403305486602608
"SDN",1976,981013000,554234000,1535247000,426779000,0.0242774388826166,0.0413875616778297,0.0137158040328397,0.0233823546262387,0.0379932429154563,0.0647699163040683,0.0105616348497769,0.018005207051591,58.3832053799917,NA,32.984229006725,NA,91.3674343867167,NA,25.3989763732667,NA,0.277987190334845
"SDN",1977,1078527000,661114000,1739641000,417413000,0.0251267942819518,0.0403786967942933,0.0154021878681927,0.0247512781344022,0.0405289821501445,0.0651299749286955,0.0097246064137591,0.0156274186598911,62.102090171014,NA,38.0672539874475,NA,100.169344158461,NA,24.0348361835665,NA,0.239942034017363
"SDN",1978,875472000,485176000,1360648000,390296000,0.021682119647138,0.0340623508727485,0.0120159686225485,0.0188769431198675,0.0336980882696865,0.052939293992616,0.00966615102458944,0.015185407752881,48.7565159278236,NA,27.0202717754511,NA,75.7767877032747,NA,21.7362441523725,NA,0.286845679411574
"SDN",1979,918647000,589824000,1508471000,328823000,0.023953532400787,0.0386917630520739,0.0153795400134783,0.0248423283921097,0.0393330724142653,0.0635340914441836,0.00857399238730872,0.0138494346599641,49.4667492326746,NA,31.7604867804642,NA,81.2272360131388,NA,17.7062624522104,NA,0.217984303311101
"SDN",1980,1575934000,542326000,2118260000,1033608000,0.0404751873798968,0.0656422779632456,0.0139287219331456,0.0225894701419572,0.0544039093130425,0.0882317481052027,0.0265464654467512,0.0430528078212884,82.0286279408703,NA,28.2285030189465,NA,110.257130959817,NA,53.8001249219238,NA,0.487951431835563
"SDN",1981,1550976000,640632000,2191608000,910344000,0.0370765879434938,0.0598373683125908,0.0153145172378014,0.0247158775743994,0.0523911051812952,0.0845532458869901,0.0217620707056924,0.0351214907381914,78.0129772144258,NA,32.2233288063981,NA,110.236306020824,NA,45.7896484080278,NA,0.415377202492417
"SDN",1982,1274539000,507303000,1781842000,767236000,0.0298529878114564,0.0440578169650168,0.0118823435577219,0.017536272110782,0.0417353313691782,0.0615940890757988,0.0179706442537345,0.0265215448542349,61.9490133177797,NA,24.6574803149606,NA,86.6064936327404,NA,37.2915330028191,NA,0.430585876862258
"SDN",1983,1354528000,623581000,1978109000,730947000,0.0333994836563825,0.0512930954960223,0.0153760449528771,0.0236136866735166,0.0487755286092596,0.074906782169539,0.0180234387035054,0.0276794088225057,63.6556229146106,NA,29.3049955355045,NA,92.9606184501151,NA,34.3506273791062,NA,0.369518059924908
"SDN",1984,1277907265.32023,680004119.644471,1957911384.9647,597903145.675759,0.033622008331245,0.048118058433721,0.0178910510930056,0.0256047358460117,0.0515130594242506,0.0737227942797326,0.0157309572382394,0.0225133225877093,58.1448387169092,NA,30.9402183840418,NA,89.085057100951,NA,27.2046203328674,NA,0.305378042268516
"SDN",1985,920436438.949711,392160172.405092,1312596611.3548,528276266.544619,0.0229731541014132,0.0343487320251723,0.00978791765717045,0.0146345843155215,0.0327610717585837,0.0489833163406938,0.0131852364442428,0.0197141477096508,40.619436846854,NA,17.3062741573297,NA,57.9257110041837,NA,23.3131626895242,NA,0.402466578059619
"SDN",1986,963562000,333318000,1296880000,630244000,0.0210552756105186,0.0332136048718104,0.0072834984733176,0.0114893409543569,0.0283387740838362,0.0447029458261673,0.013771777137201,0.0217242639174534,41.3138104017493,NA,14.2913861853106,NA,55.60519658706,NA,27.0224242164387,NA,0.485969403491456
"SDN",1987,1055337890.32951,497824284.34052,1553162174.67003,557513605.98899,0.0231373238354638,0.0356332472728684,0.0109143448610077,0.0168089253545192,0.0340516686964716,0.0524421726273875,0.0122229789744561,0.0188243219183492,44.0292832546001,NA,20.7695057925037,NA,64.7987890471038,NA,23.2597774620965,NA,0.358953891023926
"SDN",1988,1127959636.36852,525815109.921041,1653774746.28956,602144526.447479,0.022701895887181,0.036313000509357,0.0105828253923743,0.0169278436379723,0.0332847212795553,0.0532408441473293,0.0121190704948066,0.0193851568713847,45.8389741280335,NA,21.3685174918129,NA,67.2074916198464,NA,24.4704566362205,NA,0.364103108841432
"SDN",1989,1340256069.75699,604190304.395894,1944446374.15288,736065765.361096,0.0285355934862325,0.0444985419271544,0.0128639066097946,0.0200600379276892,0.0413995000960271,0.0645585798548436,0.0156716868764379,0.0244385039994652,53.0731425872962,NA,23.9254862549358,NA,76.998628842232,NA,29.1476563323603,NA,0.37854773222109
"SDN",1990,1304858157.50267,514518430.07232,1819376587.57499,790339727.43035,0.0258410332883575,0.0407511945989644,0.0101893740729786,0.0160685976081564,0.0360304073613361,0.0568197922071208,0.015651659215379,0.024682596990808,50.3495198912899,NA,19.8533118564717,NA,70.2028317477616,NA,30.4962080348183,NA,0.434401394866677
"SDN",1991,1400844457.81779,365624499.646065,1766468957.46386,1035219958.17173,0.0260297180119967,0.0413578819553544,0.00679383251363256,0.010794528123346,0.0328235505256293,0.0521524100787003,0.0192358854983642,0.0305633538320084,52.6653053805703,NA,13.745798700931,NA,66.4111040815014,NA,38.9195066796393,NA,0.586039145379608
"SDN",1992,1261486256.98412,320230814.334034,1581717071.31815,941255442.650086,0.0224161082279864,0.0380838684263431,0.00569037399520262,0.00966766631950045,0.028106482223189,0.0477515347458436,0.0167257342327838,0.0284162021068427,46.2065952523395,NA,11.7296368020964,NA,57.9362320544359,NA,34.4769584502431,NA,0.595084582267088
