"iso3c","year","mil.expenditure.per.capita.cow.un.ln","mil.expenditure.perc.gdp.cow.pwt.ln","mil.expenditure.per.personnel.cow.cow.ln","mil.personnel.per.capita.cow.un.ln","gdp.per.mil.personnel.pwt.cow.ln","mil.cap","mil.cap.sq"
"BDI",1963,1.73379993697124,-0.226868829497083,9.03021320574516,-7.29641326877392,13.8622522212303,-2.14211035464078,4.58863677145924
"BDI",1964,1.87420074911558,-0.129280274855212,9.19108109703737,-7.31688034792179,13.9255315578807,-1.99831403404694,3.99325897866897
"BDI",1965,2.26148419885283,0.232286174583342,9.60037233269171,-7.33888813383888,13.9732563440965,-1.55591566042884,2.4208735423677
"BDI",1966,1.74273212184252,-0.302009797326585,9.10569460082763,-7.36296247898512,14.0128745841423,-2.17540893518169,4.73240403526832
"BDI",1967,1.86956762849623,-0.282429260145022,9.25789548807334,-7.38832785957711,14.1454949342065,-2.07831257205373,4.31938314715661
"BDI",1968,1.91533590380234,-0.208452302386864,9.32870323949757,-7.41336733569524,14.1423257278725,-2.01266439323653,4.05081795980216
"BDI",1969,2.09239094358316,0.00961107428207568,9.52841875993501,-7.43602781635185,14.123977871641,-1.78627719238186,3.19078620802362
"BDI",1970,1.8761915678762,-0.396005470348314,8.92544640913204,-7.04925484125584,13.9266220654684,-2.10629797424083,4.43649115629102
"BDI",1971,1.81833611364647,-0.471746025413319,8.88166962444705,-7.06333351080058,13.9585858358485,-2.18371996022654,4.76863286469181
"BDI",1972,2.1361533264505,-0.0811878422024366,9.21055234950736,-7.07439902305686,13.8969103776979,-1.77592978260186,3.15392659273229
"BDI",1973,2.28105594537561,0.00652385850293609,9.36500292077616,-7.08394697540056,13.9636492482613,-1.63294788107464,2.66651878230614
"BDI",1974,2.47883756548274,0.221012823945946,9.06335267661238,-6.58451511112964,13.4475100386545,-1.36134348941774,1.85325609618006
"BDI",1975,2.39740209754359,0.153637686216362,8.65971133198511,-6.26230923444152,13.1112438317568,-1.43063966315857,2.04672984580247
"BDI",1976,2.48244797017438,0.158389701295259,8.76337871152764,-6.28093074135326,13.2101591962205,-1.36958977988068,1.87577616515362
"BDI",1977,2.73278834621781,0.343530750803795,8.90161425198488,-6.16882590576706,13.1632536871692,-1.09874548186034,1.20724163390851
"BDI",1978,2.77156622726317,0.358797886486895,9.09797122616388,-6.32640499890071,13.3443435256651,-1.07394469615642,1.15335721040251
"BDI",1979,2.95711939955131,0.553179412886097,9.30850362076292,-6.3513842212116,13.3604943938649,-0.852891631031796,0.727424134284078
"BDI",1980,3.29979630715944,0.939844845605888,9.67676617987403,-6.37696987271459,13.3420915202562,-0.430311367166983,0.185167872713118
"BDI",1981,3.0230608457145,0.584957489272772,9.42545175159313,-6.40239090587863,13.4456644483084,-0.794552581753788,0.631313805171609
"BDI",1982,3.18960315754584,0.781531094412386,9.61770843023043,-6.4281052726846,13.4413475218061,-0.58591272303851,0.343293719018402
"BDI",1983,3.32242755799111,0.910160759406226,9.77695203974184,-6.45452448175073,13.4719614663237,-0.43316916784778,0.187635527973938
"BDI",1984,2.87693691206115,0.492718310501548,9.22498264871305,-6.34804573665191,13.3374345241996,-0.937762468894724,0.879398448067529
"BDI",1985,2.86872992434594,0.402246640950125,9.12724857610973,-6.2585186517638,13.3301721211477,-0.980729372289696,0.961830101671742
"BDI",1986,3.00739265088479,0.532767185827703,9.18989069538875,-6.18249804450396,13.2622936955491,-0.816640806843268,0.666902207401624
"BDI",1987,2.65831733129799,0.173272953197697,8.87052254510387,-6.21220521380588,13.3024197778943,-1.23432244034759,1.52355188674563
"BDI",1988,2.60574978453139,0.102179451582113,8.75188435710281,-6.14613457257143,13.2548750915088,-1.30086478810934,1.69224919694275
"BDI",1989,2.39098439525852,-0.0996592638749518,8.56477049916046,-6.17378610390194,13.2695999490235,-1.54928907293687,2.40029663152159
"BDI",1990,2.24341246361761,-0.256384064624575,8.3554339732647,-6.11202150964709,13.2169882238774,-1.72350933554261,2.97048442970252
"BDI",1991,2.31647376214263,-0.212101567161353,8.45167783777755,-6.13520407563492,13.268949590927,-1.6525254987584,2.73084052404669
"BDI",1992,2.2089869949086,-0.316239333110246,8.28539347148372,-6.07640647657512,13.2068029905821,-1.77383874653973,3.14650389872563
"BDI",1993,2.11960485457949,-0.313499529966111,8.21525615182892,-6.09565129724943,13.1339258677831,-1.83675040031829,3.37365203306939
"BDI",1994,2.27443367866395,-0.109989265538609,8.11917090490209,-5.84473722623814,12.8343303564288,-1.61598323660164,2.61140182097752
"BDI",1995,2.56202919464838,0.265614877159187,8.16414801552808,-5.6021188208797,12.503703324357,-1.22086954914918,1.49052245603973
"BDI",1996,2.64125417224349,0.448012615806065,8.12870318751403,-5.48744901527054,12.2858607576961,-1.07179937721473,1.14875390499788
"BDI",1997,3.10240083387183,0.917055103306006,8.26506210322878,-5.16266126935694,11.9531771859109,-0.505129503529558,0.255155815336018
"BDI",1998,3.03550619236159,0.818278256306829,8.21020208411719,-5.1746958917556,11.9970940137985,-0.599674884360732,0.359609966933057
"BDI",1999,2.82867818889082,0.636418222617673,7.884764745891,-5.05608655700017,11.8535167092614,-0.824023289676109,0.679014381928637
"BDI",2000,2.27325747789953,0.109287958025388,7.34858753092759,-5.07533005302807,11.8444697588903,-1.46568592741499,2.14823523782233
"BDI",2001,2.04653095704031,-0.11429967695013,7.00602550041494,-4.95949454337463,11.7254953633532,-1.72393717175596,2.97195937216194
"BDI",2002,2.55317411897461,0.376307884536594,7.54064461827952,-4.98747049930491,11.769506919731,-1.13682871818255,1.29237953448458
"BDI",2003,2.1349686337877,0.000992829666159468,7.06987412845857,-4.93490549467087,11.6740514847805,-1.60562902836061,2.57804457671424
"BDI",2004,2.08972681234001,-0.0528812894065714,7.05703698169789,-4.96731016935788,11.7150884570926,-1.66496706304708,2.77211532103162
"BDI",2005,2.42432693243732,0.30566538505036,7.40483986683054,-4.98051293439322,11.7043446677683,-1.26059202456026,1.58909225238494
"BDI",2006,2.4972085206943,0.359202065500201,7.51110646042537,-5.01389793973107,11.7570745809133,-1.18599634325267,1.4065873262087
"BDI",2007,2.49180972081487,0.354155987074854,7.91613021356664,-5.42432049275177,12.1671444124799,-1.21757069879893,1.48247840657372
"BDI",2008,2.47024785744957,0.318436309570271,7.92825157409899,-5.45800371664941,12.2149854505168,-1.25172123636224,1.56680605356023
"BDI",2009,1.77285171765098,-0.382958285678075,7.82364593083495,-6.05079421318398,12.8117744025011,-2.11123569950213,4.45731617885226
"BDI",2010,2.01987145660627,-0.153381727219879,8.10288913464087,-6.08301767803459,12.8614410478488,-1.83067820265608,3.3513826816801
"BDI",2011,2.07206143438221,-0.109646935240957,8.18618599422608,-6.11412455984387,12.9010031154551,-1.77515752976694,3.15118425548827
"BDI",2012,2.00830044165459,-0.186630878846103,8.15248607578024,-6.14418563412564,12.9442871406144,-1.85831860106352,3.45334802305866
"RWA",1963,1.9466004866578,-0.24094908180845,9.98672515110618,-8.04012466444838,14.8328444189027,-2.044733119167,4.1809335286184
"RWA",1964,2.23994230702137,0.192211889091957,9.60575514423085,-7.36581283720947,14.018713441127,-1.59169022129635,2.53347776057043
"RWA",1965,2.40252419635451,0.338218849932827,9.79054279351999,-7.38801859716549,14.0574941295753,-1.40950172654168,1.98669511712397
"RWA",1966,2.43454852003379,0.391834453652835,9.44335504308566,-7.00880652305186,13.6566907754209,-1.33815337460792,1.79065445397456
"RWA",1967,2.17310133646346,0.0475211747642802,9.21129991147088,-7.03819857500743,13.7689489226947,-1.68686906670309,2.84552724819974
"RWA",1968,2.01518650743289,-0.104253777013536,8.79709507654906,-6.78190856911616,13.5065190395507,-1.85401212270908,3.43736095115222
"RWA",1969,2.15343425235541,-0.0516661444792806,8.96715353941095,-6.81371928705555,13.6239898698783,-1.73368362371386,3.00565890713363
"RWA",1970,2.12956237803497,-0.0957050932158561,8.97411158111332,-6.84454920307835,13.6749868603173,-1.77321439419849,3.14428928779273
"RWA",1971,1.95337959782084,-0.25423608884652,8.82757809327413,-6.8741984954533,13.6869843681087,-1.9741124775609,3.89712007406165
"RWA",1972,1.80551978206827,-0.375193785107965,8.70926703965287,-6.9037472575846,13.6896310107489,-2.13729533521784,4.56803134994395
"RWA",1973,2.24676515833164,0.0614558165466476,9.17970073584407,-6.93293557751243,13.7234151052855,-1.62184527481307,2.63038209543347
"RWA",1974,2.02720648687827,-0.136144385438747,8.99015992632516,-6.9629534394469,13.731474497752,-1.8717939011855,3.50361240851525
"RWA",1975,2.12433041009841,0.0130944899506882,9.11803400121691,-6.9937035911185,13.7101096972543,-1.73475615637269,3.00937892207296
"RWA",1976,2.24453051301126,-0.0130551097415151,9.27006882764979,-7.02553831463852,13.8882941233794,-1.66433052120195,2.76999608380437
"RWA",1977,2.20650652425075,-0.0691476927372196,9.26440446166261,-7.05789793741186,13.9387223403879,-1.71962465195135,2.95710894359879
"RWA",1978,2.22127772599811,-0.115038884766731,9.3121875480781,-7.09090982207998,14.0323966188329,-1.73292134632875,3.00301639256185
"RWA",1979,2.24493870845335,-0.14742958407135,9.36941697094678,-7.12447826249342,14.1220167410062,-1.73361053048043,3.00540547139263
"RWA",1980,2.58964160510872,0.145769869368606,9.52520658473012,-6.9355649796214,13.9846069013496,-1.34046690649414,1.79685152740596
"RWA",1981,2.65802955301065,0.194507428586242,9.62687993135259,-6.96885037834195,14.0375426887544,-1.27129912997761,1.61620147788182
"RWA",1982,2.60121656595742,0.151960995233027,9.60228002207321,-7.00106345611579,14.0554892128283,-1.33343442114208,1.77804735548652
"RWA",1983,2.57554874268999,0.101382033449887,9.60976044562469,-7.0342117029347,14.1135485981629,-1.37746276529423,1.89740366977203
"RWA",1984,2.53693390631333,0.142115419429112,9.60714811299316,-7.07021420667984,14.0702028795521,-1.38768006059051,1.92565595056048
"RWA",1985,2.4895255956443,0.0912568965888838,9.59940505871657,-7.10987946307227,14.1133183481158,-1.44757068088409,2.09546087615521
"RWA",1986,2.52292697047379,0.126552177452053,9.67879154678789,-7.1558645763141,14.1574095553239,-1.41020126306636,1.98866760235397
"RWA",1987,2.53265646311677,0.184230494790829,9.73784610599337,-7.2051896428766,14.1587857971906,-1.37915856939827,1.90207835954469
"RWA",1988,2.42540803852052,0.119911462713253,9.67391211089113,-7.24850407237061,14.159170834166,-1.48781826654071,2.2136031942522
"RWA",1989,2.3573231126854,0.0459582639895468,9.44961970519979,-7.0922965925144,14.0088316271983,-1.56107557869239,2.43695696238979
"RWA",1990,2.3234125691714,0.0391008997787147,9.41847694645852,-7.09506437728713,13.9845462326679,-1.5883917925034,2.52298848649216
"RWA",1991,3.44346223719666,1.17059989104771,8.90333139905227,-5.4598691618556,12.3379016939927,-0.163344725168643,0.0266814992404197
"RWA",1992,3.42477430634294,1.03665748831316,8.83373819297805,-5.4089638866351,12.402250890653,-0.236615355731517,0.0559868265679525
"RWA",1993,3.39002408106403,1.03027684004802,8.7371316117815,-5.34710753071747,12.3120249577216,-0.260301312108616,0.067756773085467
"RWA",1994,3.44687683520689,1.70884469980752,8.74602718805881,-5.29915035285193,11.6423526742394,0.103148616299083,0.0106396370444154
"RWA",1995,3.23891657575165,1.19887819795024,8.52516136106541,-5.28624478531377,11.9314533491033,-0.283459397971875,0.080349230298578
"RWA",1996,3.25254622418292,1.10484405855129,7.96371308707172,-4.7111668628888,11.4640392145085,-0.282681048472583,0.0799085751655586
"RWA",1997,3.22955154010824,1.01230588432329,8.32360844234357,-5.09405690223533,11.9164727440084,-0.366269163340744,0.134153100014329
"RWA",1998,3.46644386743107,1.24042076260313,8.63976474380442,-5.17332087637335,12.0045141671894,-0.0964512833682142,0.00930285006337555
"RWA",1999,3.30983042463287,1.09388818093548,8.55593301973217,-5.2461025950993,12.0672150247848,-0.280555354465858,0.078711306919463
"RWA",2000,2.89432329460187,0.65364365558686,7.63626960337937,-4.7419463087775,11.5877961337806,-0.750179399581703,0.562769131556764
"RWA",2001,2.83678763414985,0.551528805086377,7.61579107203583,-4.77900343788598,11.6694324529376,-0.841250454395295,0.707702327020291
"RWA",2002,2.34949908400525,-0.0350182955022729,7.15305163493748,-4.80355255093223,11.7932401164278,-1.46326273154394,2.14113782152542
"RWA",2003,2.40955721254621,0.019931159794289,7.54650838747628,-5.13695117493007,12.1317474136701,-1.41559709991854,2.00391514929778
"RWA",2004,1.92997199528491,-0.515777549892492,7.08269672847847,-5.15272473319356,12.2036444643591,-2.00763112307595,4.03058272634319
"RWA",2005,2.09904353479687,-0.416834257695775,7.27130847420602,-5.17226493940915,12.2933129178899,-1.84292475451727,3.39637165081254
"RWA",2006,2.28781377567373,-0.292677137892421,7.48370748623725,-5.19589371056352,12.3815548101178,-1.65267824737572,2.73134538934889
"RWA",2007,2.08845132364242,-0.539754269233803,7.74539627194507,-5.65694494830265,12.890320727167,-1.93841049462495,3.75743524567215
"RWA",2008,2.14673333798663,-0.56000879838952,7.83093134336664,-5.68419800538001,12.9961103277442,-1.90857062428262,3.64264182787456
"RWA",2009,2.60105868190441,-0.139073315611393,8.31258884335143,-5.71153016144703,13.0568323449509,-1.39120409352355,1.93544882983667
"RWA",2010,2.14259455186416,-0.64147016620308,7.8808272491974,-5.73823269733324,13.1274676013886,-1.95329460145545,3.815359800075
"RWA",2011,2.08219544874294,-0.753186003842636,7.84634107312623,-5.76414562438329,13.204697262957,-2.05022844497101,4.20343667656825
"RWA",2012,2.06553492902413,-0.827097415511484,7.85530974310899,-5.78977481408486,13.2875773446086,-2.09845848866983,4.40352802867046
"SOM",1960,1.5515535457492,-1.52310422125062,8.08679481676286,-6.53524127101366,14.2150692240016,-2.8355637408885,8.04042172864161
"SOM",1961,2.26316137416188,-0.869389467286423,8.81922925071632,-6.55606787655445,14.2937889039908,-2.02649669902153,4.10668887114518
"SOM",1962,2.38807687478657,-0.808816408623398,8.96524258030565,-6.57716570551908,14.3792291749171,-1.91113439133027,3.65243466172534
"SOM",1963,2.54603336277124,-0.655848525425936,8.33361217516942,-5.78757881239819,13.5946308865834,-1.67870890208361,2.81806357793477
"SOM",1964,2.69840705398631,-0.399832409780935,8.30721262662831,-5.608805572642,13.3122152223973,-1.43934279342404,2.07170767698173
"SOM",1965,2.61540296534222,-0.38495367105301,8.15927747804137,-5.54387451269915,13.1494013350825,-1.48681972597079,2.21063289753584
"SOM",1966,2.7912868631502,-0.26522688266365,8.13648781559709,-5.34520095244689,13.0068848842488,-1.29400017152291,1.67443644390132
"SOM",1967,2.88591740754678,-0.194570001486877,8.19294671469684,-5.30702930715006,12.9926869021718,-1.19156168582124,1.41981925111715
"SOM",1968,2.91808711191885,-0.167433664806268,8.3849409802901,-5.46685386837125,13.1575448310845,-1.16595426591748,1.35944935021116
"SOM",1969,2.91882222285337,0.020386255992736,8.15644552072914,-5.23762329787578,12.7412294507245,-1.06257390469599,1.12906330294088
"SOM",1970,3.06552149937124,0.0485305174842724,8.21446840926501,-5.14894690989377,12.7711080777688,-0.940376153259225,0.884307309618618
"SOM",1971,3.02022383971813,-0.0352378322080078,8.17640143910504,-5.15617759938691,12.8168094573011,-1.01231176680513,1.02477511321213
"SOM",1972,3.14466814658184,0.0383870113678428,8.07914207971253,-4.93447393313069,12.6459252543328,-0.876101132172155,0.767553193793332
"SOM",1973,3.27917057784814,0.181291579679497,8.22252581846111,-4.94335524061298,12.6464044247697,-0.714349558104585,0.510295291164216
"SOM",1974,3.42354368289375,0.588832255998537,8.21878311246662,-4.79523942957287,12.2351210424562,-0.410974182661081,0.168899778813944
"SOM",1975,3.33506143411538,0.257061016655336,8.19745448507054,-4.86239305095516,12.5455636544033,-0.634162095827654,0.402161563784523
"SOM",1976,3.31197826620349,0.366321035897916,8.24179994623522,-4.92982168003173,12.4806490963254,-0.603016744310212,0.363629193918487
"SOM",1977,3.32179141503744,0.216730731460628,7.83347993714581,-4.51168852210837,12.2219193916733,-0.64086860905952,0.410712574077884
"SOM",1978,3.87430040026295,0.900113973526462,8.48279837634371,-4.60849797608077,12.1878545888053,0.0653417090303725,0.00426953893900986
"SOM",1979,4.0287189875738,1.08963182130286,8.73155348258525,-4.70283449501145,12.2470918472705,0.257858287355853,0.0664908963580935
"SOM",1980,3.86540602465376,1.20582147048147,8.6340483893569,-4.76864236470313,12.0333971048635,0.19351297143241,0.0374472701126006
"SOM",1981,4.22964804009664,1.42403577042656,9.03624621048879,-4.80659817039215,12.2173806260503,0.550993404946023,0.303593732294012
"SOM",1982,3.86244652117162,1.04569063741228,8.68571049280478,-4.82326397163316,12.2451900413806,0.112438416427993,0.0126423974888348
"SOM",1983,3.84040785604385,1.07115570286703,8.78502204904231,-4.94461419299846,12.3190365321634,0.101419179537667,0.0102858499780936
"SOM",1984,3.85931848892307,1.09358934876065,8.91511981689537,-5.0558013279723,12.4267006541228,0.118466712508712,0.0140343619726219
"SOM",1985,3.85083528340443,1.23607755327142,8.91313589570205,-5.06230061229762,12.2822285284187,0.17936323142848,0.0321711687884664
"SOM",1986,3.33935596060365,0.483500127049547,8.2647238107202,-4.92536785011655,12.3863938696587,-0.528110892143849,0.278901114400972
"SOM",1987,2.31602036745458,-0.532338138607597,7.2602309181696,-4.94421055071501,12.3977392427653,-1.73038695884765,2.99423902735002
"SOM",1988,2.63416050276132,-0.212761112128705,7.66097624131354,-5.02681573855221,12.4789075394303,-1.3603094635897,1.85044183673171
"SOM",1989,1.62825132956612,-1.20958697258832,6.67345934485246,-5.04520801528633,12.4882165034289,-2.54129476878593,6.45817910185875
"SOM",1990,2.20423090406125,-0.924498465357226,7.26291309393906,-5.05868218987781,12.7925817452844,-2.00144748993451,4.00579205496516
"SOM",1991,2.21122403777204,-0.852619117929913,9.18208824508216,-6.97086420731011,14.6398775490002,-2.08085039911772,4.32993838350838
"SOM",1994,2.23901544566766,-0.760793107713704,9.05254795340243,-6.81353250773476,14.4185112471042,-2.00816810912285,4.03273915449806
"SOM",1995,2.23812444033665,-0.781186592294365,8.37433847133083,-6.13621403099418,13.7606952496133,-1.97653190604672,3.90667837562069
"SOM",1996,2.13630249336261,-0.896575118359128,7.89103153563692,-5.75472904227431,13.3927768399841,-2.07920480927161,4.32309263889821
"SOM",1997,2.06246152164515,-0.951722273975671,7.56008046502183,-5.49761894337668,13.1169729249856,-2.14139939630241,4.58559137448434
"SOM",1998,2.03380035632479,-0.814489744492038,7.34270151641247,-5.30890116008768,12.7623614468926,-2.08513545580458,4.34778986905337
"SOM",1999,1.95504263261859,-0.892905992702803,7.11639414409346,-5.16135151147488,12.6144703227844,-2.16856000097959,4.70265247784862
"SOM",2000,1.88247548863706,-0.963926568545217,7.07665381544395,-5.19417832680689,12.6457505699773,-2.25528478532512,5.08630946291897
"SOM",2001,1.80607901290295,-0.994273656315957,7.25400102743033,-5.44792201452738,12.8534448697344,-2.33916850441324,5.47170929203886
"SOM",2002,1.53999603854292,-0.986806524934428,7.30455998545898,-5.76456394691606,12.8965366963815,-2.5428179266638,6.46592300816279
"SOM",2003,1.27482984936193,-1.26325555484641,7.47290197914402,-6.19807212978209,13.3413277199785,-2.88710728003518,8.33538844643214
"SOM",2004,1.00963753048503,-1.5444923748202,7.92892604528083,-6.91928851479581,14.0785886060891,-3.25147111174262,10.5720643904968
"SOM",2007,1.23309440232764,-1.37877076890646,10.8299662107978,-9.59687180847013,16.8139071656923,-3.18129757520297,10.1206542619923
"SOM",2008,1.40494251392313,-1.22839429533411,10.3381230379441,-8.93318052402094,16.1716875192663,-2.94808891935746,8.69122827643824
"SOM",2009,1.49787057221206,-1.10608422136251,10.1727510394639,-8.67488046725183,15.8840054468145,-2.80884597399969,7.88961570565428
"SOM",2010,1.55570066059395,-1.01921291020405,10.2596223506224,-8.7039216900284,15.8840054468145,-2.72885327765848,7.44664021098744
"SOM",2011,1.65948254364839,-0.886645001612055,10.3921902592143,-8.73270771556595,15.8840054468145,-2.59487174027954,6.73335934850138
"SOM",2012,1.75635471891743,-0.773172305936057,10.5175915257556,-8.76123680683819,15.8959340176798,-2.47476196277162,6.12444677238124
"DJI",1978,6.04178299554603,2.54044284446473,10.6732704898515,-4.63148749430546,12.7379978313749,2.36652958610294,5.60046228190054
"DJI",1979,5.8468502820369,2.38122232396571,10.565349153332,-4.71849887129509,12.7892970153544,2.14853913219621,4.61622040257844
"DJI",1980,5.15156727553895,1.70602515087288,11.0348896640272,-5.88332238848828,13.9340346991424,1.26750268018227,1.60656304426923
"DJI",1981,5.05497110791631,1.62445025901867,10.2887499533268,-5.23377884541047,13.2694698802962,1.20105991718265,1.44254492466279
"DJI",1982,5.14037161575223,1.71941321787615,9.9950026613719,-4.85463104561967,12.8807596294838,1.32955799318839,1.76772445725113
"DJI",1983,5.20751477876653,1.79734783355892,10.4907185075045,-5.28320372873799,13.2985408599337,1.38718488981307,1.92428191852571
"DJI",1984,5.097400335329,1.71164382433997,10.0051412062626,-4.90774087093362,12.8986675679107,1.29230949890089,1.67006384094946
"DJI",1985,5.19238287294651,1.85672073722458,9.63738430678178,-4.44500143383527,12.3858337555453,1.45639580166787,2.12108873111578
"DJI",1986,5.03723261355298,1.77718979724008,9.76903545047444,-4.73180283692146,12.5970158392225,1.29172212943227,1.66854605966504
"DJI",1987,5.05064062870996,1.86197035298591,9.85875165869474,-4.80811102998478,12.6019514916969,1.33648621210043,1.78619539513457
"DJI",1988,4.99501295313231,1.87100590178089,9.87970702387072,-4.88469407073841,12.6138713080779,1.29679786498572,1.68168470263153
"DJI",1989,4.55350354830705,1.51990630333834,9.50226343868522,-4.94875989037817,12.587527321335,0.815788177557965,0.665510350643347
"DJI",1990,4.53787079500747,1.49262390043934,9.53169897078735,-4.99382817577987,12.6442452563361,0.789097371389492,0.622674661533806
"DJI",1991,4.7914925153889,1.80662429025521,10.1014090177803,-5.30991650239139,12.8999549135132,1.09661437983188,1.20256309805407
"DJI",1992,4.72540009011733,1.69665142195012,9.06758081624401,-4.34218072612668,11.976099580282,1.05794905559658,1.11925620423769
"DJI",1993,4.39008469600364,1.31894536331514,8.7371316117815,-4.34704691577786,12.0233564344544,0.642905576194193,0.413327579901587
"DJI",1994,4.28103313277413,1.24087402862257,8.63453168383347,-4.35349855105935,11.998827841199,0.528761219817902,0.279588427583316
"DJI",1995,4.07187170637004,0.989989521422689,8.43814998407578,-4.36627827770574,12.0533306486412,0.262049470053243,0.0686699247551855
"DJI",1996,3.97315900541988,0.965506817412457,8.3614161898444,-4.38825718442452,12.00107955842,0.179536841209514,0.0322334773514902
"DJI",1997,3.87973734193018,0.853130910149048,8.29404964010203,-4.41431229817185,12.0460889159411,0.0590014182341711,0.00348116735364358
"DJI",1998,3.92631104555116,0.93136706530731,8.37043181002083,-4.44412076446968,12.0442349307016,0.126933538988922,0.0161121233202522
"DJI",1999,3.87949981372259,0.883298568819146,8.35113860708615,-4.47163879336357,12.0730102242551,0.0695325738757317,0.00483477882978409
"DJI",2000,3.85882201363909,0.880901941890416,8.35585004100747,-4.49702802736839,12.0801182851052,0.0522525869244957,0.00273033284030198
"DJI",2001,3.77321558688629,0.79820059559358,8.06777619577889,-4.29456060889261,11.8747457861734,-0.0346268647292443,0.00119901976097738
"DJI",2002,3.86256237525975,0.873296227155101,8.17470288246946,-4.31214050720972,11.9065768413025,0.0627340457562461,0.00393556049694678
"DJI",2003,3.79027956855567,0.786922513279901,8.11969625295725,-4.32941668440159,11.9379439256654,-0.0300777906355581,0.000904673489516467
"DJI",2004,3.77904732273735,0.761818024290301,8.12415060330663,-4.34510328056928,11.9675027650044,-0.0508205341370937,0.00258272668997951
"DJI",2005,2.99955636999239,-0.0337272491217965,7.36010397298915,-4.36054760299676,11.999001408099,-0.976957738118089,0.954446422068812
"DJI",2006,3.29248115815736,0.156104739387578,7.66949525100769,-4.37701409285033,12.1185606976082,-0.681828636452477,0.464890289486645
"DJI",2007,3.25218387536419,0.0832170815008407,7.55008751962431,-4.29790364426012,12.0720406241116,-0.739760982442305,0.547246311144004
"DJI",2008,3.05985302821694,-0.14074664964141,7.37491395609564,-4.3150609278787,12.1208307917251,-0.982166536214815,0.964651104860207
"DJI",2009,3.96280242826032,0.725529847410067,8.39004140575575,-4.42723897749543,12.2696817443338,0.0565133872407967,0.00319376293742824
"DJI",2010,2.62944268188038,-0.625643293152341,7.07326971745971,-4.44382703557933,12.3040831966001,-1.52252866025663,2.31809352130283
"DJI",2011,2.57748372582015,-0.704146342868624,7.03878354138854,-4.46129981556839,12.3481000702453,-1.5973078885782,2.55139249091416
"DJI",2012,2.54261143134701,-0.768729457480711,7.02108396428914,-4.47847253294213,12.3949836077579,-1.65344971947499,2.73389597483192
"ETH",1950,1.36512697722987,-0.248779194815114,8.2356994650843,-6.87057248785443,13.0896488458875,-2.3860334733986,5.69315573617858
"ETH",1951,1.38083422847691,-0.348992530154031,8.269763403209,-6.88892917473209,13.2239261193511,-2.42341329536693,5.87293200016118
"ETH",1952,1.39628846205847,-0.348460715118845,8.30404374104061,-6.90775527898214,13.2576746421475,-2.41343128823895,5.82465058305074
"ETH",1953,1.41080049747333,-0.406287451447847,8.33762283917269,-6.92682234169936,13.3490804766086,-2.43168383249785,5.91308626123143
"ETH",1954,1.42580114961445,-0.394388290950329,8.37200761497084,-6.94620646535639,13.3715660919093,-2.41668875272273,5.84038452753654
"ETH",1955,1.44234985350224,-0.409748062907595,8.22586378676695,-6.7835139332647,13.2407820356626,-2.40221140364185,5.77061962778695
"ETH",1956,1.44835983793097,-0.404735219876709,8.09771441571205,-6.64935457778108,13.1076198215769,-2.38730933983381,5.69924588405773
"ETH",1957,1.47399472791303,-0.361555227628194,8.01009738399639,-6.53610265608336,12.9768227976127,-2.34184322614407,5.48422969583687
"ETH",1958,1.50060121686614,-0.399206751081796,7.93986283713414,-6.439261620268,12.944239774204,-2.33487372014782,5.4516352890369
"ETH",1959,1.40807520886435,-0.448461079407476,8.08515867011149,-6.67708346124713,13.1387899355071,-2.43807156954741,5.94419297823537
"ETH",1960,1.70994419891064,-0.223573907136481,8.40944453907232,-6.69950034016168,13.2381886321969,-2.12045264573975,4.4963194228247
"ETH",1961,1.86255456571489,-0.0887336032529498,8.6568507805207,-6.79429621480581,13.3507545697617,-1.95505660236825,3.82224631846368
"ETH",1962,1.91612711447457,-0.045459841082866,8.62912381655907,-6.7129967020845,13.27975384363,-1.89182631101444,3.57900679104652
"ETH",1963,1.97890354215199,0.00474177591881155,8.11036715766873,-6.13146361551674,12.710795567738,-1.78789552336426,3.19657040246598
"ETH",1964,2.05209074517101,0.0708755387728568,8.12148037475075,-6.06938962957974,12.655775021966,-1.70123201756257,2.89419037758001
"ETH",1965,2.32544843840434,0.309268645933179,8.4198831465475,-6.09443470814317,12.7157846866024,-1.3974991495113,1.95300387288481
"ETH",1966,2.46153127940266,0.423429839437875,8.98626763910647,-6.5247363597038,13.1680079856567,-1.27427102871218,1.62376665461519
"ETH",1967,2.44854615994675,0.374743789035943,8.88023502363717,-6.43168886369043,13.1106614205893,-1.30065871670195,1.69171309733277
"ETH",1968,2.33884284101667,0.240875788994192,8.79561249658883,-6.45676965557216,13.1599068935827,-1.44276055523911,2.08155801975387
"ETH",1969,2.18167919729577,0.0800680198429407,8.66437871840474,-6.48269952110897,13.1894808845499,-1.63109500376543,2.66047091130853
"ETH",1970,2.06435829946851,0.0122616806315923,8.57418665338077,-6.50982835391226,13.1670951587373,-1.74750136022092,3.05376100397398
"ETH",1971,2.01098098203573,-0.051125457585644,8.54947449786992,-6.53849351583418,13.2057701414437,-1.81683547521787,3.30089114401014
"ETH",1972,2.07480214910699,-0.0152506706638777,8.53767558761717,-6.46287343851018,13.1580964442691,-1.75022473161564,3.06328661115905
"ETH",1973,2.14353076090748,0.0515892727586332,8.63546751970196,-6.49193675879448,13.1890484329314,-1.67200816447567,2.79561130207331
