"iso3c","year","land_area","cn","yrs_since_indep","mpd.pop","gl.pop","un.pop.estimated","cow.pop.estimated","pop.per.km.un","pop.per.km.cow"
"TUR",1999,769630,1,76,66878000,62692620,1,1,80.9310967607812,85.1655990540909
"TUR",2000,769630,1,77,67839000,63627860,1,1,82.1693541052194,86.523394358328
"TUR",2001,769630,1,78,68791000,64544910,1,1,83.4050127983576,88.8283980614061
"TUR",2002,769630,1,79,69673000,65446160,1,1,84.6419708171459,84.4847524134974
"TUR",2003,769630,1,80,70510000,66339430,1,1,85.8672349050843,85.6749347088861
"TUR",2004,769630,1,81,71358000,67235930,1,1,87.0652131543729,86.8547223990749
"TUR",2005,769630,1,82,72242000,68143190,1,1,88.2281096111118,88.0202175071138
"TUR",2006,769630,1,83,73149000,69063540,1,1,89.3455296701012,89.1675220560529
"TUR",2007,769630,1,84,74060000,69992750,1,1,90.4291672621909,90.2992346971922
"TUR",2008,769630,1,85,75003000,70923730,1,1,91.5244987851305,91.4257500357315
"TUR",2009,769630,1,86,76046000,71846210,1,1,92.6925925444694,92.5652586307706
"TUR",2010,769630,1,87,77210000,72752320,1,1,93.9763262866572,93.7307537388096
"TUR",2011,769630,1,88,78352000,73639600,1,1,95.3821966399439,94.9274326624482
"TUR",2012,769630,1,89,79357000,0,1,1,96.8907137195795,96.1462001221366
"TUR",2013,769630,1,90,80383000,0,1,1,98.4719930356145,NA
"TUR",2014,769630,1,91,81475000,0,1,1,100.088354144199,NA
"TUR",2015,769630,1,92,82569000,0,1,1,101.699517950184,NA
"TUR",2016,769630,1,93,83463000,0,1,1,103.311981081819,NA
"TUR",2017,769630,1,94,0,0,1,1,104.914049608253,NA
"TUR",2018,769630,1,95,0,0,1,1,106.436859270039,NA
"TUR",2019,769630,1,96,0,0,1,1,107.794654574276,NA
"TUV",1961,30,0,0,0,0,1,1,200,NA
"TUV",1962,30,0,0,0,0,1,1,200,NA
"TUV",1963,30,0,0,0,0,1,1,233.333333333333,NA
"TUV",1964,30,0,0,0,0,1,1,233.333333333333,NA
"TUV",1965,30,0,0,0,0,1,1,233.333333333333,NA
"TUV",1966,30,0,0,0,0,1,1,233.333333333333,NA
"TUV",1967,30,0,0,0,0,1,1,233.333333333333,NA
"TUV",1968,30,0,0,0,0,1,1,233.333333333333,NA
"TUV",1969,30,0,0,0,0,1,1,233.333333333333,NA
"TUV",1970,30,0,0,0,0,1,1,233.333333333333,NA
"TUV",1971,30,0,0,0,0,1,1,233.333333333333,NA
"TUV",1972,30,0,0,0,0,1,1,233.333333333333,NA
"TUV",1973,30,0,0,0,0,1,1,266.666666666667,NA
"TUV",1974,30,0,0,0,0,1,1,266.666666666667,NA
"TUV",1975,30,0,0,0,0,1,1,266.666666666667,NA
"TUV",1976,30,0,0,0,0,1,1,266.666666666667,NA
"TUV",1977,30,0,0,0,0,1,1,266.666666666667,NA
"TUV",1978,30,0,0,0,7000,1,1,266.666666666667,NA
"TUV",1979,30,0,0,0,7250,1,1,266.666666666667,NA
"TUV",1980,30,0,0,0,7500,1,1,266.666666666667,NA
"TUV",1981,30,0,0,0,8000,1,1,266.666666666667,NA
"TUV",1982,30,0,0,0,8100,1,1,266.666666666667,NA
"TUV",1983,30,0,0,0,8230,1,1,266.666666666667,NA
"TUV",1984,30,0,0,0,8370,1,1,300,NA
"TUV",1985,30,0,0,0,8500,1,1,300,NA
"TUV",1986,30,0,0,0,8640,1,1,300,NA
"TUV",1987,30,0,0,0,8780,1,1,300,NA
"TUV",1988,30,0,0,0,8930,1,1,300,NA
"TUV",1989,30,0,0,0,9070,1,1,300,NA
"TUV",1990,30,0,0,0,9220,1,1,300,NA
"TUV",1991,30,0,0,0,9370,1,1,300,NA
"TUV",1992,30,0,0,0,9530,1,1,300,NA
"TUV",1993,30,0,0,0,9680,1,1,300,NA
"TUV",1994,30,0,0,0,9840,1,1,300,NA
"TUV",1995,30,0,0,0,10000,1,1,300,NA
"TUV",1996,30,0,0,0,10320,1,1,300,NA
"TUV",1997,30,0,0,0,10660,1,1,300,NA
"TUV",1998,30,0,0,0,11000,1,1,300,NA
"TUV",1999,30,0,0,0,11000,1,1,300,NA
"TUV",2000,30,1,0,0,11000,1,1,300,366.666666666667
"TUV",2001,30,1,1,0,9000,1,1,333.333333333333,300
"TUV",2002,30,1,2,0,9000,1,1,333.333333333333,333.333333333333
"TUV",2003,30,1,3,0,9000,1,1,333.333333333333,333.333333333333
"TUV",2004,30,1,4,0,10000,1,1,333.333333333333,333.333333333333
"TUV",2005,30,1,5,0,10000,1,1,333.333333333333,333.333333333333
"TUV",2006,30,1,6,0,10000,1,1,333.333333333333,333.333333333333
"TUV",2007,30,1,7,0,10000,1,1,333.333333333333,333.333333333333
"TUV",2008,30,1,8,0,10000,1,1,333.333333333333,333.333333333333
"TUV",2009,30,1,9,0,10000,1,1,333.333333333333,333.333333333333
"TUV",2010,30,1,10,0,10000,1,1,366.666666666667,333.333333333333
"TUV",2011,30,1,11,0,10000,1,1,366.666666666667,333.333333333333
"TUV",2012,30,1,12,0,0,1,1,366.666666666667,333.333333333333
"TUV",2013,30,1,13,0,0,1,1,366.666666666667,NA
"TUV",2014,30,1,14,0,0,1,1,366.666666666667,NA
"TUV",2015,30,1,15,0,0,1,1,366.666666666667,NA
"TUV",2016,30,1,16,0,0,1,1,366.666666666667,NA
"TUV",2017,30,1,17,0,0,1,1,366.666666666667,NA
"TUV",2018,30,1,18,0,0,1,1,366.666666666667,NA
"TUV",2019,30,1,19,0,0,1,1,366.666666666667,NA
"TZA",1961,885800,1,0,10555000,10400700,1,1,11.4758701467356,11.5895235944909
"TZA",1962,885800,1,1,10864000,10704740,1,1,11.7631581486557,11.8796568074057
"TZA",1963,885800,1,2,11185000,11021310,1,1,12.0571532634609,12.1765635583653
"TZA",1964,885800,1,3,11522000,11352840,1,1,12.4243621585008,12.4802438473696
"TZA",1965,885800,1,4,11870000,11696450,1,1,13.1903364190562,13.1779182659743
"TZA",1966,885800,1,5,12231000,12052130,1,1,13.5911040867013,13.5041770151276
"TZA",1967,885800,1,6,12607000,12422550,1,1,14.0054188304358,13.8394671483405
"TZA",1968,885800,1,7,12988000,12797790,1,1,14.4355384962746,14.2108828177918
"TZA",1969,885800,1,8,13390000,13193310,1,1,14.8871076992549,14.5924587943102
"TZA",1970,885800,1,9,13807000,13604520,1,1,15.3601264393768,14.9841950778957
"TZA",1971,885800,1,10,14237000,14044480,1,1,15.8568525626552,15.3872205915557
"TZA",1972,885800,1,11,14707000,14504840,1,1,16.3772860690901,15.8004064122827
"TZA",1973,885800,1,12,15201000,14982940,1,1,16.9169112666516,16.2248814630842
"TZA",1974,885800,1,13,15681000,15474880,1,1,17.4723413863175,16.6606457439603
"TZA",1975,885800,1,14,16148000,15977990,1,1,18.0401896590653,17.2860690900881
"TZA",1976,885800,1,15,16626000,16491450,1,1,18.6193271618876,18.527884398284
"TZA",1977,885800,1,16,17130000,17016580,1,1,19.2120117407993,19.1013772860691
"TZA",1978,885800,1,17,17647000,17555450,1,1,19.8182433958004,19.6918040189659
"TZA",1979,885800,1,18,18145000,18111100,1,1,20.4447956649357,20.3002935199819
"TZA",1980,885800,1,19,18665000,18685790,1,1,21.091668548205,20.9753894784376
"TZA",1981,885800,1,20,19212000,19281180,1,1,21.7622488146308,21.642582975841
"TZA",1982,885800,1,21,19777000,19897070,1,1,22.4565364642131,22.3323549333935
"TZA",1983,885800,1,22,20368000,20531760,1,1,23.1711447279296,23.0435764280876
"TZA",1984,885800,1,23,20984000,21182600,1,1,23.9038157597652,23.7773763829307
"TZA",1985,885800,1,24,21618000,21848290,1,1,24.6522917137051,24.5348837209302
"TZA",1986,885800,1,25,22284000,22525150,1,1,25.413185820727,25.3578685933619
"TZA",1987,885800,1,26,23017000,23215060,1,1,26.1898848498532,26.2102054639874
"TZA",1988,885800,1,27,23764000,23928660,1,1,26.9925491081508,27.090765409799
"TZA",1989,885800,1,28,24485000,24680400,1,1,27.8403702867464,27.999548430797
"TZA",1990,885800,1,29,25214000,24798690,1,1,28.7423797696997,28.9399412960036
"TZA",1991,885800,1,30,25925000,25630510,1,1,29.7076089410702,29.7640550914428
"TZA",1992,885800,1,31,26674000,26508500,1,1,30.7292842628133,30.8207270264168
"TZA",1993,885800,1,32,27562000,27408310,1,1,31.7780537367352,31.89546172951
"TZA",1994,885800,1,33,28625000,28297220,1,1,32.8189207496049,32.9329419733574
"TZA",1995,885800,1,34,29544000,29153730,1,1,33.8236622262362,34.2481372770377
"TZA",1996,885800,1,35,30164000,29969150,1,1,34.7843757055769,34.76969970648
"TZA",1997,885800,1,36,30878000,30956450,1,1,35.713479340709,35.5689771957553
"TZA",1998,885800,1,37,31780000,31524670,1,1,36.6358094377963,36.2406863851885
"TZA",1999,885800,1,38,32719000,32308300,1,1,37.5841047640551,37.0207721833371
"TZA",2000,885800,1,39,33741000,33122160,1,1,38.5843305486566,37.8381124407315
"TZA",2001,885800,1,40,34755000,33973070,1,1,39.644389252653,37.8460149017837
"TZA",2002,885800,1,41,35808000,34850490,1,1,40.7608941070219,40.4222172047866
"TZA",2003,885800,1,42,36906000,35777280,1,1,41.9383608037932,41.5003386769022
"TZA",2004,885800,1,43,3.8e+07,36745950,1,1,43.1813050349966,42.6337773763829
"TZA",2005,885800,1,44,39122000,37758020,1,1,44.4919846466471,43.8293068412734
"TZA",2006,885800,1,45,40272000,38779610,1,1,45.873786407767,45.0914427636035
"TZA",2007,885800,1,46,41461000,39928760,1,1,47.3289681643712,46.4213140663807
"TZA",2008,885800,1,47,42660000,41092100,1,1,48.8484985324001,47.8144050575751
"TZA",2009,885800,1,48,43806000,42311320,1,1,50.4222172047866,49.2662000451569
"TZA",2010,885800,1,49,45019000,43588150,1,1,52.0422217204787,50.771054414089
"TZA",2011,885800,1,50,46344000,44924040,1,1,53.7039963874464,52.3312260103861
"TZA",2012,885800,1,51,47687000,0,1,1,55.4109279747121,53.943328065026
"TZA",2013,885800,1,52,49059000,0,1,1,57.1652743282908,NA
"TZA",2014,885800,1,53,50459000,0,1,1,58.9692932941973,NA
"TZA",2015,885800,1,54,51889000,0,1,1,60.826371641454,NA
"TZA",2016,885800,1,55,53349000,0,1,1,62.736509370061,NA
"TZA",2017,885800,1,56,0,0,1,1,64.6985775570106,NA
"TZA",2018,885800,1,57,0,0,1,1,66.7091894332807,NA
"TZA",2019,885800,1,58,0,0,1,1,68.7672160758636,NA
"UGA",1961,199810,0,0,7472000,0,1,1,35.0683148991542,NA
"UGA",1962,199810,1,0,7689000,7454410,1,1,36.2344227015665,35.5337570692158
"UGA",1963,199810,1,1,7914000,7672710,1,1,37.4705970672139,37.0251739152195
"UGA",1964,199810,1,2,8147000,7898980,1,1,38.7668284870627,38.6116810970422
"UGA",1965,199810,1,3,8389000,8133560,1,1,40.1081026975627,40.2732595966168
"UGA",1966,199810,1,4,8640000,8376770,1,1,41.5044292077474,42.0249236774936
"UGA",1967,199810,1,5,8900000,8628980,1,1,42.9457985085832,43.8516590761223
"UGA",1968,199810,1,6,9170000,8890560,1,1,44.4071868274861,45.6934087383014
"UGA",1969,199810,1,7,9450000,9161910,1,1,45.8585656373555,47.7904008808368
"UGA",1970,199810,1,8,9743000,9445930,1,1,47.2749111656073,49.0766227916521
"UGA",1971,199810,1,9,10009000,9730170,1,1,48.646213903208,50.683148991542
"UGA",1972,199810,1,10,10224000,10012130,1,1,49.987488113708,52.3597417546669
"UGA",1973,199810,1,11,10428000,10296440,1,1,51.328762324208,54.1013963265102
"UGA",1974,199810,1,12,10672000,10589760,1,1,52.7200840798759,55.9131174615885
"UGA",1975,199810,1,13,10952000,10897140,1,1,54.1864771532956,57.7999099144187
"UGA",1976,199810,1,14,11242000,11221250,1,1,55.7529653170512,59.7717831940343
"UGA",1977,199810,1,15,11541000,11561730,1,1,57.409539062109,61.8187277914018
"UGA",1978,199810,1,16,11850000,11917050,1,1,59.1461888794355,63.9607627245884
"UGA",1979,199810,1,17,12138000,12284310,1,1,60.952905259997,66.1878784845603
"UGA",1980,199810,1,18,12415000,12662130,1,1,62.8096691857264,65.6623792602973
"UGA",1981,199810,1,19,12725000,13049010,1,1,64.711475902107,67.4240528502077
"UGA",1982,199810,1,20,13079000,13447770,1,1,66.6783444272058,69.0856313497823
"UGA",1983,199810,1,21,13470000,13866290,1,1,68.7403032881237,70.6821480406386
"UGA",1984,199810,1,22,13920000,14315090,1,1,70.9373905209949,72.2636504679445
"UGA",1985,199810,1,23,14392000,14801110,1,1,73.3046394074371,73.880186176868
"UGA",1986,199810,1,24,14911000,15327720,1,1,75.8470547019669,75.5167409038587
"UGA",1987,199810,1,25,15520000,15891140,1,1,78.549622141034,77.1783194034333
"UGA",1988,199810,1,26,16176000,16482370,1,1,81.3923227065712,78.9650167659276
"UGA",1989,199810,1,27,16832000,17088430,1,1,84.3100945898604,80.9869375907112
"UGA",1990,199810,1,28,17456000,17699720,1,1,87.2779140183174,83.3241579500526
"UGA",1991,199810,1,29,18064000,18314700,1,1,90.2857714829088,86.0317301436365
"UGA",1992,199810,1,30,18707000,18935730,1,1,93.3536860017016,89.0646113808118
"UGA",1993,199810,1,31,19413000,19561970,1,1,96.4666433111456,92.2876732896251
"UGA",1994,199810,1,32,20136000,20193430,1,1,99.6346529202743,95.4907161803714
"UGA",1995,199810,1,33,20716000,20831070,1,1,102.847705320054,96.4065862569441
"UGA",1996,199810,1,34,21304000,21473590,1,1,106.110805265002,99.3343676492668
"UGA",1997,199810,1,35,21954000,22123180,1,1,109.433962264151,102.287172814173
"UGA",1998,199810,1,36,22637000,22788840,1,1,112.86722386267,102.867724338121
"UGA",1999,199810,1,37,23407000,23482530,1,1,116.475651869276,105.815524748511
"UGA",2000,199810,1,38,24172000,24213120,1,1,120.309293829138,108.993543866673
"UGA",2001,199810,1,39,24933000,24984180,1,1,124.393173514839,116.660827786397
"UGA",2002,199810,1,40,25728000,25794400,1,1,128.71227666283,129.838346429108
"UGA",2003,199810,1,41,26581000,26641630,1,1,133.251589009559,134.317601721636
"UGA",2004,199810,1,42,27474000,27521630,1,1,137.971072518893,138.967018667734
"UGA",2005,199810,1,43,28391000,28431200,1,1,142.855712927281,143.76157349482
"UGA",2006,199810,1,44,29335000,29370250,1,1,147.895500725689,148.696261448376
"UGA",2007,199810,1,45,30283000,30339890,1,1,153.095440668635,153.791101546469
"UGA",2008,199810,1,46,31220000,31339390,1,1,158.470547019669,159.0460937891
"UGA",2009,199810,1,47,32193000,32367910,1,1,164.015815024273,164.476252439818
"UGA",2010,200520,1,48,33234000,33424680,1,1,169.135248354279,169.494314781568
"UGA",2011,200520,1,49,34344000,34509210,1,1,175.014961101137,175.284260921604
"UGA",2012,200520,1,50,35484000,0,1,1,181.064232994215,181.258727308997
"UGA",2013,200520,1,51,36663000,0,1,1,187.283064033513,NA
"UGA",2014,200520,1,52,37887000,0,1,1,193.661480151606,NA
"UGA",2015,200520,1,53,39135000,0,1,1,200.204468382206,NA
"UGA",2016,200520,1,54,40419000,0,1,1,206.90205465789,NA
"UGA",2017,200520,1,55,0,0,1,1,213.759226012368,NA
"UGA",2018,200520,1,56,0,0,1,1,220.780969479354,NA
"UGA",2019,200520,1,57,0,0,1,1,227.967285058847,NA
"UKR",1992,579350,1,1,51869000,51637720,1,1,88.7494606023992,90.0146716147407
"UKR",1993,579350,1,2,51887000,51546670,1,1,88.5785794424786,90.0647277120911
"UKR",1994,579350,1,3,51638000,51377430,1,1,88.2885992923104,89.6194010529041
"UKR",1995,579350,1,4,51248000,51121720,1,1,87.8674376456374,88.507810477259
"UKR",1996,579350,1,5,50813000,50773320,1,1,87.3081902131699,88.1919392422543
"UKR",1997,579350,1,6,50371000,50342840,1,1,86.6298437904548,87.5084146025718
"UKR",1998,579350,1,7,49941000,49860130,1,1,85.8703719685855,87.789764391128
"UKR",1999,579350,1,8,49491000,49366110,1,1,85.0798308449124,87.4393717096746
"UKR",2000,579350,1,9,49014000,48891790,1,1,84.3013722274963,87.0907051005437
"UKR",2001,579350,1,10,48520000,48448270,1,1,83.5470786225943,84.444636230258
"UKR",2002,579340,1,11,48074000,48032370,1,1,82.8183795353333,83.1998481030138
"UKR",2003,579340,1,12,47692000,47643280,1,1,82.129664790969,82.5197638692305
"UKR",2004,579340,1,13,47342000,47275250,1,1,81.4996375185556,81.9035454137467
"UKR",2005,579380,1,14,47003000,46923930,1,1,80.9347923642514,81.3559322033898
"UKR",2006,579360,1,15,46685000,46591800,1,1,80.4611985639326,80.901339409003
"UKR",2007,579330,1,16,46407000,46282160,1,1,80.0683548236756,80.5292320439128
"UKR",2008,579320,1,17,46156000,45991580,1,1,79.7245045915901,80.199199060968
"UKR",2009,579320,1,18,45951000,45715010,1,1,79.393081543879,79.8643236898433
"UKR",2010,579320,1,19,45768000,45448330,1,1,79.0461230408065,79.4897465994614
"UKR",2011,579320,1,20,45604000,45190180,1,1,78.6715459504246,79.0633846578747
"UKR",2012,579320,1,21,45492000,0,1,1,78.2797072429745,78.5921425119105
"UKR",2013,579320,1,22,45389000,0,1,1,77.8775115652834,NA
"UKR",2014,579290,1,23,44944000,0,1,1,77.4793281430717,NA
"UKR",2015,579290,1,24,44429000,0,1,1,77.0909216454625,NA
"UKR",2016,579290,1,25,44210000,0,1,1,76.7128726544563,NA
"UKR",2017,579300,1,26,0,0,1,1,76.3386846193682,NA
"UKR",2018,579400,1,27,0,0,1,1,75.9561615464273,NA
"UKR",2019,579400,1,28,0,0,1,1,75.5868139454608,NA
"URY",1961,175020,1,79,2564000,2550590,1,1,14.6954633756142,14.6840361101588
"URY",1962,175020,1,80,2598000,2585080,1,1,14.8782996229002,14.8725859901726
"URY",1963,175020,1,81,2632000,2618560,1,1,15.0554222374586,15.0554222374586
"URY",1964,175020,1,82,2664000,2649890,1,1,15.2268312192892,15.2268312192892
"URY",1965,175020,1,83,2693000,2679260,1,1,15.3982402011199,15.3868129356645
"URY",1966,175020,1,84,2721000,2707190,1,1,15.5582219174951,15.5467946520398
"URY",1967,175020,1,85,2749000,2734420,1,1,15.7124900011427,15.6953491029597
"URY",1968,175020,1,86,2777000,2762310,1,1,15.8553308193349,15.8324762884242
"URY",1969,175020,1,87,2802000,2787430,1,1,15.9696034738887,15.9524625757056
"URY",1970,175020,1,88,2824000,2809120,1,1,16.055307964804,16.0438806993486
"URY",1971,175020,1,89,2826000,2817580,1,1,16.1010170266255,16.1010170266255
"URY",1972,175020,1,90,2830000,2820730,1,1,16.1181579248086,16.1124442920809
"URY",1973,175020,1,91,2834000,2821370,1,1,16.1238715575363,16.1181579248086
"URY",1974,175020,1,92,2838000,2823330,1,1,16.1352988229917,16.1238715575363
"URY",1975,175020,1,93,2844000,2829390,1,1,16.1695806193578,16.1638669866301
"URY",1976,175020,1,94,2861000,2840600,1,1,16.2324305793624,16.2552851102731
"URY",1977,175020,1,95,2879000,2856210,1,1,16.3238487030054,16.3524168666438
"URY",1978,175020,1,96,2897000,2875000,1,1,16.4324077248314,16.4495486230145
"URY",1979,175020,1,97,2914000,2894980,1,1,16.5466803793852,16.5466803793852
"URY",1980,175020,1,98,2930000,2914680,1,1,16.660953033939,16.6495257684836
"URY",1981,175020,1,99,2848000,2933900,1,1,16.7695120557651,16.752371157582
"URY",1982,175020,1,100,2968000,2953120,1,1,16.8780710775911,16.8609301794081
"URY",1983,175020,1,101,2989000,2972280,1,1,16.9866300994172,16.9694892012341
"URY",1984,175020,1,102,3008000,2991480,1,1,17.100902753971,17.0780482230602
"URY",1985,175020,1,103,3012000,3010770,1,1,17.2094617757971,17.1866072448863
"URY",1986,175020,1,104,3031000,3029950,1,1,17.3180207976231,17.283739001257
"URY",1987,175020,1,105,3049000,3048950,1,1,17.4265798194492,17.3808707576277
"URY",1988,175020,1,106,3068000,3068170,1,1,17.5351388412753,17.4837161467261
"URY",1989,175020,1,107,3088000,3088110,1,1,17.649411495829,17.5808479030968
"URY",1990,175020,1,108,3110000,3109120,1,1,17.7693977831105,17.6779796594675
"URY",1991,175020,1,109,3124000,3131140,1,1,17.8950977031196,17.7808250485659
"URY",1992,175020,1,110,3137000,3153860,1,1,18.0265112558565,17.8836704376643
"URY",1993,175020,1,111,3149000,3177030,1,1,18.1579248085933,17.9922294594903
"URY",1994,175020,1,112,3162000,3200340,1,1,18.2950519940578,18.0950748485887
"URY",1995,175020,1,113,3175000,3223400,1,1,18.4264655467947,18.2036338704148
"URY",1996,175020,1,114,3190000,3246480,1,1,18.5578790995315,18.3007656267855
"URY",1997,175020,1,115,3207000,3269300,1,1,18.6892926522683,18.4036110158839
"URY",1998,175020,1,116,3222000,3290260,1,1,18.8092789395498,18.7921380413667
"URY",1999,175020,1,117,3234000,3307290,1,1,18.9064106959205,18.9292652268312
"URY",2000,175020,1,118,3246000,3319070,1,1,18.9749742886527,19.0663924122957
"URY",2001,175020,1,119,3257000,3324810,1,1,19.0092560850189,18.9006970631928
"URY",2002,175020,1,120,3268000,3325380,1,1,19.0149697177465,19.0149697177465
"URY",2003,175020,1,121,3277000,3323120,1,1,19.0035424522912,18.9978288195635
"URY",2004,175020,1,122,3285000,3321370,1,1,18.9921151868358,18.9921151868358
"URY",2005,175020,1,123,3291000,3322530,1,1,19.0035424522912,18.9978288195635
"URY",2006,175020,1,124,3298000,3327450,1,1,19.0321106159296,19.0263969832019
"URY",2007,175020,1,125,3305000,3335530,1,1,19.0835333104788,19.0721060450234
"URY",2008,175020,1,126,3313000,3345970,1,1,19.1463832704834,19.134956005028
"URY",2009,175020,1,127,3320000,3357390,1,1,19.2149468632156,19.1978059650326
"URY",2010,175020,1,128,3328000,3368790,1,1,19.2777968232202,19.2663695577648
"URY",2011,175020,1,129,3335000,3380010,1,1,19.3463604159525,19.3292195177694
"URY",2012,175020,1,130,3343000,0,1,1,19.409210375957,19.3977831105017
"URY",2013,175020,1,131,3351000,0,1,1,19.4720603359616,NA
"URY",2014,175020,1,132,3360000,0,1,1,19.5406239286939,NA
"URY",2015,175020,1,133,3369000,0,1,1,19.6091875214261,NA
"URY",2016,175020,1,134,3378000,0,1,1,19.6777511141584,NA
"URY",2017,175020,1,135,0,0,1,1,19.7520283396183,NA
"URY",2018,175020,1,136,0,0,1,1,19.8263055650783,NA
"URY",2019,175020,1,137,0,0,1,1,19.8948691578105,NA
"USA",1961,9168920,1,185,186094000,187643270,1,1,20.9604838955951,20.034093437395
"USA",1962,9168920,1,186,188986000,190551520,1,1,21.265318052726,20.3445989276818
"USA",1963,9168920,1,187,191739000,193313700,1,1,21.5569554538593,20.6395082517897
"USA",1964,9168920,1,188,194441000,196017650,1,1,21.8328876247148,20.928200922246
"USA",1965,9168920,1,189,196900000,198483590,1,1,22.0913695397059,21.1914816575998
"USA",1966,9168920,1,190,199187000,200789150,1,1,22.3307652373453,21.4376393293867
"USA",1967,9168920,1,191,201361000,202987450,1,1,22.5530378714178,21.6723452707625
"USA",1968,9168920,1,192,203380000,205024360,1,1,22.7629862622861,21.8898190844723
"USA",1969,9168920,1,193,205399000,207037760,1,1,22.9684630250891,22.1047844239016
"USA",1970,9168920,1,194,207774000,209463860,1,1,23.1747032365862,22.3638116593885
"USA",1971,9168920,1,195,210427000,211355530,1,1,23.3838881787604,22.6483598940769
"USA",1972,9168920,1,196,212743000,213250350,1,1,23.5951453388185,22.8921181556825
"USA",1973,9168920,1,197,214772000,215164620,1,1,23.8100016141487,23.1116641872761
"USA",1974,9168920,1,198,216741000,217113580,1,1,24.0286751329491,23.3237938601275
"USA",1975,9168920,1,199,218908000,219108360,1,1,24.2516021516165,23.5549006862313
"USA",1976,9168920,1,200,221061000,221161380,1,1,24.4797642470433,23.7797908586835
"USA",1977,9168920,1,201,223320000,223274860,1,1,24.7135976756259,24.0201681332153
"USA",1978,9168920,1,202,225703000,225436000,1,1,24.9517936681747,24.2760325098267
"USA",1979,9168920,1,203,228223000,227624230,1,1,25.1924981350039,24.545420834733
"USA",1980,9168920,1,204,230936000,229825000,1,1,25.4340751146264,24.8367310435689
"USA",1981,9168920,1,205,233205000,232035090,1,1,25.6767427352404,25.0810346256702
"USA",1982,9168920,1,206,235467000,234261240,1,1,25.9211553814408,25.3233750539867
"USA",1983,9168920,1,207,237623000,236510690,1,1,26.1670949250293,25.5544818800906
"USA",1984,9168920,1,208,239698000,238794270,1,1,26.4147794942043,25.7770817064605
"USA",1985,9168920,1,209,241848000,241119750,1,1,26.6644272171641,26.0080794684652
"USA",1986,9168920,1,210,244064000,243495800,1,1,26.9165834144043,26.2463845251131
"USA",1987,9168920,1,211,246248000,245920990,1,1,27.1716843423217,26.4811995305881
"USA",1988,9168920,1,212,248496000,248381580,1,1,27.4303843855111,26.7229946384089
"USA",1989,9168920,1,213,250848000,250857750,1,1,27.6933379285674,26.9761324125415
"USA",1990,9168920,1,214,253669000,253339100,1,1,27.9609812278873,27.2558818268673
"USA",1991,9169380,1,215,257059000,255807340,1,1,28.23069825877,27.5501724216905
"USA",1992,9169380,1,216,260622000,258275920,1,1,28.5058531765507,27.8525919964054
"USA",1993,9169380,1,217,264064000,260803250,1,1,28.7904961949445,28.1515216950328
"USA",1994,9169380,1,218,267311000,263468980,1,1,29.0918251833821,28.4208965055434
"USA",1995,9169380,1,219,270504000,266323720,1,1,29.4143115456007,28.6556997310614
"USA",1996,9169380,1,220,273669000,269393630,1,1,29.7611179818047,28.9315090006085
"USA",1997,9169380,1,221,276962000,272643340,1,1,30.1284274400232,29.2169154293965
"USA",1998,9169380,1,222,280198000,275986070,1,1,30.5030438263001,29.8851176415417
"USA",1999,9169380,1,223,283409000,279300030,1,1,30.8676268188253,30.123956036286
"USA",2000,9172340,1,224,286549000,282496310,1,1,31.1993449872115,30.3474358778676
"USA",2001,9172340,1,225,289369000,285544780,1,1,31.5125693116478,31.0838891711384
"USA",2002,9172340,1,226,292036000,288467310,1,1,31.8018084807148,31.6462320411149
"USA",2003,9172340,1,227,294526000,291290820,1,1,32.0754572987918,31.931110272842
"USA",2004,9172340,1,228,297229000,294063120,1,1,32.3479068591003,32.2150072936677
"USA",2005,9172340,1,229,299941000,296820300,1,1,32.628969270655,32.5070810720056
"USA",2006,9172340,1,230,302793000,299564470,1,1,32.9216971895939,32.8098391468262
"USA",2007,9172340,1,231,305629000,302284560,1,1,33.2220567488776,33.1199017916911
"USA",2008,9157840,1,232,308475000,304989060,1,1,33.5766949411652,33.4857346273794
"USA",2009,9157840,1,233,311138000,307686730,1,1,33.8703231329659,33.7953054432049
"USA",2010,9157840,1,234,313700000,310383950,1,1,34.1492098573463,34.0961405746333
"USA",2011,9157840,1,235,316034000,313085380,1,1,34.4112803892621,34.3871480611148
"USA",2012,9157840,1,236,318379000,0,1,1,34.6597014143073,34.6702934316389
"USA",2013,9157840,1,237,320662000,0,1,1,34.8990591667904,NA
"USA",2014,9157840,1,238,323092000,0,1,1,35.1365605863391,NA
"USA",2015,9157840,1,239,325547000,0,1,1,35.3774470835918,NA
"USA",2016,9157840,1,240,328067000,0,1,1,35.622701423043,NA
"USA",2017,9157840,1,241,0,0,1,1,35.8711224480882,NA
"USA",2018,9157840,1,242,0,0,1,1,36.1229285508373,NA
"USA",2019,9157840,1,243,0,0,1,1,36.3765909865208,NA
"UZB",1992,425400,1,1,21609000,21500060,1,1,50.4066760695816,50.2115655853314
"UZB",1993,425400,1,2,22127000,21990920,1,1,51.5561824165491,51.3681241184767
"UZB",1994,425400,1,3,22604000,22466870,1,1,52.672778561354,52.3789374706159
"UZB",1995,425400,1,4,23067000,22919360,1,1,53.7447108603667,53.3380347907851
"UZB",1996,425400,1,5,23524000,23347450,1,1,54.7696285848613,54.3723554301834
"UZB",1997,425400,1,6,23952000,23751720,1,1,55.7475317348378,55.6346967559944
