"iso3c","year","shec"
"LKA",1998,46.99
"LKA",1999,46.26
"LKA",2000,45.57
"LKA",2001,45.09
"LKA",2002,44.93
"LKA",2003,44.7
"LKA",2004,44.25
"LKA",2005,43.62
"LKA",2006,43.11
"LKA",2007,42.2
"LKA",2008,41.31
"TCD",1961,60.06
"TCD",1962,60.52
"TCD",1963,60.99
"TCD",1964,61.36
"TCD",1965,61.98
"TCD",1966,62.58
"TCD",1967,62.95
"TCD",1968,63.2
"TCD",1969,63.17
"TCD",1970,63.35
"TCD",1971,63.38
"TCD",1972,63.49
"TCD",1973,63.37
"TCD",1974,63.55
"TCD",1975,62.84
"TCD",1976,61.51
"TCD",1977,60.38
"TCD",1978,59.88
"TCD",1979,59.48
"TCD",1980,59.32
"TCD",1981,59.25
"TCD",1982,59.66
"TCD",1983,59.99
"TCD",1984,59.7
"TCD",1985,59.3
"TCD",1986,58.94
"TCD",1987,58.74
"TCD",1988,58.56
"TCD",1989,58.21
"TCD",1990,57.67
"TCD",1991,57.6
"TCD",1992,57.43
"TCD",1993,56.55
"TCD",1994,57
"TCD",1995,56.46
"TCD",1996,57.64
"TCD",1997,57.49
"TCD",1998,56.19
"TCD",1999,54.93
"TCD",2000,55.32
"TCD",2001,54.83
"TCD",2002,50.93
"TCD",2003,47.18
"TCD",2004,46.2
"TCD",2005,44.69
"TCD",2006,42.97
"TCD",2007,42.2
"TCD",2008,41.62
"CHL",1951,29.23
"CHL",1952,28.45
"CHL",1953,27.95
"CHL",1954,27.09
"CHL",1955,26.91
"CHL",1956,26.51
"CHL",1957,26.05
"CHL",1958,25.68
"CHL",1959,25.35
"CHL",1960,25.25
"CHL",1961,24.83
"CHL",1962,24.58
"CHL",1963,24.16
"CHL",1964,23.57
"CHL",1965,23.28
"CHL",1966,23.06
"CHL",1967,23.19
"CHL",1968,23.18
"CHL",1969,23.09
"CHL",1970,22.99
"CHL",1971,22.93
"CHL",1972,22.86
"CHL",1973,23.04
"CHL",1974,23.36
"CHL",1975,23.13
"CHL",1976,23.47
"CHL",1977,23.8
"CHL",1978,24.05
"CHL",1979,24.18
"CHL",1980,24.21
"CHL",1981,23.93
"CHL",1982,23.4
"CHL",1983,23.67
"CHL",1984,24.14
"CHL",1985,24.3
"CHL",1986,24.45
"CHL",1987,24.7
"CHL",1988,24.76
"CHL",1989,24.74
"CHL",1990,24.45
"CHL",1991,24.15
"CHL",1992,24.01
"CHL",1993,23.74
"CHL",1994,23.21
"CHL",1995,22.74
"CHL",1996,22.07
"CHL",1997,21.5
"CHL",1998,20.96
"CHL",1999,20.45
"CHL",2000,20.18
"CHL",2001,19.91
"CHL",2002,19.65
"CHL",2003,19.48
"CHL",2004,19.35
"CHL",2005,19.09
"CHL",2006,18.76
"CHL",2007,18.5
"CHL",2008,18.31
"CHN",1952,34.06
"CHN",1953,34.12
"CHN",1954,34
"CHN",1955,33.62
"CHN",1956,33.47
"CHN",1957,33.16
"CHN",1958,32.9
"CHN",1959,32.05
"CHN",1960,30.48
"CHN",1961,29.29
"CHN",1962,29.33
"CHN",1963,29.77
"CHN",1964,29.97
"CHN",1965,29.91
"CHN",1966,29.6
"CHN",1967,29.06
"CHN",1968,28.95
"CHN",1969,28.85
"CHN",1970,28.74
"CHN",1971,28.14
"CHN",1972,27.54
"CHN",1973,27.18
"CHN",1974,26.66
"CHN",1975,26.23
"CHN",1976,25.69
"CHN",1977,25.35
"CHN",1978,24.99
"CHN",1979,24.38
"CHN",1980,23.9
"CHN",1981,23.47
"CHN",1982,23.14
"CHN",1983,22.8
"CHN",1984,22.38
"CHN",1985,21.92
"CHN",1986,21.28
"CHN",1987,20.74
"CHN",1988,20.24
"CHN",1989,19.67
"CHN",1990,19.22
"CHN",1991,18.81
"CHN",1992,18.4
"CHN",1993,18.01
"CHN",1994,17.4
"CHN",1995,16.83
"CHN",1996,16.21
"CHN",1997,15.65
"CHN",1998,15.21
"CHN",1999,14.82
"CHN",2000,14.42
"CHN",2001,14.09
"CHN",2002,13.76
"CHN",2003,13.42
"CHN",2004,13.04
"CHN",2005,12.66
"CHN",2006,12.28
"CHN",2007,11.9
"CHN",2008,11.53
"TWN",1951,75.43
"TWN",1952,76.26
"TWN",1953,76.64
"TWN",1954,76.37
"TWN",1955,76.04
"TWN",1956,75.88
"TWN",1957,75.75
"TWN",1958,75.61
"TWN",1959,75.28
"TWN",1960,74.55
"TWN",1961,73.29
"TWN",1962,72.03
"TWN",1963,71.19
"TWN",1964,69.98
"TWN",1965,68.69
"TWN",1966,66.7
"TWN",1967,64.92
"TWN",1968,62.57
"TWN",1969,60.13
"TWN",1970,58.05
"TWN",1971,56.04
"TWN",1972,53.97
"TWN",1973,51.98
"TWN",1974,50.07
"TWN",1975,47.55
"TWN",1976,46.13
"TWN",1977,44.6
"TWN",1978,43.39
"TWN",1979,42.09
"TWN",1980,40.6
"TWN",1981,39.29
"TWN",1982,38.24
"TWN",1983,37.72
"TWN",1984,37.18
"TWN",1985,36.54
"TWN",1986,36.33
"TWN",1987,36.01
"TWN",1988,35.19
"TWN",1989,34.23
"TWN",1990,33.22
"TWN",1991,32.45
"TWN",1992,31.74
"TWN",1993,30.85
"TWN",1994,30.07
"TWN",1995,29.27
"TWN",1996,28.5
"TWN",1997,27.87
"TWN",1998,27.18
"TWN",1999,26.55
"TWN",2000,26.02
"TWN",2001,25.45
"TWN",2002,25.33
"TWN",2003,25.01
"TWN",2004,24.78
"TWN",2005,24.45
"TWN",2006,24.14
"TWN",2007,23.9
"TWN",2008,23.65
"TWN",2009,23.51
"COL",1950,55.05
"COL",1951,54.36
"COL",1952,53.91
"COL",1953,53.38
"COL",1954,52.74
"COL",1955,51.71
"COL",1956,50.78
"COL",1957,50.04
"COL",1958,49.55
"COL",1959,49.41
"COL",1960,49.21
"COL",1961,48.86
"COL",1962,48.39
"COL",1963,48.11
"COL",1964,47.99
"COL",1965,47.64
"COL",1966,47.44
"COL",1967,47.1
"COL",1968,46.81
"COL",1969,46.29
"COL",1970,45.8
"COL",1971,45.21
"COL",1972,44.74
"COL",1973,44.35
"COL",1974,43.95
"COL",1975,43.26
"COL",1976,43.04
"COL",1977,42.72
"COL",1978,42.2
"COL",1979,41.66
"COL",1980,41.23
"COL",1981,40.83
"COL",1982,40.31
"COL",1983,39.82
"COL",1984,39.46
"COL",1985,39.24
"COL",1986,39.23
"COL",1987,39.17
"COL",1988,39
"COL",1989,38.78
"COL",1990,38.7
"COL",1991,38.69
"COL",1992,38.78
"COL",1993,38.44
"COL",1994,37.72
"COL",1995,36.98
"COL",1996,36.19
"COL",1997,35.87
"COL",1998,35.25
"COL",1999,34.81
"COL",2000,34.88
"COL",2001,34.93
"COL",2002,34.93
"COL",2003,34.93
"COL",2004,34.79
"COL",2005,34.54
"COL",2006,34.11
"COL",2007,33.5
"COL",2008,32.84
"COM",1976,35.36
"COM",1977,35.3
"COM",1978,34.82
"COM",1979,34.47
"COM",1980,34.15
"COM",1981,33.33
"COM",1982,33.1
"COM",1983,32.69
"COM",1984,32.51
"COM",1985,31.7
"COM",1986,31.38
"COM",1987,31.43
"COM",1988,31.36
"COM",1989,31.43
"COM",1990,31.84
"COM",1991,32.06
"COM",1992,33.07
"COM",1993,33.01
"COM",1994,33.26
"COM",1995,33.39
"COM",1996,33.88
"COM",1997,34.06
"COM",1998,34.78
"COM",1999,35.07
"COM",2000,35.42
"COM",2001,35.99
"COM",2002,36.69
"COM",2003,37.29
"COM",2004,37.78
"COM",2005,38.35
"COM",2006,38.86
"COM",2007,39.4
"COM",2008,39.83
"COG",1961,63.95
"COG",1962,61.16
"COG",1963,60.48
"COG",1964,60.53
"COG",1965,60.56
"COG",1966,59.95
"COG",1967,58.66
"COG",1968,57.42
"COG",1969,56.64
"COG",1970,56.03
"COG",1971,55.47
"COG",1972,54.78
"COG",1973,54.27
"COG",1974,53.77
"COG",1975,53.42
"COG",1976,53.17
"COG",1977,52.89
"COG",1978,52.98
"COG",1979,52.86
"COG",1980,52.18
"COG",1981,50.36
"COG",1982,47.33
"COG",1983,45
"COG",1984,44
"COG",1985,43.32
"COG",1986,43.17
"COG",1987,43.72
"COG",1988,44.44
"COG",1989,45.21
"COG",1990,46
"COG",1991,46.43
"COG",1992,46.87
"COG",1993,47.12
"COG",1994,47.35
"COG",1995,47.58
"COG",1996,47.69
"COG",1997,47.29
"COG",1998,46.86
"COG",1999,46.27
"COG",2000,46.32
"COG",2001,46.29
"COG",2002,46.07
"COG",2003,46.12
"COG",2004,46.15
"COG",2005,46.06
"COG",2006,45.52
"COG",2007,44.6
"COG",2008,44.39
"COD",1961,39.72
"COD",1962,40.23
"COD",1963,41.27
"COD",1964,41.28
"COD",1965,41.14
"COD",1966,41.01
"COD",1967,41.09
"COD",1968,41.33
"COD",1969,41.58
"COD",1970,41.31
"COD",1971,41.04
"COD",1972,40.83
"COD",1973,40.59
"COD",1974,40.49
"COD",1975,40.4
"COD",1976,40.38
"COD",1977,40.33
"COD",1978,40.29
"COD",1979,40.3
"COD",1980,40.3
"COD",1981,40.37
"COD",1982,40.38
"COD",1983,40.46
"COD",1984,40.49
"COD",1985,40.6
"COD",1986,40.67
"COD",1987,40.73
"COD",1988,40.86
"COD",1989,41.08
"COD",1990,41.57
"COD",1991,40.5
"COD",1992,40.64
"COD",1993,41.03
"COD",1994,41.48
"COD",1995,42.51
"COD",1996,42.51
"COD",1997,42.31
"COD",1998,42.6
"COD",1999,43.39
"COD",2000,43.74
"COD",2001,45.65
"COD",2002,45.88
"COD",2003,46.25
"COD",2004,46.51
"COD",2005,46.71
"COD",2006,46.78
"COD",2007,46.7
"COD",2008,46.56
"CRI",1950,42.55
"CRI",1951,42.58
"CRI",1952,42.49
"CRI",1953,42.11
"CRI",1954,41.56
"CRI",1955,41.27
"CRI",1956,40.78
"CRI",1957,40.31
"CRI",1958,39.76
"CRI",1959,39.47
"CRI",1960,38.92
"CRI",1961,38.54
"CRI",1962,38.18
"CRI",1963,37.71
"CRI",1964,37.28
"CRI",1965,37.14
"CRI",1966,36.64
"CRI",1967,36.15
"CRI",1968,35.67
"CRI",1969,35.27
"CRI",1970,34.74
"CRI",1971,34.2
"CRI",1972,33.46
"CRI",1973,33.02
"CRI",1974,32.39
"CRI",1975,31.78
"CRI",1976,31.44
"CRI",1977,30.88
"CRI",1978,30.21
"CRI",1979,29.65
"CRI",1980,29.03
"CRI",1981,28.48
"CRI",1982,28.5
"CRI",1983,28.71
"CRI",1984,28.65
"CRI",1985,28.76
"CRI",1986,28.65
"CRI",1987,28.67
"CRI",1988,28.35
"CRI",1989,28.14
"CRI",1990,27.95
"CRI",1991,27.65
"CRI",1992,27.54
"CRI",1993,27.36
"CRI",1994,27.09
"CRI",1995,26.9
"CRI",1996,26.57
"CRI",1997,26.77
"CRI",1998,26.68
"CRI",1999,26.23
"CRI",2000,25.95
"CRI",2001,26.02
"CRI",2002,25.63
"CRI",2003,25.23
"CRI",2004,24.87
"CRI",2005,24.7
"CRI",2006,24.36
"CRI",2007,24
"CRI",2008,23.67
"HRV",1992,33.25
"HRV",1993,33.61
"HRV",1994,33.8
"HRV",1995,33.99
"HRV",1996,34.13
"HRV",1997,33.99
"HRV",1998,33.49
"HRV",1999,33.14
"HRV",2000,32.99
"HRV",2001,32.96
"HRV",2002,32.75
"HRV",2003,32.39
"HRV",2004,32.04
"HRV",2005,31.57
"HRV",2006,30.96
"HRV",2007,30.4
"HRV",2008,29.77
"CYP",1975,31.74
"CYP",1976,31.91
"CYP",1977,32.2
"CYP",1978,32
"CYP",1979,31.66
"CYP",1980,31.15
"CYP",1981,30.56
"CYP",1982,30.27
"CYP",1983,29.95
"CYP",1984,29.7
"CYP",1985,29.29
"CYP",1986,28.99
"CYP",1987,28.7
"CYP",1988,28.41
"CYP",1989,28.19
"CYP",1990,27.8
"CYP",1991,28.02
"CYP",1992,27.83
"CYP",1993,27.62
"CYP",1994,27.51
"CYP",1995,27.36
"CYP",1996,27.24
"CYP",1997,27.08
"CYP",1998,27.05
"CYP",1999,26.97
"CYP",2000,27.04
"CYP",2001,27.03
"CYP",2002,26.99
"CYP",2003,26.95
"CYP",2004,27.01
"CYP",2005,26.79
"CYP",2006,26.63
"CYP",2007,26.5
"CYP",2008,26.19
"CZE",1993,18.32
"CZE",1994,18.43
"CZE",1995,18.45
"CZE",1996,18.35
"CZE",1997,18.17
"CZE",1998,18.08
"CZE",1999,18
"CZE",2000,17.92
"CZE",2001,17.82
"CZE",2002,17.67
"CZE",2003,17.49
"CZE",2004,17.41
"CZE",2005,17.28
"CZE",2006,17.17
"CZE",2007,17
"CZE",2008,16.79
"CZE",2009,16.63
"BEN",1961,65.05
"BEN",1962,64.36
"BEN",1963,63.94
"BEN",1964,63.52
"BEN",1965,63.28
"BEN",1966,63.24
"BEN",1967,63.05
"BEN",1968,62.34
"BEN",1969,61.55
"BEN",1970,60.62
"BEN",1971,60.15
"BEN",1972,59.82
"BEN",1973,58.79
"BEN",1974,58.28
"BEN",1975,57.2
"BEN",1976,56.18
"BEN",1977,55.83
"BEN",1978,55.63
"BEN",1979,55.59
"BEN",1980,54.74
"BEN",1981,53.9
"BEN",1982,53.45
"BEN",1983,51.76
"BEN",1984,51.64
"BEN",1985,51.97
"BEN",1986,51.78
"BEN",1987,51.72
"BEN",1988,51.96
"BEN",1989,51.88
"BEN",1990,52.09
"BEN",1991,52.33
"BEN",1992,52.41
"BEN",1993,52.74
"BEN",1994,53.11
"BEN",1995,52.98
"BEN",1996,52.44
"BEN",1997,52.39
"BEN",1998,52.07
"BEN",1999,52
"BEN",2000,51.66
"BEN",2001,51.45
"BEN",2002,50.96
"BEN",2003,50.7
"BEN",2004,50.28
"BEN",2005,49.74
"BEN",2006,49.66
"BEN",2007,49.1
"BEN",2008,48.49
"DNK",1950,27.4
"DNK",1951,27.27
"DNK",1952,27.37
"DNK",1953,27.49
"DNK",1954,27.45
"DNK",1955,27.35
"DNK",1956,27.4
"DNK",1957,27.35
"DNK",1958,27.2
"DNK",1959,27.26
"DNK",1960,27.02
"DNK",1961,26.64
"DNK",1962,26.27
"DNK",1963,25.84
"DNK",1964,25.63
"DNK",1965,25.2
"DNK",1966,24.74
"DNK",1967,24.38
"DNK",1968,24
"DNK",1969,23.64
"DNK",1970,23.21
"DNK",1971,22.85
"DNK",1972,22.54
"DNK",1973,22.24
"DNK",1974,21.87
"DNK",1975,21.59
"DNK",1976,21.51
"DNK",1977,21.33
"DNK",1978,21.17
"DNK",1979,21.08
"DNK",1980,20.94
"DNK",1981,20.84
"DNK",1982,20.91
"DNK",1983,20.92
"DNK",1984,20.89
"DNK",1985,20.79
"DNK",1986,20.7
"DNK",1987,20.39
"DNK",1988,20.21
"DNK",1989,20.04
"DNK",1990,19.89
"DNK",1991,19.73
"DNK",1992,19.62
"DNK",1993,19.46
"DNK",1994,19.29
"DNK",1995,19.21
"DNK",1996,19.04
"DNK",1997,18.92
"DNK",1998,18.66
"DNK",1999,18.41
"DNK",2000,18.21
"DNK",2001,17.96
"DNK",2002,17.75
"DNK",2003,17.57
"DNK",2004,17.46
"DNK",2005,17.31
"DNK",2006,17.15
"DNK",2007,16.9
"DNK",2008,16.7
"DNK",2009,16.47
"DOM",1951,58.4
"DOM",1952,58.48
"DOM",1953,57.39
"DOM",1954,56.9
"DOM",1955,56.52
"DOM",1956,55.73
"DOM",1957,54.87
"DOM",1958,54.02
"DOM",1959,53.29
"DOM",1960,53.27
"DOM",1961,53.67
"DOM",1962,54.32
"DOM",1963,54.27
"DOM",1964,53.63
"DOM",1965,52.56
"DOM",1966,53.17
"DOM",1967,52.87
"DOM",1968,52.49
"DOM",1969,52.23
"DOM",1970,51.46
"DOM",1971,50.44
"DOM",1972,49.26
"DOM",1973,48.04
"DOM",1974,46.36
"DOM",1975,44.79
"DOM",1976,43.44
"DOM",1977,42.47
"DOM",1978,41.55
"DOM",1979,40.75
"DOM",1980,39.94
"DOM",1981,39.19
"DOM",1982,38.82
"DOM",1983,38.77
"DOM",1984,38.66
"DOM",1985,38.48
"DOM",1986,38.39
"DOM",1987,38.34
"DOM",1988,37.96
"DOM",1989,37.53
"DOM",1990,37.04
"DOM",1991,36.84
"DOM",1992,36.8
"DOM",1993,36.54
"DOM",1994,36.17
"DOM",1995,35.74
"DOM",1996,35.4
"DOM",1997,34.99
"DOM",1998,34.45
"DOM",1999,33.47
"DOM",2000,32.77
"DOM",2001,32.02
"DOM",2002,31.47
"DOM",2003,31.01
"DOM",2004,30.95
"DOM",2005,30.92
"DOM",2006,30.8
"DOM",2007,30.5
"DOM",2008,30.11
"ECU",1951,45.77
"ECU",1952,45.21
"ECU",1953,45.07
"ECU",1954,44.5
"ECU",1955,43.57
"ECU",1956,42.65
"ECU",1957,41.89
"ECU",1958,41.26
"ECU",1959,40.81
"ECU",1960,40.29
"ECU",1961,39.72
"ECU",1962,39.21
"ECU",1963,38.92
"ECU",1964,38.58
"ECU",1965,38.24
"ECU",1966,37.98
"ECU",1967,37.74
"ECU",1968,37.25
"ECU",1969,36.73
"ECU",1970,36.4
"ECU",1971,36.21
"ECU",1972,35.57
"ECU",1973,35.33
"ECU",1974,34.9
"ECU",1975,34.12
"ECU",1976,33.2
"ECU",1977,32.58
"ECU",1978,31.88
"ECU",1979,31.06
"ECU",1980,30.47
"ECU",1981,29.85
"ECU",1982,29.61
"ECU",1983,29.16
"ECU",1984,29.26
"ECU",1985,29.39
"ECU",1986,29.43
"ECU",1987,29.42
"ECU",1988,29.49
"ECU",1989,29.62
"ECU",1990,29.68
"ECU",1991,29.94
"ECU",1992,29.95
"ECU",1993,30.01
"ECU",1994,30.16
"ECU",1995,30.17
"ECU",1996,30.24
"ECU",1997,30.39
"ECU",1998,30.48
"ECU",1999,30.32
"ECU",2000,30.76
"ECU",2001,31.11
"ECU",2002,31.08
"ECU",2003,30.83
"ECU",2004,30.84
"ECU",2005,30.75
"ECU",2006,30.57
"ECU",2007,30.4
"ECU",2008,30.18
"SLV",1950,64.93
"SLV",1951,65.21
"SLV",1952,65.23
"SLV",1953,65.17
"SLV",1954,65.02
"SLV",1955,65.04
"SLV",1956,64.99
"SLV",1957,64.24
"SLV",1958,63.41
"SLV",1959,63.09
"SLV",1960,63.33
"SLV",1961,62.32
"SLV",1962,61.79
"SLV",1963,61.34
"SLV",1964,60.78
"SLV",1965,59.39
"SLV",1966,58.5
"SLV",1967,57.36
"SLV",1968,56.82
"SLV",1969,56.84
"SLV",1970,56.73
"SLV",1971,56.46
"SLV",1972,55.72
"SLV",1973,55.26
"SLV",1974,54.41
"SLV",1975,53.16
"SLV",1976,52.36
"SLV",1977,51.52
"SLV",1978,50
"SLV",1979,48.73
"SLV",1980,48.17
"SLV",1981,47.98
"SLV",1982,47.9
"SLV",1983,48.1
"SLV",1984,48.46
"SLV",1985,48.79
"SLV",1986,49.21
"SLV",1987,49.42
"SLV",1988,49.69
"SLV",1989,49.73
"SLV",1990,49.44
"SLV",1991,49.71
"SLV",1992,49.77
"SLV",1993,49.54
"SLV",1994,49.17
"SLV",1995,48.39
"SLV",1996,47.36
"SLV",1997,47.1
"SLV",1998,47.03
"SLV",1999,46.39
"SLV",2000,45.85
"SLV",2001,45.3
"SLV",2002,44.73
"SLV",2003,44.55
"SLV",2004,43.93
"SLV",2005,43.71
"SLV",2006,43.45
"SLV",2007,43
"SLV",2008,42.71
"GNQ",1996,74.45
"GNQ",1997,61.31
"GNQ",1998,52.77
"GNQ",1999,47.48
"GNQ",2000,43.43
"GNQ",2001,40.08
"GNQ",2002,36.46
"GNQ",2003,35.54
"GNQ",2004,33.45
"GNQ",2005,31.96
"GNQ",2006,31.14
"GNQ",2007,30.1
"GNQ",2008,28.8
"ETH",1950,51.16
"ETH",1951,52.25
"ETH",1952,53.04
"ETH",1953,53.68
"ETH",1954,53.59
"ETH",1955,52.96
"ETH",1956,52.24
"ETH",1957,51.87
"ETH",1958,51.24
"ETH",1959,49.54
"ETH",1960,49.12
"ETH",1961,47.95
"ETH",1962,46.84
"ETH",1963,45.79
"ETH",1964,44.84
"ETH",1965,44.09
"ETH",1966,43.32
"ETH",1967,42.46
"ETH",1968,41.47
"ETH",1969,40.61
"ETH",1970,39.99
"ETH",1971,39.77
"ETH",1972,39.46
"ETH",1973,39.08
"ETH",1974,38.9
"ETH",1975,38.8
"ETH",1976,38.73
"ETH",1977,38.88
"ETH",1978,38.94
"ETH",1979,39.21
"ETH",1980,39.14
"ETH",1981,39.15
"ETH",1982,39.09
"ETH",1983,38.77
"ETH",1984,38.51
"ETH",1985,37.99
"ETH",1986,37.77
"ETH",1987,37.45
"ETH",1988,37.18
"ETH",1989,36.58
"ETH",1990,36.08
"ETH",1991,36.23
"ETH",1992,36.63
"ETH",1993,36.91
"ETH",1994,36.94
"ETH",1995,36.91
"ETH",1996,36.84
"ETH",1997,36.85
"ETH",1998,36.88
"ETH",1999,36.81
"ETH",2000,36.8
"ETH",2001,36.87
"ETH",2002,36.69
"ETH",2003,36.32
"ETH",2004,36.57
"ETH",2005,36.28
"ETH",2006,35.77
"ETH",2007,35.1
"ETH",2008,34.26
"ERI",1993,47.26
"ERI",1994,46.55
"ERI",1995,44.67
"ERI",1996,45.2
"ERI",1997,45.08
"ERI",1998,42.39
"ERI",1999,40.71
"ERI",2000,38.93
"ERI",2001,39.73
"ERI",2002,39.43
"ERI",2003,38.8
"ERI",2004,39.3
"ERI",2005,39.51
"ERI",2006,40.47
"ERI",2007,41.4
"ERI",2008,42.32
"EST",1992,33.09
"EST",1993,32.85
"EST",1994,32.83
"EST",1995,32.8
"EST",1996,33
"EST",1997,33.12
"EST",1998,32.89
"EST",1999,32.62
"EST",2000,32.63
"EST",2001,32.47
"EST",2002,32.11
"EST",2003,31.9
"EST",2004,31.36
"EST",2005,30.79
"EST",2006,30.36
"EST",2007,29.5
"EST",2008,28.7
"FJI",1971,40.67
"FJI",1972,40.04
"FJI",1973,39.38
"FJI",1974,38.58
"FJI",1975,38.15
"FJI",1976,37.59
"FJI",1977,37.24
"FJI",1978,36.96
"FJI",1979,36.65
"FJI",1980,35.98
"FJI",1981,35.25
"FJI",1982,34.49
"FJI",1983,34.27
"FJI",1984,34.31
"FJI",1985,34.49
"FJI",1986,34.55
"FJI",1987,34.51
"FJI",1988,34.84
"FJI",1989,35.32
"FJI",1990,35.73
"FJI",1991,34.99
"FJI",1992,34.59
"FJI",1993,34.54
"FJI",1994,34.2
"FJI",1995,34.06
"FJI",1996,33.85
"FJI",1997,33.8
"FJI",1998,33.85
"FJI",1999,33.28
"FJI",2000,32.9
"FJI",2001,32.92
"FJI",2002,33.06
"FJI",2003,32.95
"FJI",2004,32.68
"FJI",2005,32.57
"FJI",2006,32.51
"FJI",2007,32.6
"FJI",2008,32.86
"FIN",1950,29.18
"FIN",1951,29.13
"FIN",1952,28.8
"FIN",1953,28.32
"FIN",1954,28.2
"FIN",1955,27.82
"FIN",1956,27.38
"FIN",1957,27
"FIN",1958,26.69
"FIN",1959,26.24
"FIN",1960,26.04
"FIN",1961,25.58
"FIN",1962,25.05
"FIN",1963,24.58
"FIN",1964,24.36
"FIN",1965,24.04
"FIN",1966,23.6
"FIN",1967,23.16
"FIN",1968,22.82
"FIN",1969,22.58
"FIN",1970,22.3
"FIN",1971,21.84
"FIN",1972,21.44
"FIN",1973,21.2
"FIN",1974,20.96
"FIN",1975,20.51
"FIN",1976,20.26
"FIN",1977,20.07
"FIN",1978,19.92
"FIN",1979,19.93
"FIN",1980,19.84
"FIN",1981,19.63
"FIN",1982,19.52
"FIN",1983,19.36
"FIN",1984,19.22
"FIN",1985,19.09
"FIN",1986,18.94
"FIN",1987,18.79
"FIN",1988,18.66
"FIN",1989,18.52
"FIN",1990,18.2
"FIN",1991,17.92
"FIN",1992,17.82
"FIN",1993,17.85
"FIN",1994,17.95
"FIN",1995,18.05
"FIN",1996,18.06
"FIN",1997,18.08
"FIN",1998,18.07
"FIN",1999,18.01
"FIN",2000,17.96
"FIN",2001,17.84
"FIN",2002,17.69
"FIN",2003,17.56
"FIN",2004,17.43
"FIN",2005,17.33
"FIN",2006,17.15
"FIN",2007,17
"FIN",2008,16.79
"FIN",2009,16.53
"FRA",1963,21.59
"FRA",1964,21.23
"FRA",1965,20.8
"FRA",1966,20.42
"FRA",1967,20.02
"FRA",1968,19.64
"FRA",1969,19.28
"FRA",1970,18.77
"FRA",1971,18.44
"FRA",1972,18.17
"FRA",1973,17.91
"FRA",1974,17.64
"FRA",1975,17.34
"FRA",1976,17.26
"FRA",1977,17.2
"FRA",1978,17.06
"FRA",1979,16.89
"FRA",1980,16.74
"FRA",1981,16.52
"FRA",1982,16.46
"FRA",1983,16.39
"FRA",1984,16.37
"FRA",1985,16.33
"FRA",1986,16.35
"FRA",1987,16.34
"FRA",1988,16.3
"FRA",1989,16.25
"FRA",1990,16.12
"FRA",1991,16.07
"FRA",1992,15.97
"FRA",1993,15.73
"FRA",1994,15.92
"FRA",1995,15.91
"FRA",1996,15.89
"FRA",1997,15.85
"FRA",1998,15.88
"FRA",1999,15.83
"FRA",2000,15.61
"FRA",2001,15.51
"FRA",2002,15.4
"FRA",2003,15.28
"FRA",2004,15.26
"FRA",2005,15.18
"FRA",2006,15.07
"FRA",2007,14.7
"FRA",2008,14.63
"FRA",2009,14.26
"GAB",1960,76.76
"GAB",1961,75.18
"GAB",1962,72.83
"GAB",1963,70.57
"GAB",1964,69.5
"GAB",1965,68.9
"GAB",1966,68.87
"GAB",1967,67.27
"GAB",1968,67.14
"GAB",1969,66.98
"GAB",1970,66.76
"GAB",1971,66.3
"GAB",1972,65.59
"GAB",1973,64.87
"GAB",1974,65.25
"GAB",1975,60.89
"GAB",1976,57.11
"GAB",1977,52.17
"GAB",1978,49.24
"GAB",1979,49.29
"GAB",1980,48.79
"GAB",1981,48.78
"GAB",1982,47.96
"GAB",1983,47.54
"GAB",1984,47.14
"GAB",1985,47.2
"GAB",1986,46.48
"GAB",1987,46.15
"GAB",1988,46.57
"GAB",1989,46.48
"GAB",1990,46.74
"GAB",1991,47.08
"GAB",1992,47.08
"GAB",1993,47.38
"GAB",1994,47.67
"GAB",1995,47.98
"GAB",1996,48.23
"GAB",1997,48.52
"GAB",1998,47.57
"GAB",1999,46.35
"GAB",2000,46.74
"GAB",2001,46.74
"GAB",2002,46.78
"GAB",2003,46.89
"GAB",2004,47.04
"GAB",2005,47.16
"GAB",2006,47.28
"GAB",2007,47.3
"GAB",2008,47.37
"GEO",1993,79.69
"GEO",1994,80.33
"GEO",1995,79.44
"GEO",1996,79.06
"GEO",1997,78.42
"GEO",1998,77.16
"GEO",1999,75.42
"GEO",2000,73.75
"GEO",2001,72.6
"GEO",2002,70.82
"GEO",2003,69.85
"GEO",2004,67.9
"GEO",2005,65.91
"GEO",2006,64.4
"GEO",2007,62.1
"GEO",2008,59.93
"GMB",1965,60.31
"GMB",1966,60.82
"GMB",1967,60.88
"GMB",1968,61.28
"GMB",1969,61.07
"GMB",1970,60.65
"GMB",1971,61.61
"GMB",1972,60.94
"GMB",1973,60.33
"GMB",1974,60.86
"GMB",1975,61.98
"GMB",1976,62.53
"GMB",1977,62.16
"GMB",1978,60.66
"GMB",1979,59.87
"GMB",1980,59.21
"GMB",1981,58.39
"GMB",1982,58.24
"GMB",1983,58.62
"GMB",1984,58.66
"GMB",1985,58.88
"GMB",1986,59.47
"GMB",1987,59.71
"GMB",1988,59.67
"GMB",1989,57.87
"GMB",1990,56
"GMB",1991,54.99
"GMB",1992,53.82
"GMB",1993,52.22
"GMB",1994,50.99
"GMB",1995,50.3
"GMB",1996,49.22
"GMB",1997,48.43
"GMB",1998,48.16
"GMB",1999,47.97
"GMB",2000,47.79
"GMB",2001,47.27
"GMB",2002,46.67
