"iso3c","year","irst","pec","upop_perc","irst_per_capita_un","irst_per_capita_cow","pec_per_capita_un","pec_per_capita_cow"
"CHE",1963,322,15370,0.198805760449596,5.7315770736917,5.65507551808922,273.584905660377,269.933263083948
"CHE",1964,345,14972,0.195543271722232,6.02199336707977,5.95957851096908,261.337057078024,258.628433235447
"CHE",1965,347,16496,0.192281420765027,5.95197255574614,5.92554644808743,282.95025728988,281.693989071038
"CHE",1966,428,17554,0.189084150050693,7.23339530167314,7.23217303142954,296.670610106473,296.620479891855
"CHE",1967,445,18242,0.186582109479306,7.42656875834446,7.42656875834446,304.439252336449,304.439252336449
"CHE",1968,453,10194,0.184245220830587,7.48018494055482,7.46539222148978,168.32892998679,167.996044825313
"CHE",1969,500,10848,0.182040417209909,8.17661488143908,8.14863102998696,177.399836467702,176.792698826597
"CHE",1970,524,11602,0.176479974469443,8.49408331982493,8.3612573799266,188.069379153834,185.128450614329
"CHE",1971,532,11337,0.175205566097407,8.55030536804886,8.4123972169513,182.208293153327,179.26944971537
"CHE",1972,543,11065,0.170869224745497,8.66028708133971,8.50430696945967,176.475279106858,173.296789350039
"CHE",1973,584,13222,0.169491525423729,9.25368404373316,9.0810138392163,209.507209633972,205.597885243353
"CHE",1974,593,13290,0.163743597702933,9.35183724964517,9.20378705571938,209.58839299795,206.270370945212
"CHE",1975,420,11295,0.161904761904762,6.6079295154185,6.55737704918033,177.706104468219,176.346604215457
"CHE",1976,545,10794,0.16104632839584,8.57592446892211,8.58808698392688,169.85051140834,170.091396155058
"CHE",1977,656,11337,0.161371898214003,10.3453713925248,10.3682629998419,178.78883456868,179.1844476055
"CHE",1978,651,11222,0.158692562766461,10.2973742486555,10.279488394126,177.507118000633,177.198799936839
"CHE",1979,886,11928,0.155093686033695,14.0478833042651,13.9505589670918,189.123196448391,187.812942843647
"CHE",1980,929,11702,0.154929577464789,14.7366751269036,14.7016933059028,185.628172588832,185.187529672417
"CHE",1981,934,11626,0.155492603084671,14.7878404053198,14.6994019515266,184.072197593414,182.971356625748
"CHE",1982,835,12261,0.153497105304334,13.1661936297698,13.065248005007,193.330179754021,191.84791112502
"CHE",1983,835,13644,0.151269668172613,13.0939313156657,13.0082567378096,213.956405833464,212.556472970868
"CHE",1984,978,13958,0.149177274138466,15.2407667134175,15.1816206147159,217.515973196198,216.671841043154
"CHE",1985,987,14015,0.146986089644513,15.2881040892193,15.2550231839258,217.08488228005,216.61514683153
"CHE",1986,1075,14603,0.145141451414514,16.5537419156144,16.5282902829028,224.869109947644,224.523370233702
"CHE",1987,866,14780,0.143773873185638,13.2578077158604,13.231474407945,226.27066748316,225.821237585943
"CHE",1988,988,14912,0.141968754739876,15.0334753499696,14.985590778098,226.902008520998,226.179281055665
"CHE",1989,1064,14104,0.140664961636829,16.074935790905,16.0072213028434,213.08354736365,212.185948548217
"CHE",1990,1105,14979,0.139153754469607,16.5543071161049,16.4630512514899,224.404494382022,223.167461263409
"CHE",1991,955,17715,0.138088235294118,14.1670375315235,14.0441176470588,262.794837561193,260.514705882353
"CHE",1992,1050,17044,0.143563636363636,15.4071900220103,15.2727272727273,250.095377842993,247.912727272727
"CHE",1993,1260,17632,0.149322571346209,18.282066163668,18.1608532718363,255.832849680789,254.136638800807
"CHE",1994,1098,17840,0.154989991421218,15.7735957477374,15.6991707177581,256.285016520615,255.075779239348
"CHE",1995,739,18145,0.153813378781423,10.5285653226955,10.4956682289448,258.512608633709,257.704871467121
"CHE",1996,700,19560,0.174066742081448,9.91360997025917,9.89819004524887,277.014587168956,276.58371040724
"CHE",1997,789,18666,0.161799971787276,11.1252115059222,11.1299195937368,263.197969543147,263.309352517986
"CHE",1998,800,19084,0.145636388546376,11.243851018974,10.9604055350048,268.222066057625,261.460474037539
"CHE",1999,800,19556,0.138208061002179,11.207621182404,10.8932461873638,273.970299803867,266.285403050109
"CHE",2000,1000,19014,0.130787977254265,13.9528394028185,13.5391280801516,265.29928840519,257.432981316003
"CHE",2001,1000,19597,0.127023661270237,13.883104262113,13.83700013837,272.067194224629,271.163691711637
"CHE",2002,1000,19657,0.376277271471969,13.8045278851463,13.8083402375035,271.355604638321,271.430544048605
"CHE",2003,1000,19727,0.376869255041844,13.713658804169,13.7193030594046,270.529347229841,270.640691452874
"CHE",2004,1000,20759,0.376991150442478,13.6109976861304,13.6147038801906,282.550700966381,282.627637848877
"CHE",2005,1158,20622,0.376704008638143,15.6275303643725,15.6296396274801,278.2995951417,278.337157511135
"CHE",2006,1252,21531,0.375968992248062,16.7357305173105,16.7334937182572,287.809116428285,287.770649558941
"CHE",2007,1264,20238,0.374752148050231,16.7195767195767,16.708526107072,267.698412698413,267.521480502313
"CHE",2008,1312,21368,0.373448320919901,17.1592989798588,17.1436038154972,279.466387653675,279.210767019469
"CHE",2009,934,20647,0.371948857032158,12.071862478997,12.0625080718068,266.860540261083,266.653751775798
"CHE",2010,1320,21135,0.370706167794662,16.8539325842697,16.8560847912144,269.8544433095,269.888903077512
"CHE",2011,1400,20098,0.3698041692988,17.6544766708701,17.6879343019583,253.44262295082,253.922931143399
"CHE",2012,1450,19332,0.368888333124922,18.0527888446215,18.1317994247843,240.687250996016,241.740652744779
"ESP",1946,641,12838,0.228127313101406,2.36716142919639,2.37231680236862,47.4097011357616,47.5129533678756
"ESP",1947,608,14369,0.23052902277737,2.22879769192532,2.23365172667157,52.6736744001233,52.7883908890522
"ESP",1948,624,14988,0.23282428836972,2.26935875469169,2.27430112621642,54.5082516271139,54.6269635893137
"ESP",1949,720,16104,0.235181367762468,2.59822552609626,2.60388412715634,58.1136442670197,58.2402083107302
"ESP",1950,815,12173,0.236424006569317,2.90345564659779,2.90977899960727,43.3665835411471,43.4610303830911
"ESP",1951,818,12437,0.238702365774189,2.89619034131143,2.89701090806063,44.0341311428976,44.0466071681541
"ESP",1952,904,14381,0.240956662218164,3.17839814359046,3.17482615719604,50.5625483439983,50.5057245206153
"ESP",1953,897,15212,0.24326959913628,3.12990683554904,3.12402047852889,53.0793119089989,52.9794866436806
"ESP",1954,1100,15503,0.245553445000863,3.80794128846886,3.79899844586427,53.667739813757,53.5417026420307
"ESP",1955,1213,15343,0.247919449296209,4.16480686695279,4.15425185794034,52.6798283261803,52.5463200794548
"ESP",1956,1243,16165,0.250025471217524,4.23192155794634,4.22142978434369,55.0354078714422,54.8989641704873
"ESP",1957,1346,20886,0.252180648637726,4.54299986499257,4.53305492877109,70.4941271769947,70.3398107298016
"ESP",1958,1560,23578,0.257522626323348,5.21791484095394,5.2098988077347,78.8641000769308,78.7429449286979
"ESP",1959,1823,22912,0.263056797483027,6.03982374184143,6.0374234144726,75.9102806215419,75.8801126014241
"ESP",1960,1919,21531,0.268658676736168,6.29407327232772,6.30109998358233,70.6189117386598,70.6977507798391
"ESP",1961,2340,23332,0.273883485671535,7.59296515023687,7.61148879419705,75.7090012330456,75.8936993787204
"ESP",1962,2311,27033,0.279115431661624,7.41536980587197,7.43900083692783,86.7415369805872,87.017961758836
"ESP",1963,2492,27148,0.284426464498455,7.90508818677833,7.93807536712006,86.1185128790763,86.4778772337782
"ESP",1964,3150,29182,0.289852788197838,9.87925356750823,9.92970400025218,91.5226595577858,91.9900387731299
"ESP",1965,3516,32154,0.295389318692289,10.9053689401693,10.9683054654355,99.7301572531869,100.305714998752
"ESP",1966,3847,34939,0.301021825703084,11.805321140332,11.8760225974748,107.217602111271,107.859722779613
"ESP",1967,4512,42355,0.306745280136861,13.7034562351941,13.7838333231502,128.636943448946,129.391458422435
"ESP",1968,4971,61561,0.312585023731068,14.9436344506238,15.0276610538408,185.062377874643,186.10296562774
"ESP",1969,5981,61024,0.318544888862297,17.7931814125067,17.8927214527179,181.543404533825,182.559009184192
"ESP",1970,7394,66319,0.324609964771012,21.7598587404356,21.8893395304775,195.170688640377,196.332040616951
"ESP",1971,7794,72815,0.321614812210699,22.680712373414,22.833538407453,211.893260388779,213.321028886155
"ESP",1972,9564,80167,0.31875108714559,27.5135928195391,27.726561141068,230.623399787118,232.408534817649
"ESP",1973,10809,86234,0.335733547535716,30.7370755843713,31.0086637213839,245.219814593642,247.386539675254
"ESP",1974,11646,90125,0.364939673527324,32.7392331046891,33.0617459190916,253.359383784999,255.855216465578
"ESP",1975,11115,89898,0.39347117653669,30.8964558721334,31.225418586358,249.890201528839,252.550848409934
"ESP",1976,11085,100721,0.390703622362459,30.4759024551178,30.8164910622446,276.911445302835,280.006116037919
"ESP",1977,11270,99179,0.387554675249649,30.6549885757807,31.0032736375891,269.772059623545,272.837060878655
"ESP",1978,11469,102661,0.384038069340585,30.8821153535462,31.1869476546567,276.431148688675,279.159755268525
"ESP",1979,12254,103851,0.383750638732754,32.6904094971322,32.9559207164564,277.046818727491,279.296990560202
"ESP",1980,12553,109621,0.382478290980768,33.2116305526894,33.437216983645,290.02566341244,291.99563155932
"ESP",1981,13020,110500,0.420200789383063,34.1992592787161,34.489152605229,290.247169761761,292.707477947604
"ESP",1982,13449,113060,0.40321306294443,35.105716523101,35.4200684751119,295.118767945706,297.761390571504
"ESP",1983,13262,114506,0.386693569519417,34.4342317079504,34.7518473874535,297.310069065794,300.052408154709
"ESP",1984,13379,112954,0.370616781465247,34.581782464847,34.9065957002713,291.961331679074,294.703610937174
"ESP",1985,14679,117805,0.354837032801372,37.7974044700793,38.1530384155534,303.33968482851,306.193793211
"ESP",1986,11905,122153,0.339317169205264,30.5585502335849,30.838773184126,313.550490271575,316.425758988706
"ESP",1987,11691,118699,0.354969521644798,29.9331745909824,30.196817853084,303.912230842103,306.589007128836
"ESP",1988,11886,118920,0.370712978948182,30.3663583874099,30.626916436909,303.816871902304,306.423767682754
"ESP",1989,12397,134522,0.386545978193787,31.6072612309418,31.878728656655,342.975880883178,345.921621065624
"ESP",1990,12658,136940,0.402371724120229,32.2037347987585,32.49056700634,348.394647127665,351.497728381119
"ESP",1991,12700,142459,0.419321685508736,32.2310483973302,32.6310380267215,361.543537294115,366.030318602261
"ESP",1992,12161,146194,0.408916119770304,30.7748759995951,31.1756562756358,369.961534568276,374.77953240361
"ESP",1993,12858,139383,0.398633781916799,32.4377507000681,32.896689351686,351.630969499735,356.605945862969
"ESP",1994,13445,144376,0.388566757771591,33.8111404501446,34.343150527472,363.073054193386,368.785920457738
"ESP",1995,13802,148486,0.378551389951543,34.6001504136375,35.2002040295843,372.238656304838,378.694210660546
"ESP",1996,12154,144348,0.368576521517698,30.3781649128946,30.9498344792462,360.788822514934,367.578304048892
"ESP",1997,13683,156379,0.358670498181726,34.0949865444035,34.7964295704804,389.661616665005,397.67820359586
"ESP",1998,14827,163576,0.346598364792571,36.7979549797732,37.4154638134652,405.966296875388,412.778843242152
"ESP",1999,14882,172084,0.337235706716456,36.7094227923039,37.5485694101024,424.479526393685,434.18277236716
"ESP",2000,15874,176496,0.327933383800151,38.8079405437121,40.0555134998738,431.488362996284,445.359576078728
"ESP",2001,16504,174838,0.310085705164411,39.8724391186703,40.5294565457626,422.395632006185,429.35586061246
"ESP",2002,16408,183922,0.343507388685999,39.079693231077,39.6836529857063,438.055542323632,444.825501245556
"ESP",2003,16286,188117,0.342036367098248,38.1825428457553,38.761424219345,441.040489531803,447.727056359482
"ESP",2004,17621,202574,0.340482322641068,40.6463369625392,41.2573167876376,467.277172910131,474.301100444861
"ESP",2005,17826,210272,0.346048355498191,40.4740821469927,41.0860395971143,477.424335308676,484.642865374421
"ESP",2006,18391,209897,0.345020209818793,41.1192594911237,41.7616603842136,469.295264499396,476.627003951133
"ESP",2007,18999,211011,0.344259358767688,41.853548927171,42.5376141859215,464.843371370666,472.440891993552
"ESP",2008,18640,205321,0.343942709369405,40.5235010217836,41.1997436067458,446.369407365538,453.818270229649
"ESP",2009,14358,183410,0.344188486252568,30.8933643170669,31.380862875377,394.633789482744,400.861126896009
"ESP",2010,16343,179454,0.345091161058421,34.9291500138922,35.3882465029665,383.538865972771,388.579966220605
"ESP",2011,15504,186868,0.346777314356968,33.0512268434629,33.3319000730963,398.362787524782,401.745710968741
"ESP",2012,13639,200288,0.349160517591701,29.1077106942399,29.1712116351192,427.445205625627,428.377713613517
"AND",1993,0,1,0,0,0,1.63934426229508,1.58730158730159
"AND",1994,0,1,0,0,0,1.58730158730159,1.53846153846154
"AND",1995,0,41,0,0,0,64.0625,60.2941176470588
"AND",1996,0,42,0,0,0,65.625,59.1549295774648
"AND",1997,0,44,0,0,0,68.75,59.4594594594595
"AND",1998,0,46,0,0,0,71.875,63.8888888888889
"AND",1999,0,49,0,0,0,76.5625,65.3333333333333
"AND",2000,0,52,0,0,0,80,66.6666666666667
"AND",2001,0,55,0,0,0,82.089552238806,83.3333333333333
"AND",2002,0,58,0,0,0,82.8571428571429,80.5555555555556
"AND",2003,0,61,0,0,0,83.5616438356164,80.2631578947368
"AND",2004,0,65,0,0,0,85.5263157894737,82.2784810126582
"AND",2005,0,67,0,0,0,84.8101265822785,82.716049382716
"AND",2006,0,69,0,0,0,85.1851851851852,84.1463414634146
"AND",2007,0,72,0,0,0,86.7469879518072,88.8888888888889
"AND",2008,0,73,0,0,0,86.9047619047619,91.25
"AND",2009,0,73,0,0,0,86.9047619047619,92.4050632911392
"AND",2010,0,73,0,0,0,86.9047619047619,93.5897435897436
"AND",2011,0,69,0,0,0,82.1428571428571,88.4615384615385
"AND",2012,0,69,0,0,0,84.1463414634146,88.4615384615385
"PRT",1946,1,1578,0.127586206896552,0.0122977132252286,0.0123152709359606,19.4057914694107,19.4334975369458
"PRT",1947,2,2274,0.127350427350427,0.0243852091303677,0.0244200244200244,27.7259827812281,27.7655677655678
"PRT",1948,2,2155,0.12720890825466,0.0241727018612578,0.0242072137496974,26.0460862555052,26.083272815299
"PRT",1949,2,2181,0.127085083403336,0.0239667422030135,0.0240009600384015,26.1357323723863,26.1730469218769
"PRT",1950,2,1672,0.126948245092207,0.0237614351906855,0.0237953599048186,19.8645598194131,19.8929208804283
"PRT",1951,2,1407,0.12708357961934,0.023716352424997,0.0236434566733656,16.6844539309854,16.6331717697127
"PRT",1952,3,1536,0.127118644067797,0.0353898784947505,0.0353107344632768,18.1196177893123,18.0790960451977
"PRT",1953,3,1139,0.127841574876963,0.0351370344342937,0.0351535036325287,13.3403607402202,13.3466135458167
"PRT",1954,2,1787,0.128471411901984,0.0232423009877978,0.0233372228704784,20.7669959325973,20.8518086347725
"PRT",1955,3,2135,0.129152148664344,0.0345980855725983,0.0348432055749129,24.6223042324991,24.7967479674797
"PRT",1956,4,2248,0.12975598473459,0.0458137670369946,0.0462588180871979,25.747337074791,25.9974557650052
"PRT",1957,4,2509,0.130414746543779,0.0455373406193078,0.0460829493087558,28.5632969034608,28.905529953917
"PRT",1958,4,2595,0.131002865329513,0.045315509233035,0.0458452722063037,29.3984366149315,29.7421203438395
"PRT",1959,4,2744,0.132634457611668,0.0451314453345368,0.0455788514129444,30.9601714994923,31.2670920692799
"PRT",1960,5,2716,0.129374930112937,0.0562176748369687,0.055909650005591,30.5374409714414,30.370121883037
"PRT",1961,6,2829,0.128664130678004,0.0672645739910314,0.0671291116580891,31.7152466367713,31.651376146789
"PRT",1962,5,2677,0.126829268292683,0.0559346683074169,0.0554323725055432,29.947421411791,29.6784922394679
"PRT",1963,222,3033,0.125192688835058,2.48127864088521,2.44439550759745,33.8996311612831,33.395727813257
"PRT",1964,250,3266,0.123985967989476,2.79642058165548,2.74062705547029,36.5324384787472,35.8035518526639
"PRT",1965,273,3430,0.123124109979187,3.06259816019744,2.99046993098916,38.4787973973525,37.5725709278125
"PRT",1966,271,3418,0.122735755845867,3.05627607984662,2.97507959161269,38.5474230292094,37.5233285761335
"PRT",1967,316,3382,0.124684170053828,3.58968533454504,3.4713830605295,38.4187208906055,37.1525870592112
"PRT",1968,313,4115,0.126385079539221,3.58164549719648,3.43390016456391,47.0877674791166,45.1453647833242
"PRT",1969,399,4875,0.122457953171375,4.58620689655172,4.38606133890293,56.0344827586207,53.5890953061449
"PRT",1970,385,7317,0.118973905351614,4.42427028269363,4.25696594427245,84.0841185934268,80.9044670499779
"PRT",1971,409,7559,0.124710782045349,4.673751571249,4.73160573808422,86.3786995771912,87.4479407681629
"PRT",1972,431,8221,0.125260718424102,4.87556561085973,4.99420625724218,92.9977375565611,95.260718424102
"PRT",1973,497,8336,0.125448859029306,5.54749413997098,5.75697903393953,93.046098894966,96.5597127302212
"PRT",1974,357,10410,0.123943340187343,3.9269607303927,4.07813570938999,114.508854911451,118.917066483893
"PRT",1975,384,10222,0.122401847575058,4.16305290546401,4.22302870339822,110.819601040763,112.416144286814
"PRT",1976,389,10341,0.121859967931587,4.15864870643575,4.15820416889364,110.551635663887,110.539818278995
"PRT",1977,341,10528,0.123532522474881,3.59552931252636,3.60655737704918,111.008013496415,111.34849286092
"PRT",1978,366,11738,0.125026156099602,3.81011867582761,3.82925298179535,122.194461794712,122.808118853317
"PRT",1979,649,14444,0.121830038298313,6.68107885526045,6.71773108373874,148.692608606135,149.508332470759
"PRT",1980,663,13519,0.118677042801556,6.76185619581846,6.78885930780258,137.878633350331,138.429244317018
"PRT",1981,555,13975,0.115814047909054,5.62025316455696,5.63337393422655,141.518987341772,141.849370686155
"PRT",1982,602,13876,0.114709443099274,6.06488011283498,6.07344632768362,139.794479145678,139.99192897498
"PRT",1983,674,14598,0.113823588507133,6.76842739505925,6.77114727747639,146.595701948182,146.654611211573
"PRT",1984,690,13763,0.112924216638302,6.91590658514584,6.90759835819401,137.947278741105,137.781559715687
"PRT",1985,665,13915,0.11227649585456,6.65932305227318,6.64269303765858,139.345083116363,138.997103186495
"PRT",1986,717,16831,0.111876935371092,7.1822097565862,7.16212166616722,168.596614244215,168.125062431326
"PRT",1987,750,16485,0.11166700020012,7.5218132584495,7.50450270162097,165.32945542072,164.948969381629
"PRT",1988,832,17765,0.111556982343499,8.35593050115497,8.34670947030498,178.417193933916,178.220304975923
"PRT",1989,761,21833,0.111401831538694,7.64900995074882,7.65824695582168,219.449190873455,219.714199456576
"PRT",1990,717,24343,0.111425396504697,7.20385813322616,7.24315587433074,244.57952376168,245.913728659461
"PRT",1991,547,23496,0.111336237463276,5.48425907359134,5.54148515854523,235.572488470022,238.030594671259
"PRT",1992,749,26167,0.116347420695247,7.48251748251748,7.59095976487281,261.408591408591,265.197121718861
"PRT",1993,775,25836,0.121040380528287,7.70760815514669,7.84333569476774,256.946792640477,261.47151098067
"PRT",1994,749,30085,0.125732175318118,7.41363951301594,7.56412845889719,297.782836781154,303.827509594021
"PRT",1995,828,29855,0.130395320693828,8.1576354679803,8.35014118596208,294.137931034483,301.079064138766
"PRT",1996,857,28256,0.127833182230281,8.4085557299843,8.63302105369195,277.23704866562,284.637856351365
"PRT",1997,905,29461,0.127014894919404,8.84393628456953,9.23280963068762,287.90188605492,300.561109977556
"PRT",1998,936,31987,0.13527206403891,9.11214953271028,9.48424359104266,311.39992211838,324.115918532779
"PRT",1999,1044,34541,0.144434315810797,10.1231455444585,10.5742935278031,334.926791428294,349.853134812114
"PRT",2000,1088,33124,0.153518987341772,10.5070014485756,11.0177215189873,319.884113954611,335.432911392405
"PRT",2001,728,33887,0.156028368794326,7.00067314164824,7.07276790051491,325.867871910761,329.223744292237
"PRT",2002,920,34442,0.381300500192382,8.8088854844887,8.84955752212389,329.777862887782,331.300500192382
"PRT",2003,1000,35388,0.381358367659738,9.53561552398207,9.57946163425616,337.446362162678,338.997988313057
"PRT",2004,1250,36927,0.381465928612331,11.8731003039514,11.9297575873258,350.75037993921,352.424126741745
"PRT",2005,1338,38464,0.381885643611455,12.6632595116411,12.7295214537152,364.035585841378,365.940443345067
"PRT",2006,1338,38609,0.382461801271709,12.622641509434,12.6981114169118,364.235849056604,366.413590205941
"PRT",2007,1847,36918,0.383383857521789,17.3753527751646,17.4971580143994,347.300094073377,349.73474801061
"PRT",2008,1630,36516,0.384389782403027,15.3022906496433,15.4210028382214,342.808862185505,345.468306527909
"PRT",2009,1557,34823,0.385596824496739,14.6046337116593,14.71505528778,326.639152049526,329.108779888479
"PRT",2010,1504,34288,0.386874409820585,14.1194141945175,14.2020774315392,321.892602328201,323.777148253069
"PRT",2011,1871,33638,0.388186450273637,17.6094117647059,17.6542743913946,316.592941176471,317.399509341385
"PRT",2012,1960,35160,0.38956997359487,18.5220185220185,18.483591097699,332.262332262332,331.572991324029
"DEU",1990,38434,366237,0.323329387169089,48.5780732576658,48.4043223092617,462.899719406456,461.24404926828
"DEU",1991,42169,488707,0.323664732946589,53.0001005479865,52.7217943588718,614.231310643004,611.005951190238
"DEU",1992,39711,480287,0.321807124239791,49.6102241211304,49.2875760208514,600.013742098294,596.111455876877
"DEU",1993,37625,475727,0.319854163843965,46.727521112767,46.3436264426571,590.818430203676,585.964501705938
"DEU",1994,40837,478334,0.31850114219744,50.4590330034227,50.1547493306477,591.03928037464,587.47512957186
"DEU",1995,42051,474248,0.316221941930665,51.760810428232,51.4945935024063,583.754508191677,580.75213382153
"DEU",1996,39793,488871,0.314191169287877,48.8701397587994,48.5896747093875,600.386854321715,596.941242551529
"DEU",1997,45007,473975,0.310316677023553,55.2233128834356,54.8391027281256,581.564417177914,577.518246396413
"DEU",1998,44046,481440,0.309084046607332,54.0448349059498,53.6276527096295,590.73117461564,586.171210110431
"DEU",1999,42062,464418,0.307916960743751,51.6212169558921,51.1840151865463,569.963918411428,565.136654579084
"DEU",2000,46376,472573,0.308002918997811,56.9114470842333,56.4047676964242,579.92956018064,574.76648017514
"DEU",2001,44803,480530,0.307809084284673,54.9487343014129,54.4121933446684,589.34703689168,583.592421666262
"DEU",2002,45015,479358,0.179566230507259,55.1573298044405,53.7910019716795,587.362152624614,572.812331959133
"DEU",2003,44809,494679,0.179608058433189,54.8551771417379,53.4790184751993,605.586024532968,590.39361245047
"DEU",2004,46374,503616,0.179680139298024,56.7502080375936,55.3065629882288,616.300357335161,600.622547674987
"DEU",2005,44524,506419,0.180113555036023,54.5162909723158,53.1084498306217,620.071996179794,604.059115415812
"DEU",2006,47224,510555,0.181191784093623,57.9151336767231,56.3935992357296,626.140544518028,609.690709338429
"DEU",2007,48550,505104,0.182474066452099,59.684795436664,58.0887543521698,620.94807238395,604.343196257433
"DEU",2008,45833,494303,0.183725113936196,56.492586064513,54.9688174622212,609.265262353478,592.831614295994
"DEU",2009,32670,462949,0.185001743144633,40.3502704839068,39.2748518327062,571.781982560581,556.542803217003
"DEU",2010,43830,475484,0.186226917378368,54.1813461895049,52.7964151920691,587.779219976513,572.754977896094
"DEU",2011,44284,460360,0.187374084663361,54.716188499271,53.4230875948512,568.809153137124,555.366556886589
"DEU",2012,42661,468740,0.188466183574879,52.6250215873486,51.5229468599034,578.220215626773,566.111111111111
"BRD",1955,21336,183759,0.283286227178978,40.0449852663623,40.7455503781224,344.892503166548,350.926208845772
"BRD",1956,23189,197328,0.286040455883463,43.0624993952569,43.7561325383048,366.442575387781,372.345082647747
"BRD",1957,24507,197198,0.288784506700964,45.0360332854009,45.6802549907734,362.38689728708,367.570690972805
"BRD",1958,22785,189345,0.293706937843116,41.4481487751025,41.975240411186,344.437117832863,348.817287498618
"BRD",1959,29435,189192,0.29483254983419,53.06350421695,53.6332495171459,341.063036854534,344.725046463321
"BRD",1960,34100,206850,0.294209985024268,60.898242973993,61.5268029518431,369.407670356905,373.220504122837
"BRD",1961,33458,214278,0.292261724794138,59.0415930499328,59.5052199121419,378.125245847137,381.09449197005
"BRD",1962,32563,224941,0.29081426589636,56.843474126014,57.1812386956293,392.667380566278,395.000614606564
"BRD",1963,31597,239624,0.289726764573135,54.617141662325,54.8501892164011,414.203182381016,415.970558622366
"BRD",1964,37339,253370,0.288557213930348,63.7161731717716,64.0572997083548,432.356699336666,434.671470235032
"BRD",1965,36821,256431,0.287105570705103,62.2056574732952,62.3651360918684,433.216342617923,434.326993106485
"BRD",1966,35316,257009,0.29675246330183,59.1163963176617,59.1795696762518,430.214234375521,430.67397278638
"BRD",1967,36744,254244,0.308458043826831,61.0543629165945,61.3709246392304,422.455515060055,424.645911277392
"BRD",1968,41159,315501,0.319554558298014,67.8899287883368,68.410205268844,520.404782007558,524.392919471454
"BRD",1969,45316,338428,0.324709904342395,74.1606943108565,74.481443739522,553.845340591282,556.24075474179
"BRD",1970,45040,361729,0.322907401917185,73.4276227159966,74.1838785123695,589.71804035157,595.791744902329
"BRD",1971,40314,368592,0.32402088772846,65.4141468730461,65.7865535248042,598.083326492777,601.488250652741
"BRD",1972,43706,373000,0.325299447298896,70.6943023478465,70.8397490963904,603.326197221131,604.567483021865
"BRD",1973,49521,393905,0.325971574685015,79.9207060295202,79.8893316340523,635.713449012704,635.463887589333
"BRD",1974,53232,391526,0.327947028402958,85.8457057017158,85.759855649176,631.402648229824,630.771213610221
"BRD",1975,40414,358353,0.33325787831261,65.2050994217555,65.3451258751435,578.176943462274,579.418565168884
"BRD",1976,42415,394389,0.344609737876376,68.5051754873408,68.8845941468802,636.984266303828,640.512229187644
"BRD",1977,38985,381582,0.349924290528989,63.0560721193277,63.4738435988863,617.187690430609,621.276803594979
"BRD",1978,41253,383939,0.344661776691117,66.8287909669386,67.242053789731,621.971230578514,625.817440912795
"BRD",1979,46040,415602,0.338812681242058,74.6921226173635,75.0057019973282,674.244038749381,677.07471245642
"BRD",1980,43838,401299,0.33546751600637,71.2136298002351,71.2372842796321,651.899229554371,652.115765868244
"BRD",1981,41610,378347,0.335955110844429,67.7154859849155,67.4796879814475,615.716197450969,613.57215834455
"BRD",1982,35880,360742,0.331937138775245,58.5106061376906,58.2505357490746,588.272939780457,585.658159620755
"BRD",1983,35729,351199,0.330221722626786,58.4251597330627,58.2066695990747,574.291406786976,572.143753156411
"BRD",1984,39787,354088,0.32444458986356,65.1680447834966,65.0901416745738,579.968900427243,579.275594673298
"BRD",1985,40497,350435,0.325576055760558,66.3319948757216,66.4157441574416,573.994434755007,574.719147191472
"BRD",1986,37134,343870,0.328421570234388,60.7059140759774,60.8654318964104,562.151738926761,563.628913292903
"BRD",1987,36248,341155,0.32973132275652,59.09255987522,59.3480360855969,556.160954100383,558.565417423908
"BRD",1988,41023,350257,0.329436665581244,66.5624975402611,66.7909475740801,568.314864855306,570.265385867796
"BRD",1989,41076,353771,0.334246398762528,66.1652479663819,66.1854274757501,569.854560773077,570.028358738036
"DDR",1954,2701,65050,0.208981671188881,14.8569216308278,14.9565313694003,357.809238091576,360.208206434465
"DDR",1955,2816,70650,0.208036112349532,15.4234432421532,15.6932679447169,386.955349807573,393.724921979492
"DDR",1956,3046,71979,0.208455633325807,16.9209417877924,17.1934974034771,399.853075818619,406.293745766539
"DDR",1957,3277,74288,0.208254838157219,18.443711629831,18.7075412456471,418.109993761637,424.090883142091
"DDR",1958,3430,77152,0.208182080092192,19.5155793256826,19.7637568424085,438.969672342583,444.552002304811
"DDR",1959,3615,78492,0.207538443750723,20.6763666482646,20.8983697537288,448.943117830037,453.763440860215
"DDR",1960,3750,82056,0.205266515863349,21.5282748588682,21.7504785105272,471.073099151811,475.935270575953
"DDR",1961,3867,85932,0.20385401459854,22.4050849238201,22.5810218978102,497.883050859506,501.792700729927
"DDR",1962,4048,90382,0.202783300198807,23.5299311102985,23.6697462285113,525.366164429596,528.487896152497
"DDR",1963,4051,93308,0.199358787525503,23.5137750278068,23.6141066744389,541.600424659243,543.911396094433
"DDR",1964,4264,97014,0.218865924748278,24.9737547810136,25.107460401578,568.199776342697,571.24183006536
"DDR",1965,4313,95427,0.206580493537015,25.2759747394268,25.3407755581669,559.241929390049,560.675675675676
"DDR",1966,4485,96287,0.209872200726932,26.2645815778941,26.2926486106226,563.865722718103,564.468284675812
"DDR",1967,4592,93083,0.212153143659993,26.7434356565327,26.8820981149748,542.107844341688,544.91862779534
