"iso3c","year","un.pop","cow.pop","mpd.pop","gl.pop","un.pop.estimated","cow.pop.estimated","pop.growth.rate.un","pop.growth.rate.cow"
"COD",1988,32444000,33458000,36628000,33965480,1,1,2.8988265144307,3.0713779612458
"COD",1989,33465000,34491000,37804000,35117790,1,1,3.14696091727284,3.08745292605655
"COD",1990,34615000,35562000,39047000,36406230,1,1,3.43642611683849,3.10515786726972
"COD",1991,35915000,36672000,40407000,37856210,1,1,3.75559728441427,3.12130926269614
"COD",1992,37346000,40568000,41735000,39443820,1,1,3.98440762912432,10.6239092495637
"COD",1993,38834000,42276000,43175000,41081770,1,1,3.98436244845499,4.21021494774206
"COD",1994,40274000,43930000,44702000,42650250,1,1,3.70809084822578,3.91238527769893
"COD",1995,41596000,45453000,46581000,44067370,1,1,3.28251477379947,3.46687912588209
"COD",1996,42771000,46812000,47559000,45295040,1,1,2.82479084527358,2.98990165665633
"COD",1997,43830000,48040000,48161000,46369330,1,1,2.47597671319352,2.62325899342049
"COD",1998,44841000,49139000,49218000,47373590,1,1,2.3066392881588,2.28767693588676
"COD",1999,45899000,50335000,50755000,48429880,1,1,2.35944782676568,2.43391196402043
"COD",2000,47076000,51654000,52306000,49626200,1,1,2.56432602017473,2.62044303168769
"COD",2001,48394000,51667000,53915000,50989420,1,1,2.79972809924378,0.0251674604096488
"COD",2002,49836000,49517000,55554000,52491330,1,1,2.97970822829276,-4.16126347571951
"COD",2003,51390000,50972000,57152000,54098240,1,1,3.11822778714183,2.93838479714038
"COD",2004,53034000,52487000,58787000,55754890,1,1,3.19906596614127,2.97222004237621
"COD",2005,54751000,54028000,60537000,57420520,1,1,3.23754572538372,2.93596509611904
"COD",2006,56543000,55591000,62357000,59088420,1,1,3.27299957991635,2.89294439920041
"COD",2007,58418000,57188000,64185000,60772170,1,1,3.31606034345542,2.87276717454264
"COD",2008,60374000,58819000,66012000,62474900,1,1,3.34828306343935,2.85199692243128
"COD",2009,62409000,60486000,67836000,64204300,1,1,3.3706562427535,2.83411822710349
"COD",2010,64523000,62191000,69666000,65965790,1,1,3.38733195532696,2.81883411037265
"COD",2011,66714000,63932000,71523000,67757580,1,1,3.39568835918975,2.79944043350324
"COD",2012,68979000,65705000,73404000,0,1,1,3.39508948646461,2.77325908778077
"COD",2013,71316000,NA,75307000,0,1,1,3.38798764841474,NA
"COD",2014,73723000,NA,77229000,0,1,1,3.37511918784004,NA
"COD",2015,76197000,NA,79165000,0,1,1,3.35580483702508,NA
"COD",2016,78736000,NA,81116000,0,1,1,3.3321521844692,NA
"COD",2017,81340000,NA,0,0,1,1,3.3072546230441,NA
"COD",2018,84005000,NA,0,0,1,1,3.27637078927957,NA
"COD",2019,86728000,NA,0,0,1,1,3.24147372180227,NA
"COG",1950,827000,NA,826000,0,1,1,NA,NA
"COG",1951,844000,NA,840000,0,1,1,2.05562273276904,NA
"COG",1952,862000,NA,855000,0,1,1,2.13270142180095,NA
"COG",1953,880000,NA,870000,0,1,1,2.08816705336427,NA
"COG",1954,9e+05,NA,887000,0,1,1,2.27272727272727,NA
"COG",1955,920000,NA,904000,0,1,1,2.22222222222222,NA
"COG",1956,942000,NA,922000,0,1,1,2.39130434782609,NA
"COG",1957,964000,NA,940000,0,1,1,2.33545647558386,NA
"COG",1958,987000,NA,960000,0,1,1,2.38589211618257,NA
"COG",1959,1012000,NA,981000,0,1,1,2.53292806484296,NA
"COG",1960,1037000,988000,1002000,1051580,1,1,2.4703557312253,NA
"COG",1961,1064000,1010000,1025000,1075080,1,1,2.60366441658631,2.22672064777328
"COG",1962,1092000,1034000,1048000,1099550,1,1,2.63157894736842,2.37623762376238
"COG",1963,1122000,1059000,1072000,1125020,1,1,2.74725274725275,2.41779497098646
"COG",1964,1152000,1084000,1097000,1151540,1,1,2.67379679144385,2.36071765816808
"COG",1965,1184000,1111000,1124000,1179150,1,1,2.77777777777778,2.49077490774908
"COG",1966,1217000,1139000,1151000,1207920,1,1,2.78716216216216,2.52025202520252
"COG",1967,1252000,1168000,1180000,1237880,1,1,2.8759244042728,2.54609306409131
"COG",1968,1288000,1198000,1210000,1269090,1,1,2.87539936102236,2.56849315068493
"COG",1969,1325000,1230000,1240000,1301470,1,1,2.87267080745342,2.67111853088481
"COG",1970,1365000,1263000,1272000,1335090,1,1,3.0188679245283,2.68292682926829
"COG",1971,1407000,1297000,1306000,1375990,1,1,3.07692307692308,2.69200316706255
"COG",1972,1451000,1332000,1340000,1418830,1,1,3.1272210376688,2.69853508095605
"COG",1973,1496000,1369000,1376000,1463230,1,1,3.1013094417643,2.77777777777778
"COG",1974,1543000,1407000,1414000,1508680,1,1,3.14171122994652,2.77574872169467
"COG",1975,1590000,1447000,1455000,1554790,1,1,3.04601425793908,2.84292821606254
"COG",1976,1638000,1489000,1497000,1601410,1,1,3.0188679245283,2.90255701451279
"COG",1977,1687000,1532000,1540000,1648670,1,1,2.99145299145299,2.88784419073203
"COG",1978,1736000,1576000,1584000,1696920,1,1,2.9045643153527,2.87206266318538
"COG",1979,1787000,1622000,1629000,1746680,1,1,2.93778801843318,2.91878172588833
"COG",1980,1840000,1669000,1675000,1798280,1,1,2.9658645775042,2.89765721331689
"COG",1981,1895000,1717000,1723000,1851890,1,1,2.98913043478261,2.87597363690833
"COG",1982,1951000,1766000,1772000,1907330,1,1,2.95514511873351,2.85381479324403
"COG",1983,2009000,1817000,1822000,1964300,1,1,2.97283444387494,2.88788221970555
"COG",1984,2068000,1869000,1873000,2022340,1,1,2.93678446988552,2.86186020913594
"COG",1985,2128000,1924000,1926000,2081150,1,1,2.90135396518375,2.94275013376137
"COG",1986,2188000,1981000,1981000,2140690,1,1,2.81954887218045,2.96257796257796
"COG",1987,2249000,2041000,2038000,2201100,1,1,2.78793418647166,3.02877334679455
"COG",1988,2311000,2102000,2097000,2262490,1,1,2.75678079146287,2.98873101420872
"COG",1989,2375000,2166000,2158000,2325040,1,1,2.76936391172653,3.04471931493815
"COG",1990,2440000,2232000,2221000,2388900,1,1,2.73684210526316,3.04709141274238
"COG",1991,2508000,2301000,2286000,2453940,1,1,2.78688524590164,3.09139784946237
"COG",1992,2577000,2372000,2353000,2520200,1,1,2.7511961722488,3.08561495002173
"COG",1993,2649000,2444000,2425000,2588270,1,1,2.79394644935972,3.035413153457
"COG",1994,2722000,2518000,2499000,2658950,1,1,2.75575688939222,3.0278232405892
"COG",1995,2799000,2593000,2569000,2732710,1,1,2.82880235121234,2.97855440826052
"COG",1996,2879000,2668000,2639000,2810120,1,1,2.85816362986781,2.89240262244504
"COG",1997,2962000,2745000,2696000,2890840,1,1,2.8829454671761,2.88605697151424
"COG",1998,3048000,2785000,2756000,2973330,1,1,2.90344361917623,1.45719489981785
"COG",1999,3136000,2864000,2829000,3055440,1,1,2.88713910761155,2.83662477558348
"COG",2000,3226000,2943000,2939000,3135770,1,1,2.86989795918367,2.75837988826816
"COG",2001,3316000,2974000,3051000,3213330,1,1,2.7898326100434,1.05334692490656
"COG",2002,3407000,3284000,3117000,3288920,1,1,2.74427020506635,10.4236718224613
"COG",2003,3503000,3363000,3209000,3365170,1,1,2.8177282066334,2.40560292326431
"COG",2004,3605000,3449000,3332000,3445770,1,1,2.91178989437625,2.55724055902468
"COG",2005,3718000,3543000,3472000,3533180,1,1,3.13453536754508,2.72542766019136
"COG",2006,3842000,3647000,3628000,3628560,1,1,3.33512641204949,2.93536550945526
"COG",2007,3976000,3759000,3783000,3730610,1,1,3.48776678813118,3.07101727447217
"COG",2008,4115000,3876000,3910000,3836340,1,1,3.49597585513078,3.11252992817239
"COG",2009,4254000,3995000,4063000,3941450,1,1,3.3778857837181,3.07017543859649
"COG",2010,4387000,4112000,4238000,4042900,1,1,3.12646920545369,2.92866082603254
"COG",2011,4513000,4225000,4379000,4139750,1,1,2.87212217916572,2.74805447470817
"COG",2012,4633000,4337000,4490000,0,1,1,2.65898515399956,2.6508875739645
"COG",2013,4751000,NA,4574000,0,1,1,2.54694582344054,NA
"COG",2014,4871000,NA,4662000,0,1,1,2.52578404546411,NA
"COG",2015,4996000,NA,4755000,0,1,1,2.56620817080682,NA
"COG",2016,5126000,NA,4852000,0,1,1,2.60208166533227,NA
"COG",2017,5261000,NA,0,0,1,1,2.63363246195864,NA
"COG",2018,5400000,NA,0,0,1,1,2.6420832541342,NA
"COG",2019,5542000,NA,0,0,1,1,2.62962962962963,NA
"COL",1945,NA,NA,10469000,0,1,1,NA,NA
"COL",1946,NA,10530000,10749000,0,1,1,NA,NA
"COL",1947,NA,10800000,11036000,0,1,1,NA,2.56410256410256
"COL",1948,NA,10845000,11332000,0,1,1,NA,0.416666666666667
"COL",1949,NA,11087000,11635000,0,1,1,NA,2.23144306131858
"COL",1950,12341000,11334000,11592000,11537650,1,1,NA,2.22783440064941
"COL",1951,12700000,11615000,11965000,11909250,1,1,2.90900251195203,2.47926592553379
"COL",1952,13065000,11986000,12351000,12293230,1,1,2.8740157480315,3.19414550150667
"COL",1953,13439000,12369000,12750000,12690210,1,1,2.86261002678913,3.19539462706491
"COL",1954,13825000,12765000,13162000,13100680,1,1,2.87223751767245,3.20155226776619
"COL",1955,14225000,13172000,13588000,13525090,1,1,2.89330922242315,3.18840579710145
"COL",1956,14642000,13593000,14029000,13963950,1,1,2.93145869947276,3.19617370179168
"COL",1957,15075000,14028000,14486000,14418500,1,1,2.9572462778309,3.20017656146546
"COL",1958,15526000,14476000,14958000,14888580,1,1,2.99170812603648,3.1936127744511
"COL",1959,15995000,14938000,15447000,15374760,1,1,3.02073940486925,3.19148936170213
"COL",1960,16480000,15416000,15953000,15878400,1,1,3.03219756173804,3.19989289061454
"COL",1961,16982000,15908000,16476000,16399360,1,1,3.04611650485437,3.19148936170213
"COL",1962,17500000,16417000,17010000,16930630,1,1,3.05028854080791,3.1996479758612
"COL",1963,18034000,16941000,17546000,17464270,1,1,3.05142857142857,3.19181336419565
"COL",1964,18582000,17485000,18090000,18005710,1,1,3.03870466895863,3.21114456053362
"COL",1965,19144000,17996000,18646000,18559300,1,1,3.02443224625982,2.92250500428939
"COL",1966,19721000,18468000,19202000,19112270,1,1,3.013999164229,2.62280506779284
"COL",1967,20311000,18956000,19764000,19671940,1,1,2.99173469905177,2.64240849036171
"COL",1968,20905000,19462000,20322000,20226980,1,1,2.9245236571316,2.66933952310614
"COL",1969,21491000,19984000,20869000,20771900,1,1,2.80315713944033,2.6821498304388
"COL",1970,22061000,20527000,21430000,21329810,1,1,2.65227304453027,2.71717373899119
"COL",1971,22612000,21088000,21993000,21861690,1,1,2.4976202348035,2.73298582354947
"COL",1972,23147000,21668000,22543000,22381890,1,1,2.36600035379445,2.75037936267071
"COL",1973,23675000,22343000,23069000,22898140,1,1,2.2810731412278,3.11519291120546
"COL",1974,24208000,23037000,23598000,23421640,1,1,2.25131995776135,3.10611824732578
"COL",1975,24757000,23502000,24125000,23960610,1,1,2.26784534038334,2.01849199114468
"COL",1976,25323000,23968000,24638000,24517310,1,1,2.28622207860403,1.98280997361927
"COL",1977,25905000,24434000,25119000,25089510,1,1,2.29830588792797,1.94425901201602
"COL",1978,26502000,24906000,25575000,25675360,1,1,2.30457440648523,1.93173446836376
"COL",1979,27114000,25376000,26072000,26271400,1,1,2.30925967851483,1.88709547900104
"COL",1980,27738000,25892000,26631000,26874910,1,1,2.30139411374198,2.03341740226986
"COL",1981,28376000,26426000,27215000,27485680,1,1,2.30009373422741,2.0624131005716
"COL",1982,29027000,26965000,27826000,28104250,1,1,2.29419227516211,2.03965791266177
"COL",1983,29687000,27502000,28455000,28729370,1,1,2.27374513384091,1.99147042462451
"COL",1984,30350000,28056000,29096000,29359540,1,1,2.23330077138141,2.01439895280343
"COL",1985,31012000,29481000,29748000,29993540,1,1,2.18121911037891,5.07912745936698
"COL",1986,31670000,30024000,30400000,30630750,1,1,2.1217593189733,1.84186425155185
"COL",1987,32324000,30578000,31042000,31270840,1,1,2.06504578465425,1.84519051425526
"COL",1988,32976000,31141000,31673000,31913250,1,1,2.01707709441901,1.84119301458565
"COL",1989,33624000,31715000,32307000,32557520,1,1,1.96506550218341,1.84322918339167
"COL",1990,34272000,32300000,32957000,33203320,1,1,1.9271948608137,1.84455305060697
"COL",1991,34917000,32841000,33642000,33849970,1,1,1.88200280112045,1.6749226006192
"COL",1992,35559000,33392000,34314000,34497320,1,1,1.83864593178108,1.67778082275205
"COL",1993,36195000,33951000,34969000,35146220,1,1,1.78857673162912,1.67405366554863
"COL",1994,36824000,34520000,35601000,35797960,1,1,1.73780908965327,1.67594474389561
"COL",1995,37442000,35099000,36207000,36453340,1,1,1.6782533130567,1.67728852838934
"COL",1996,38049000,35626000,36796000,37112620,1,1,1.62117408258106,1.50146727827004
"COL",1997,38645000,36162000,37279000,37775050,1,1,1.56640121948014,1.50451917139168
"COL",1998,39234000,40803000,37858000,38439100,1,1,1.52412990037521,12.8339140534262
"COL",1999,39819000,41564000,38341000,39102650,1,1,1.49105367793241,1.86505894174448
"COL",2000,40404000,42321000,38917000,39764170,1,1,1.46914789422135,1.82128765277644
"COL",2001,40989000,40806000,39417000,40422600,1,1,1.44787644787645,-3.579783086411
"COL",2002,41572000,41216000,39914000,41078140,1,1,1.42233282100076,1.00475420281331
"COL",2003,42152000,41872000,40417000,41731910,1,1,1.39516982584432,1.5916149068323
"COL",2004,42724000,42528000,40918000,42385710,1,1,1.35699373695198,1.56667940389759
"COL",2005,43286000,43184000,41421000,43040560,1,1,1.31541990450332,1.54251316779533
"COL",2006,43836000,43841000,41920000,43696540,1,1,1.27061867578432,1.52139681363468
"COL",2007,44375000,44498000,42424000,44352330,1,1,1.22958299114883,1.49859720353094
"COL",2008,44902000,45153000,42930000,45005780,1,1,1.18760563380282,1.47197626859634
"COL",2009,45416000,45803000,43440000,45654040,1,1,1.14471515745401,1.43954997453104
"COL",2010,45918000,46445000,43952000,46294840,1,1,1.10533732605249,1.40165491343362
"COL",2011,46407000,47079000,44469000,46927130,1,1,1.06494185286816,1.36505544192055
"COL",2012,46881000,47704000,44988000,0,1,1,1.02139763397763,1.32755581044627
"COL",2013,47343000,NA,45508000,0,1,1,0.985473859346004,NA
"COL",2014,47792000,NA,46031000,0,1,1,0.948397862408381,NA
"COL",2015,48229000,NA,46553000,0,1,1,0.914378975560763,NA
"COL",2016,48653000,NA,47079000,0,1,1,0.87913910717618,NA
"COL",2017,49066000,NA,0,0,1,1,0.848868517871457,NA
"COL",2018,49465000,NA,0,0,1,1,0.81319039660865,NA
"COL",2019,49850000,NA,0,0,1,1,0.778328110785404,NA
"COM",1950,159000,NA,148000,0,1,1,NA,NA
"COM",1951,163000,NA,151000,0,1,1,2.51572327044025,NA
"COM",1952,167000,NA,154000,0,1,1,2.45398773006135,NA
"COM",1953,170000,NA,157000,0,1,1,1.79640718562874,NA
"COM",1954,173000,NA,160000,0,1,1,1.76470588235294,NA
"COM",1955,176000,NA,164000,0,1,1,1.73410404624277,NA
"COM",1956,179000,NA,167000,0,1,1,1.70454545454545,NA
"COM",1957,182000,NA,171000,0,1,1,1.67597765363128,NA
"COM",1958,185000,NA,175000,0,1,1,1.64835164835165,NA
"COM",1959,188000,NA,179000,0,1,1,1.62162162162162,NA
"COM",1960,191000,NA,183000,0,1,1,1.59574468085106,NA
"COM",1961,194000,NA,187000,0,1,1,1.57068062827225,NA
"COM",1962,197000,NA,192000,0,1,1,1.54639175257732,NA
"COM",1963,2e+05,NA,196000,0,1,1,1.52284263959391,NA
"COM",1964,204000,NA,201000,0,1,1,2,NA
"COM",1965,207000,NA,206000,0,1,1,1.47058823529412,NA
"COM",1966,211000,NA,212000,0,1,1,1.93236714975845,NA
"COM",1967,216000,NA,217000,0,1,1,2.3696682464455,NA
"COM",1968,221000,NA,223000,0,1,1,2.31481481481481,NA
"COM",1969,225000,NA,230000,0,1,1,1.80995475113122,NA
"COM",1970,230000,NA,237000,0,1,1,2.22222222222222,NA
"COM",1971,235000,NA,244000,0,1,1,2.17391304347826,NA
"COM",1972,239000,NA,252000,0,1,1,1.70212765957447,NA
"COM",1973,244000,NA,259000,0,1,1,2.09205020920502,NA
"COM",1974,250000,NA,267000,0,1,1,2.45901639344262,NA
"COM",1975,257000,316000,276000,270470,1,1,2.8,NA
"COM",1976,266000,328000,284000,280460,1,1,3.50194552529183,3.79746835443038
"COM",1977,276000,341000,309000,291820,1,1,3.7593984962406,3.96341463414634
"COM",1978,287000,355000,319000,304070,1,1,3.98550724637681,4.10557184750733
"COM",1979,297000,369000,329000,316580,1,1,3.48432055749129,3.94366197183099
"COM",1980,308000,383000,340000,328860,1,1,3.7037037037037,3.7940379403794
"COM",1981,318000,396000,348000,340780,1,1,3.24675324675325,3.39425587467363
"COM",1982,327000,409000,356000,352420,1,1,2.83018867924528,3.28282828282828
"COM",1983,336000,421000,365000,363760,1,1,2.75229357798165,2.93398533007335
"COM",1984,345000,435000,374000,374850,1,1,2.67857142857143,3.32541567695962
"COM",1985,355000,448000,383000,385740,1,1,2.89855072463768,2.98850574712644
"COM",1986,366000,476000,392000,396390,1,1,3.09859154929577,6.25
"COM",1987,377000,477000,401000,406800,1,1,3.00546448087432,0.210084033613445
"COM",1988,388000,491000,411000,417080,1,1,2.91777188328912,2.93501048218029
"COM",1989,4e+05,507000,421000,427390,1,1,3.09278350515464,3.25865580448065
"COM",1990,412000,523000,430000,437880,1,1,3,3.15581854043393
"COM",1991,424000,539000,440000,448580,1,1,2.9126213592233,3.05927342256214
"COM",1992,436000,557000,451000,459510,1,1,2.83018867924528,3.33951762523191
"COM",1993,449000,575000,461000,470760,1,1,2.98165137614679,3.23159784560144
"COM",1994,462000,593000,472000,482400,1,1,2.89532293986637,3.1304347826087
"COM",1995,475000,612000,483000,494490,1,1,2.81385281385281,3.20404721753794
"COM",1996,489000,632000,494000,507060,1,1,2.94736842105263,3.26797385620915
"COM",1997,502000,651000,506000,520150,1,1,2.65848670756646,3.00632911392405
"COM",1998,515000,658000,518000,533750,1,1,2.58964143426295,1.0752688172043
"COM",1999,529000,676000,531000,547860,1,1,2.71844660194175,2.7355623100304
"COM",2000,542000,694000,545000,562470,1,1,2.45746691871456,2.66272189349112
"COM",2001,556000,694000,559000,577570,1,1,2.5830258302583,0
"COM",2002,569000,556000,574000,593170,1,1,2.33812949640288,-19.8847262247839
"COM",2003,583000,570000,590000,609270,1,1,2.46045694200351,2.51798561151079
"COM",2004,597000,585000,606000,625880,1,1,2.40137221269297,2.63157894736842
"COM",2005,612000,601000,623000,642970,1,1,2.51256281407035,2.73504273504274
"COM",2006,626000,617000,640000,660560,1,1,2.2875816993464,2.66222961730449
"COM",2007,642000,633000,657000,678600,1,1,2.55591054313099,2.59319286871961
"COM",2008,657000,649000,674000,697030,1,1,2.33644859813084,2.52764612954186
"COM",2009,673000,666000,690000,715770,1,1,2.43531202435312,2.61941448382126
"COM",2010,690000,683000,706000,734750,1,1,2.5260029717682,2.55255255255255
"COM",2011,707000,7e+05,722000,753940,1,1,2.46376811594203,2.48901903367496
"COM",2012,724000,718000,737000,0,1,1,2.4045261669024,2.57142857142857
"COM",2013,742000,NA,752000,0,1,1,2.48618784530387,NA
"COM",2014,759000,NA,767000,0,1,1,2.2911051212938,NA
"COM",2015,777000,NA,781000,0,1,1,2.37154150197628,NA
"COM",2016,796000,NA,795000,0,1,1,2.44530244530245,NA
"COM",2017,814000,NA,0,0,1,1,2.26130653266332,NA
"COM",2018,832000,NA,0,0,1,1,2.21130221130221,NA
"COM",2019,851000,NA,0,0,1,1,2.28365384615385,NA
"CPV",1950,178000,NA,146000,0,1,1,NA,NA
"CPV",1951,186000,NA,151000,0,1,1,4.49438202247191,NA
"CPV",1952,192000,NA,155000,0,1,1,3.2258064516129,NA
"CPV",1953,195000,NA,160000,0,1,1,1.5625,NA
"CPV",1954,197000,NA,164000,0,1,1,1.02564102564103,NA
"CPV",1955,197000,NA,169000,0,1,1,0,NA
"CPV",1956,198000,NA,174000,0,1,1,0.50761421319797,NA
"CPV",1957,198000,NA,180000,0,1,1,0,NA
"CPV",1958,199000,NA,185000,0,1,1,0.505050505050505,NA
"CPV",1959,2e+05,NA,191000,0,1,1,0.50251256281407,NA
"CPV",1960,202000,NA,197000,0,1,1,1,NA
"CPV",1961,206000,NA,203000,0,1,1,1.98019801980198,NA
"CPV",1962,211000,NA,210000,0,1,1,2.42718446601942,NA
"CPV",1963,217000,NA,217000,0,1,1,2.8436018957346,NA
"CPV",1964,224000,NA,224000,0,1,1,3.2258064516129,NA
"CPV",1965,231000,NA,232000,0,1,1,3.125,NA
"CPV",1966,240000,NA,239000,0,1,1,3.8961038961039,NA
"CPV",1967,249000,NA,247000,0,1,1,3.75,NA
"CPV",1968,258000,NA,254000,0,1,1,3.6144578313253,NA
"CPV",1969,265000,NA,262000,0,1,1,2.71317829457364,NA
"CPV",1970,270000,NA,269000,0,1,1,1.88679245283019,NA
"CPV",1971,273000,NA,273000,0,1,1,1.11111111111111,NA
"CPV",1972,274000,NA,275000,0,1,1,0.366300366300366,NA
"CPV",1973,273000,NA,277000,0,1,1,-0.364963503649635,NA
"CPV",1974,272000,NA,279000,0,1,1,-0.366300366300366,NA
"CPV",1975,272000,297000,280000,311350,1,1,0,NA
"CPV",1976,274000,303000,283000,311400,1,1,0.735294117647059,2.02020202020202
"CPV",1977,276000,282000,286000,308420,1,1,0.72992700729927,-6.93069306930693
"CPV",1978,279000,284000,289000,304080,1,1,1.08695652173913,0.709219858156028
"CPV",1979,282000,286000,293000,300730,1,1,1.0752688172043,0.704225352112676
"CPV",1980,287000,296000,296000,300050,1,1,1.77304964539007,3.4965034965035
"CPV",1981,292000,292000,3e+05,302740,1,1,1.74216027874564,-1.35135135135135
"CPV",1982,297000,296000,304000,308230,1,1,1.71232876712329,1.36986301369863
"CPV",1983,303000,319000,308000,315410,1,1,2.02020202020202,7.77027027027027
"CPV",1984,309000,326000,312000,322560,1,1,1.98019801980198,2.19435736677116
"CPV",1985,315000,333000,317000,328480,1,1,1.94174757281553,2.14723926380368
"CPV",1986,320000,339000,321000,332770,1,1,1.58730158730159,1.8018018018018
"CPV",1987,325000,347000,326000,335970,1,1,1.5625,2.3598820058997
"CPV",1988,330000,327000,331000,338860,1,1,1.53846153846154,-5.76368876080692
"CPV",1989,335000,333000,335000,342650,1,1,1.51515151515152,1.8348623853211
"CPV",1990,342000,341000,340000,348170,1,1,2.08955223880597,2.4024024024024
"CPV",1991,350000,349000,347000,355650,1,1,2.33918128654971,2.34604105571848
"CPV",1992,359000,358000,356000,364730,1,1,2.57142857142857,2.57879656160458
"CPV",1993,369000,367000,366000,374820,1,1,2.78551532033426,2.51396648044693
"CPV",1994,379000,377000,376000,385100,1,1,2.710027100271,2.72479564032698
"CPV",1995,389000,386000,385000,394950,1,1,2.63852242744063,2.38726790450928
"CPV",1996,399000,396000,395000,404170,1,1,2.5706940874036,2.59067357512953
"CPV",1997,408000,406000,404000,412890,1,1,2.25563909774436,2.52525252525253
"CPV",1998,417000,408000,413000,421200,1,1,2.20588235294118,0.492610837438424
"CPV",1999,426000,418000,422000,429280,1,1,2.15827338129496,2.45098039215686
"CPV",2000,435000,428000,430000,437240,1,1,2.11267605633803,2.39234449760766
"CPV",2001,444000,445000,438000,445100,1,1,2.06896551724138,3.97196261682243
"CPV",2002,452000,459000,447000,452740,1,1,1.8018018018018,3.14606741573034
"CPV",2003,460000,467000,455000,460030,1,1,1.76991150442478,1.74291938997821
"CPV",2004,468000,474000,463000,466780,1,1,1.73913043478261,1.49892933618844
"CPV",2005,475000,479000,471000,472880,1,1,1.4957264957265,1.05485232067511
"CPV",2006,481000,482000,478000,478270,1,1,1.26315789473684,0.626304801670146
"CPV",2007,486000,484000,486000,483020,1,1,1.03950103950104,0.4149377593361
"CPV",2008,492000,485000,494000,487370,1,1,1.23456790123457,0.206611570247934
"CPV",2009,497000,486000,501000,491620,1,1,1.01626016260163,0.206185567010309
"CPV",2010,502000,488000,509000,496000,1,1,1.00603621730382,0.411522633744856
"CPV",2011,508000,491000,516000,500580,1,1,1.19521912350598,0.614754098360656
"CPV",2012,514000,494000,524000,0,1,1,1.18110236220472,0.610997963340122
"CPV",2013,520000,NA,531000,0,1,1,1.16731517509728,NA
"CPV",2014,526000,NA,539000,0,1,1,1.15384615384615,NA
"CPV",2015,533000,NA,546000,0,1,1,1.33079847908745,NA
"CPV",2016,540000,NA,553000,0,1,1,1.31332082551595,NA
"CPV",2017,546000,NA,0,0,1,1,1.11111111111111,NA
"CPV",2018,553000,NA,0,0,1,1,1.28205128205128,NA
"CPV",2019,560000,NA,0,0,1,1,1.26582278481013,NA
"CRI",1945,NA,NA,7e+05,0,1,1,NA,NA
"CRI",1946,NA,710000,710000,0,1,1,NA,NA
"CRI",1947,NA,730000,730000,0,1,1,NA,2.8169014084507
"CRI",1948,NA,750000,750000,0,1,1,NA,2.73972602739726
"CRI",1949,NA,770000,770000,0,1,1,NA,2.66666666666667
"CRI",1950,959000,8e+05,867000,909370,1,1,NA,3.8961038961039
"CRI",1951,986000,830000,895000,939110,1,1,2.81543274244004,3.75
"CRI",1952,1016000,920000,926000,971610,1,1,3.04259634888438,10.8433734939759
"CRI",1953,1048000,954000,959000,1005780,1,1,3.1496062992126,3.69565217391304
"CRI",1954,1083000,989000,994000,1042380,1,1,3.33969465648855,3.66876310272537
"CRI",1955,1120000,1028000,1032000,1082230,1,1,3.41643582640813,3.94337714863498
"CRI",1956,1158000,1069000,1072000,1124050,1,1,3.39285714285714,3.98832684824903
"CRI",1957,1199000,1110000,1112000,1166680,1,1,3.5405872193437,3.83536014967259
"CRI",1958,1242000,1153000,1154000,1210850,1,1,3.58632193494579,3.87387387387387
"CRI",1959,1286000,1200000,1200000,1258830,1,1,3.5426731078905,4.07632263660017
"CRI",1960,1333000,1254000,1248000,1309040,1,1,3.6547433903577,4.5
"CRI",1961,1382000,1298000,1297000,1359980,1,1,3.67591897974494,3.50877192982456
"CRI",1962,1433000,1343000,1345000,1410960,1,1,3.69030390738061,3.46687211093991
"CRI",1963,1485000,1391000,1393000,1461570,1,1,3.62875087229588,3.5740878629933
"CRI",1964,1537000,1439000,1440000,1510600,1,1,3.5016835016835,3.45075485262401
"CRI",1965,1590000,1490000,1488000,1560340,1,1,3.44827586206897,3.54412786657401
"CRI",1966,1642000,1541000,1538000,1613660,1,1,3.27044025157233,3.42281879194631
"CRI",1967,1695000,1590000,1589000,1666400,1,1,3.22777101096224,3.17975340687865
"CRI",1968,1747000,1634000,1638000,1718590,1,1,3.06784660766962,2.76729559748428
"CRI",1969,1798000,1685000,1687000,1769590,1,1,2.91929021179164,3.12117503059976
"CRI",1970,1849000,1727000,1736000,1820380,1,1,2.83648498331479,2.49258160237389
"CRI",1971,1898000,1798000,1786000,1865040,1,1,2.6500811249324,4.11117544875507
"CRI",1972,1947000,1843000,1835000,1908910,1,1,2.58166491043203,2.5027808676307
"CRI",1973,1996000,1873000,1886000,1953180,1,1,2.51669234720082,1.62778079218665
"CRI",1974,2046000,1922000,1937000,1999430,1,1,2.50501002004008,2.61612386545649
"CRI",1975,2097000,1968000,1992000,2048810,1,1,2.49266862170088,2.39334027055151
"CRI",1976,2151000,2009000,2049000,2101760,1,1,2.57510729613734,2.08333333333333
"CRI",1977,2208000,2066000,2108000,2158070,1,1,2.64993026499303,2.83723245395719
"CRI",1978,2266000,2115000,2192000,2217460,1,1,2.6268115942029,2.37173281703775
"CRI",1979,2327000,2166000,2260000,2279360,1,1,2.69196822594881,2.4113475177305
"CRI",1980,2389000,2245000,2299000,2343350,1,1,2.66437473141384,3.64727608494921
"CRI",1981,2454000,2271000,2357000,2409380,1,1,2.7208036835496,1.15812917594655
"CRI",1982,2521000,2424000,2424000,2477550,1,1,2.73023634881826,6.73712021136063
