"iso3c","year","v2x_polyarchy","v2x_libdem","v2x_delibdem","v2x_partipdem","v2x_egaldem","vdem.hl","vdem.hl.sq"
"TJK",2003,0.249,0.089,0.096,0.099,0.143,-1.62959276393146,2.65557257625776
"TJK",2004,0.245,0.085,0.095,0.097,0.142,-1.64995503183439,2.72235160707563
"TJK",2005,0.23,0.074,0.091,0.088,0.138,-1.72377789559055,2.9714102333266
"TJK",2006,0.23,0.074,0.092,0.089,0.139,-1.71825748760666,2.95240879371634
"TJK",2007,0.229,0.073,0.093,0.086,0.136,-1.73140455459705,2.99776173167941
"TJK",2008,0.231,0.074,0.086,0.084,0.136,-1.74234897621837,3.03577995492919
"TJK",2009,0.23,0.074,0.086,0.084,0.136,-1.74391563844798,3.04124175402342
"TJK",2010,0.224,0.068,0.085,0.076,0.132,-1.78848206962203,3.19866811335949
"TJK",2011,0.225,0.069,0.075,0.076,0.132,-1.80180658147411,3.24650695704341
"TJK",2012,0.222,0.066,0.074,0.071,0.131,-1.82518872724417,3.33131389005921
"TJK",2013,0.207,0.055,0.07,0.058,0.104,-1.94864466116163,3.79721601547372
"TJK",2014,0.2,0.053,0.065,0.055,0.103,-1.97913252559681,3.91696555387521
"TJK",2015,0.183,0.044,0.053,0.051,0.089,-2.07367405304985,4.30012407829218
"TJK",2016,0.173,0.041,0.052,0.053,0.083,-2.10251574860558,4.42057247313447
"TJK",2017,0.17,0.044,0.046,0.058,0.075,-2.1162759239389,4.47862378624342
"TJK",2018,0.165,0.049,0.038,0.054,0.075,-2.1374761201484,4.56880416420466
"TJK",2019,0.165,0.043,0.043,0.055,0.071,-2.1440943505549,4.59714058408146
"TGO",1960,0.248,0.122,0.149,0.111,0.135,-1.47948914656946,2.18888813481684
"TGO",1961,0.266,0.128,0.153,0.137,0.165,-1.32714885258376,1.76132407691439
"TGO",1962,0.264,0.103,0.152,0.136,0.164,-1.37645468676731,1.8946275047237
"TGO",1963,0.17,0.091,0.069,0.108,0.163,-1.74010948750817,3.02798102851595
"TGO",1964,0.232,0.106,0.082,0.07,0.199,-1.61108490399264,2.59559456787298
"TGO",1965,0.232,0.106,0.083,0.07,0.198,-1.61123098562416,2.59606528903539
"TGO",1966,0.232,0.106,0.083,0.116,0.198,-1.51597074840661,2.29816731002449
"TGO",1967,0.1,0.047,0.02,0.051,0.145,-2.15265850078609,4.6339386210066
"TGO",1968,0.087,0.044,0.028,0.048,0.141,-2.17809340941179,4.74409090012308
"TGO",1969,0.08,0.043,0.027,0.046,0.14,-2.19827741179471,4.83242357920685
"TGO",1970,0.08,0.043,0.027,0.045,0.14,-2.20034828651683,4.84153258197756
"TGO",1971,0.08,0.045,0.027,0.044,0.14,-2.19916699309972,4.83633546353926
"TGO",1972,0.08,0.045,0.027,0.048,0.14,-2.19088349421124,4.79997048520723
"TGO",1973,0.08,0.045,0.027,0.048,0.14,-2.19088349421124,4.79997048520723
"TGO",1974,0.08,0.045,0.027,0.048,0.14,-2.19088349421124,4.79997048520723
"TGO",1975,0.08,0.045,0.027,0.048,0.14,-2.19088349421124,4.79997048520723
"TGO",1976,0.08,0.045,0.027,0.048,0.14,-2.19088349421124,4.79997048520723
"TGO",1977,0.081,0.046,0.027,0.047,0.133,-2.20234627476063,4.85032911395204
"TGO",1978,0.081,0.046,0.027,0.046,0.133,-2.20441714948275,4.85945496893367
"TGO",1979,0.081,0.046,0.027,0.048,0.133,-2.20027540003851,4.84121183601464
"TGO",1980,0.088,0.052,0.028,0.053,0.137,-2.16035493080121,4.66713342703711
"TGO",1981,0.151,0.063,0.037,0.064,0.151,-1.98095382703732,3.92417806485379
"TGO",1982,0.151,0.063,0.037,0.064,0.151,-1.98095382703732,3.92417806485379
"TGO",1983,0.151,0.063,0.037,0.064,0.151,-1.98095382703732,3.92417806485379
"TGO",1984,0.151,0.063,0.037,0.063,0.151,-1.98302470175944,3.93238696778811
"TGO",1985,0.151,0.063,0.037,0.065,0.151,-1.9788829523152,3.91597773896371
"TGO",1986,0.152,0.065,0.037,0.064,0.151,-1.97613499666847,3.90510952505789
"TGO",1987,0.151,0.064,0.037,0.063,0.151,-1.98139861768982,3.92594048218313
"TGO",1988,0.151,0.064,0.037,0.06,0.154,-1.98221781951625,3.92918748400776
"TGO",1989,0.151,0.064,0.037,0.059,0.154,-1.98428869423837,3.93740162208222
"TGO",1990,0.154,0.067,0.046,0.07,0.154,-1.93706530106118,3.75222198057523
"TGO",1991,0.23,0.128,0.17,0.093,0.213,-1.36029308432698,1.85039727526782
"TGO",1992,0.276,0.153,0.196,0.124,0.241,-1.0900939239392,1.18830476300917
"TGO",1993,0.293,0.162,0.203,0.129,0.255,-1.0017401508397,1.00348332980435
"TGO",1994,0.321,0.169,0.214,0.137,0.257,-0.90815942328654,0.824753538104142
"TGO",1995,0.323,0.169,0.215,0.137,0.257,-0.903374373012185,0.816085257815158
"TGO",1996,0.328,0.172,0.219,0.14,0.259,-0.874247667335097,0.764308983840859
"TGO",1997,0.328,0.172,0.219,0.138,0.259,-0.878389416779339,0.771567967509947
"TGO",1998,0.31,0.167,0.211,0.131,0.257,-0.946025301729629,0.894963871512635
"TGO",1999,0.3,0.161,0.206,0.124,0.252,-1.00319221780718,1.00639462586888
"TGO",2000,0.303,0.173,0.207,0.124,0.262,-0.95934942200136,0.920351313494343
"TGO",2001,0.303,0.173,0.194,0.128,0.262,-0.972538358709578,0.94583085916152
"TGO",2002,0.303,0.174,0.208,0.127,0.262,-0.94985898795025,0.902232096989872
"TGO",2003,0.308,0.175,0.205,0.127,0.264,-0.941759155284675,0.886910306562504
"TGO",2004,0.308,0.175,0.206,0.124,0.263,-0.94811786108255,0.898927478503749
"TGO",2005,0.329,0.156,0.272,0.145,0.268,-0.78462224138703,0.615632061679207
"TGO",2006,0.344,0.19,0.298,0.155,0.277,-0.62600156414145,0.391877958307542
"TGO",2007,0.361,0.205,0.318,0.163,0.287,-0.507397456647757,0.257452179012612
"TGO",2008,0.447,0.244,0.366,0.197,0.335,-0.0732598890687188,0.00536701134636098
"TGO",2009,0.446,0.246,0.367,0.197,0.335,-0.0699226573439656,0.00488917801004163
"TGO",2010,0.424,0.245,0.365,0.184,0.331,-0.143431363269463,0.0205725559693366
"TGO",2011,0.423,0.248,0.369,0.186,0.333,-0.125775505692171,0.0158194778321212
"TGO",2012,0.425,0.247,0.368,0.186,0.331,-0.129515606010982,0.0167742922003918
"TGO",2013,0.448,0.253,0.365,0.178,0.341,-0.0872699710681095,0.00761604785022867
"TGO",2014,0.481,0.27,0.382,0.191,0.361,0.0830301708702674,0.0068940092747458
"TGO",2015,0.48,0.273,0.382,0.19,0.361,0.0842708861273864,0.00710158224869492
"TGO",2016,0.489,0.278,0.386,0.193,0.363,0.122916408862158,0.0151084435675693
"TGO",2017,0.462,0.254,0.344,0.172,0.348,-0.0982374541078818,0.00965059738959819
"TGO",2018,0.453,0.233,0.35,0.213,0.34,-0.0660514207117786,0.00436279017804438
"TGO",2019,0.412,0.214,0.333,0.249,0.329,-0.134483900222583,0.0180859194190777
"TTO",1962,0.533,0.441,0.324,0.282,0.308,0.439922690477947,0.193531973597355
"TTO",1963,0.551,0.457,0.335,0.296,0.33,0.580852949627143,0.337390149090553
"TTO",1964,0.553,0.457,0.335,0.296,0.331,0.585784081533012,0.343142990177475
"TTO",1965,0.553,0.457,0.335,0.296,0.332,0.587581888979656,0.345252476256901
"TTO",1966,0.557,0.46,0.342,0.298,0.335,0.619824042597047,0.384181843781346
"TTO",1967,0.576,0.475,0.353,0.309,0.348,0.738301988720081,0.545089826548026
"TTO",1968,0.575,0.474,0.353,0.309,0.347,0.733311434974207,0.537745660663931
"TTO",1969,0.58,0.479,0.354,0.307,0.349,0.750380757734533,0.563071281578253
"TTO",1970,0.589,0.485,0.399,0.312,0.391,0.934427170269285,0.873154136537463
"TTO",1971,0.573,0.469,0.392,0.305,0.384,0.84470037359434,0.713518721150418
"TTO",1972,0.561,0.463,0.385,0.3,0.378,0.783440623424904,0.613779210432403
"TTO",1973,0.563,0.466,0.386,0.3,0.38,0.7966995408014,0.634730158313161
"TTO",1974,0.563,0.466,0.386,0.3,0.382,0.800295155694688,0.640472336228384
"TTO",1975,0.56,0.465,0.384,0.301,0.38,0.789140893134804,0.622743349217597
"TTO",1976,0.598,0.496,0.406,0.332,0.404,1.04276512705629,1.08735911020472
"TTO",1977,0.648,0.534,0.44,0.358,0.435,1.34862288451792,1.81878368464543
"TTO",1978,0.657,0.54,0.493,0.362,0.44,1.47729335332577,2.1823956517805
"TTO",1979,0.657,0.54,0.493,0.362,0.44,1.47729335332577,2.1823956517805
"TTO",1980,0.665,0.552,0.501,0.367,0.457,1.56347056672267,2.44444021300812
"TTO",1981,0.67,0.555,0.504,0.375,0.473,1.62646922444825,2.64540213807729
"TTO",1982,0.679,0.563,0.512,0.381,0.494,1.71697086830499,2.947988962608
"TTO",1983,0.679,0.563,0.512,0.381,0.5,1.72775771298486,2.98514671477866
"TTO",1984,0.68,0.562,0.512,0.381,0.499,1.72590048369821,2.9787324796297
"TTO",1985,0.68,0.562,0.512,0.384,0.499,1.73211310786457,3.00021581843625
"TTO",1986,0.69,0.573,0.521,0.4,0.533,1.87479163600248,3.51484367842487
"TTO",1987,0.729,0.606,0.552,0.442,0.565,2.18526231414547,4.77537138162442
"TTO",1988,0.729,0.606,0.552,0.435,0.565,2.17076619109063,4.71222585638211
"TTO",1989,0.729,0.606,0.552,0.435,0.565,2.17076619109063,4.71222585638211
"TTO",1990,0.736,0.612,0.557,0.459,0.586,2.28720290990169,5.23129715106276
"TTO",1991,0.75,0.623,0.569,0.467,0.606,2.39936696237347,5.75696182012929
"TTO",1992,0.761,0.633,0.58,0.475,0.615,2.48377733635858,6.16914985660852
"TTO",1993,0.761,0.633,0.58,0.476,0.615,2.4858482110807,6.17944132853312
"TTO",1994,0.76,0.632,0.578,0.476,0.617,2.4829476280445,6.16502892361179
"TTO",1995,0.755,0.631,0.573,0.471,0.614,2.44948180780063,5.99996112674623
"TTO",1996,0.757,0.632,0.575,0.472,0.614,2.45961554268185,6.04970861780214
"TTO",1997,0.757,0.632,0.575,0.472,0.614,2.45961554268185,6.04970861780214
"TTO",1998,0.757,0.632,0.575,0.472,0.614,2.45961554268185,6.04970861780214
"TTO",1999,0.757,0.632,0.575,0.472,0.614,2.45961554268185,6.04970861780214
"TTO",2000,0.76,0.641,0.634,0.481,0.623,2.61122024860885,6.81847118674485
"TTO",2001,0.734,0.616,0.608,0.461,0.601,2.40592079943651,5.7884548931612
"TTO",2002,0.743,0.622,0.617,0.468,0.61,2.47531918633154,6.12720507422104
"TTO",2003,0.756,0.644,0.629,0.48,0.622,2.59770454065483,6.74806888053872
"TTO",2004,0.756,0.644,0.629,0.48,0.622,2.59770454065483,6.74806888053872
"TTO",2005,0.756,0.643,0.626,0.479,0.628,2.59983924909756,6.75916412114818
"TTO",2006,0.763,0.65,0.633,0.481,0.632,2.6450835331289,6.99646689722969
"TTO",2007,0.758,0.645,0.63,0.481,0.632,2.62416462418736,6.8862399748364
"TTO",2008,0.766,0.653,0.639,0.486,0.642,2.69290457499442,7.25173505002588
"TTO",2009,0.766,0.653,0.632,0.486,0.642,2.6813424942885,7.1895975716773
"TTO",2010,0.771,0.657,0.621,0.49,0.655,2.70916615344345,7.33958124696358
"TTO",2011,0.778,0.663,0.625,0.494,0.661,2.75556654029731,7.5931469580061
"TTO",2012,0.778,0.663,0.644,0.494,0.661,2.7869493307848,7.76708657236183
"TTO",2013,0.742,0.635,0.609,0.474,0.594,2.46533813967233,6.07789214292302
"TTO",2014,0.742,0.633,0.609,0.474,0.593,2.46028816408645,6.05301785034387
"TTO",2015,0.764,0.652,0.626,0.489,0.61,2.61535551674263,6.84008447895613
"TTO",2016,0.759,0.648,0.674,0.485,0.606,2.66482597976732,7.10129750244288
"TTO",2017,0.75,0.642,0.675,0.481,0.6,2.62355089752989,6.88301931192991
"TTO",2018,0.746,0.634,0.666,0.478,0.593,2.57061276742546,6.60805000005077
"TTO",2019,0.745,0.641,0.674,0.476,0.601,2.60388321033312,6.78020777305473
"TKM",1991,0.177,0.045,0.082,0.078,0.163,-1.8445965251702,3.40253634066999
"TKM",1992,0.162,0.031,0.053,0.074,0.143,-1.98300133204919,3.93229428290885
"TKM",1993,0.151,0.028,0.041,0.072,0.131,-2.05064901736931,4.20516139243774
"TKM",1994,0.15,0.028,0.026,0.072,0.131,-2.07699156682589,4.31389396866586
"TKM",1995,0.149,0.028,0.026,0.072,0.11,-2.11631218543502,4.47877726622077
"TKM",1996,0.149,0.028,0.026,0.072,0.104,-2.12709903011489,4.5245502839157
"TKM",1997,0.144,0.024,0.02,0.071,0.103,-2.15521571460097,4.64495477646297
"TKM",1998,0.144,0.024,0.02,0.071,0.103,-2.15521571460097,4.64495477646297
"TKM",1999,0.143,0.024,0.02,0.07,0.102,-2.16065105899935,4.668412998755
"TKM",2000,0.071,0.015,0.011,0.058,0.09,-2.34937521451935,5.51956389859785
"TKM",2001,0.071,0.014,0.011,0.056,0.09,-2.35514304803321,5.54669877669916
"TKM",2002,0.071,0.014,0.011,0.055,0.09,-2.35721392275533,5.55645747763157
"TKM",2003,0.07,0.014,0.011,0.054,0.089,-2.36264926715371,5.58211155958195
"TKM",2004,0.071,0.014,0.011,0.053,0.09,-2.36135567219957,5.57600061062909
"TKM",2005,0.08,0.015,0.011,0.054,0.091,-2.34176094589468,5.48384432771754
"TKM",2006,0.08,0.015,0.011,0.033,0.091,-2.38524931505921,5.68941429499044
"TKM",2007,0.134,0.023,0.023,0.042,0.1,-2.23300203280275,4.98629807850121
"TKM",2008,0.142,0.025,0.022,0.043,0.101,-2.21499961047298,4.90622327439546
"TKM",2009,0.144,0.024,0.031,0.042,0.102,-2.19889990502267,4.83516079230872
"TKM",2010,0.145,0.024,0.031,0.041,0.1,-2.20299973240847,4.85320782099178
"TKM",2011,0.144,0.023,0.031,0.04,0.1,-2.20826335342982,4.87642703810111
"TKM",2012,0.145,0.023,0.031,0.039,0.1,-2.20876756592233,4.87865416027044
"TKM",2013,0.145,0.025,0.032,0.031,0.085,-2.24739778144459,5.05079678804204
"TKM",2014,0.144,0.026,0.032,0.031,0.085,-2.24733835960458,5.05052970255021
"TKM",2015,0.144,0.026,0.032,0.031,0.085,-2.24733835960458,5.05052970255021
"TKM",2016,0.144,0.026,0.032,0.031,0.085,-2.24733835960458,5.05052970255021
"TKM",2017,0.148,0.028,0.038,0.031,0.078,-2.24049383978262,5.01981264610386
"TKM",2018,0.149,0.031,0.035,0.032,0.079,-2.23513542062078,4.99583034851364
"TKM",2019,0.15,0.037,0.037,0.032,0.084,-2.21151976510998,4.89081967147212
"DDR",1954,0.17,0.064,0.083,0.042,0.252,-1.73756246488466,3.01912331937607
"DDR",1955,0.168,0.063,0.083,0.032,0.251,-1.76482842808136,3.11461938056411
"DDR",1956,0.168,0.063,0.082,0.034,0.251,-1.76233840445225,3.10583665180729
"DDR",1957,0.167,0.064,0.076,0.034,0.25,-1.77398714494967,3.14703039044668
"DDR",1958,0.167,0.067,0.076,0.034,0.25,-1.76910889274082,3.12974627437464
"DDR",1959,0.167,0.067,0.082,0.034,0.251,-1.75740073040339,3.08845732722236
"DDR",1960,0.167,0.067,0.082,0.034,0.251,-1.75740073040339,3.08845732722236
"DDR",1961,0.167,0.06,0.086,0.034,0.251,-1.76217641563019,3.10526571980325
"DDR",1962,0.169,0.061,0.087,0.035,0.252,-1.75189659911745,3.06914169399928
"DDR",1963,0.169,0.061,0.086,0.035,0.252,-1.75354832493258,3.07493172787386
"DDR",1964,0.169,0.061,0.086,0.033,0.251,-1.75948788182346,3.09579760628362
"DDR",1965,0.169,0.061,0.086,0.033,0.251,-1.75948788182346,3.09579760628362
"DDR",1966,0.169,0.061,0.085,0.033,0.251,-1.7611396076386,3.10161271759343
"DDR",1967,0.169,0.06,0.085,0.033,0.251,-1.76276569170821,3.10734288386353
"DDR",1968,0.169,0.06,0.09,0.045,0.252,-1.72785875852047,2.98549588939589
"DDR",1969,0.169,0.06,0.086,0.045,0.252,-1.73446566178099,3.00837113189737
"DDR",1970,0.169,0.063,0.086,0.045,0.254,-1.72599179467885,2.97904767529872
"DDR",1971,0.169,0.063,0.079,0.045,0.254,-1.73755387538477,3.01909346986462
"DDR",1972,0.169,0.063,0.08,0.045,0.254,-1.73590214956964,3.01335627288048
"DDR",1973,0.169,0.063,0.081,0.044,0.254,-1.73632129847663,3.01481165154356
"DDR",1974,0.17,0.063,0.081,0.043,0.254,-1.73682551096913,3.01656285555319
"DDR",1975,0.17,0.063,0.081,0.042,0.254,-1.73889638569125,3.02376064017011
"DDR",1976,0.169,0.063,0.074,0.041,0.254,-1.7540960033489,3.0768527889646
"DDR",1977,0.169,0.063,0.075,0.039,0.254,-1.75658602697801,3.0855944701744
"DDR",1978,0.169,0.063,0.074,0.038,0.254,-1.76030862751527,3.09868646410468
"DDR",1979,0.169,0.063,0.074,0.037,0.254,-1.76237950223739,3.1059815099065
"DDR",1980,0.169,0.063,0.074,0.038,0.254,-1.76030862751527,3.09868646410468
"DDR",1981,0.169,0.063,0.073,0.037,0.253,-1.76582903549916,3.1181521826119
"DDR",1982,0.169,0.063,0.073,0.036,0.253,-1.76789991022128,3.12547009256041
"DDR",1983,0.169,0.063,0.073,0.035,0.253,-1.7699707849434,3.13279657955316
"DDR",1984,0.169,0.063,0.073,0.034,0.253,-1.77204165966552,3.14013164359014
"DDR",1985,0.169,0.063,0.073,0.033,0.253,-1.77411253438764,3.14747528467135
"DDR",1986,0.173,0.064,0.074,0.032,0.255,-1.76304333541328,3.10832180254518
"DDR",1987,0.177,0.064,0.075,0.032,0.256,-1.75332715323305,3.07415610626432
"DDR",1988,0.177,0.064,0.075,0.032,0.256,-1.75332715323305,3.07415610626432
"DDR",1989,0.183,0.067,0.099,0.041,0.259,-1.67537621324437,2.80688545590504
"UZB",1991,0.225,0.072,0.101,0.059,0.161,-1.73705191239523,3.01734934635593
"UZB",1992,0.205,0.056,0.091,0.07,0.148,-1.81151163511571,3.28157440415959
"UZB",1993,0.2,0.049,0.09,0.069,0.138,-1.85242820975478,3.43149027229531
"UZB",1994,0.187,0.045,0.08,0.062,0.132,-1.92109938090423,3.69062283131062
"UZB",1995,0.165,0.04,0.086,0.057,0.125,-1.97672504115012,3.90744188830994
"UZB",1996,0.164,0.04,0.082,0.056,0.127,-1.98337386646909,3.93377189419253
"UZB",1997,0.164,0.039,0.082,0.056,0.127,-1.9849999505387,3.94022480363866
"UZB",1998,0.163,0.037,0.072,0.056,0.127,-2.00633603905886,4.02538430162639
"UZB",1999,0.158,0.034,0.051,0.054,0.125,-2.06147120887105,4.24966354500427
"UZB",2000,0.155,0.034,0.042,0.046,0.123,-2.10119934056632,4.41503866879633
"UZB",2001,0.155,0.032,0.036,0.045,0.123,-2.11643273831846,4.47928753582617
"UZB",2002,0.156,0.033,0.044,0.047,0.12,-2.10127785839387,4.41536863817634
"UZB",2003,0.156,0.034,0.051,0.047,0.131,-2.06831381170526,4.27792202369073
"UZB",2004,0.156,0.034,0.051,0.046,0.127,-2.07757591621395,4.31632168763224
"UZB",2005,0.161,0.031,0.032,0.046,0.129,-2.10240803286894,4.42011953667185
"UZB",2006,0.16,0.032,0.035,0.044,0.125,-2.10872641281436,4.44672708410092
"UZB",2007,0.16,0.032,0.04,0.042,0.126,-2.1028117257363,4.42181715389409
"UZB",2008,0.163,0.033,0.042,0.042,0.127,-2.09138439590094,4.37388869141795
"UZB",2009,0.162,0.033,0.043,0.041,0.126,-2.09516801448419,4.38972900891762
"UZB",2010,0.163,0.034,0.043,0.039,0.13,-2.08892578784262,4.36361094711393
"UZB",2011,0.163,0.036,0.043,0.039,0.13,-2.08567361970339,4.35003444792664
"UZB",2012,0.163,0.036,0.043,0.038,0.129,-2.08954230187215,4.36618703131318
"UZB",2013,0.167,0.037,0.039,0.04,0.131,-2.08051910780708,4.32855975795037
"UZB",2014,0.167,0.036,0.043,0.04,0.132,-2.07374048116953,4.30039958324124
"UZB",2015,0.168,0.036,0.044,0.039,0.131,-2.07439077529355,4.30309708862299
"UZB",2016,0.169,0.037,0.072,0.038,0.134,-2.02162715855285,4.08697636819846
"UZB",2017,0.192,0.052,0.154,0.047,0.142,-1.79274081731454,3.21391963806559
"UZB",2018,0.189,0.064,0.185,0.058,0.139,-1.70933809529551,2.9218367240285
"UZB",2019,0.204,0.077,0.184,0.055,0.152,-1.64919192212142,2.71983399599056
"AUT",1955,0.769,0.625,0.515,0.54,0.655,2.58245893845863,6.6690941688249
"AUT",1956,0.829,0.69,0.598,0.588,0.714,3.12472000543015,9.7638751123354
"AUT",1957,0.823,0.683,0.591,0.583,0.707,3.06943633712213,9.42143942764571
"AUT",1958,0.823,0.683,0.591,0.583,0.707,3.06943633712213,9.42143942764571
"AUT",1959,0.821,0.683,0.591,0.582,0.706,3.06243433049414,9.37850402858908
"AUT",1960,0.829,0.69,0.603,0.588,0.713,3.13118082705916,9.80429337174289
"AUT",1961,0.829,0.69,0.603,0.589,0.714,3.13504950922793,9.82853542531026
"AUT",1962,0.828,0.69,0.615,0.588,0.714,3.15123268205776,9.93026741646896
"AUT",1963,0.826,0.689,0.615,0.586,0.711,3.13693810174475,9.84038065417794
"AUT",1964,0.826,0.689,0.615,0.586,0.714,3.14233152408468,9.87424740725634
"AUT",1965,0.825,0.686,0.614,0.585,0.713,3.13036620166232,9.79919255650978
"AUT",1966,0.824,0.694,0.614,0.584,0.713,3.13973733726752,9.85795054703177
"AUT",1967,0.83,0.698,0.618,0.589,0.718,3.18159196102802,10.1225274064781
"AUT",1968,0.83,0.698,0.618,0.589,0.718,3.18159196102802,10.1225274064781
"AUT",1969,0.83,0.698,0.618,0.589,0.718,3.18159196102802,10.1225274064781
"AUT",1970,0.832,0.713,0.621,0.591,0.72,3.22180908831442,10.3800538015454
"AUT",1971,0.836,0.72,0.622,0.594,0.749,3.29945909165436,10.8864302975006
"AUT",1972,0.843,0.726,0.658,0.599,0.756,3.40258338676117,11.5775737038631
"AUT",1973,0.846,0.739,0.658,0.602,0.759,3.44002851286133,11.8337961692989
"AUT",1974,0.855,0.746,0.667,0.609,0.771,3.51644640616591,12.3653953274372
"AUT",1975,0.854,0.746,0.677,0.608,0.766,3.52033709013227,12.3927732281609
"AUT",1976,0.856,0.751,0.698,0.611,0.778,3.59407339058342,12.9173635368998
"AUT",1977,0.856,0.751,0.698,0.611,0.78,3.5976690054767,12.9432222729677
"AUT",1978,0.856,0.751,0.706,0.645,0.78,3.68129255254985,13.551914857459
"AUT",1979,0.858,0.754,0.707,0.645,0.78,3.69095585503306,13.6231551238028
"AUT",1980,0.859,0.755,0.751,0.647,0.779,3.76916847919564,14.206631024562
"AUT",1981,0.859,0.771,0.751,0.647,0.779,3.79518582430952,14.4034354410399
"AUT",1982,0.859,0.771,0.751,0.647,0.779,3.79518582430952,14.4034354410399
"AUT",1983,0.859,0.769,0.751,0.642,0.778,3.77978147511304,14.2867479996077
"AUT",1984,0.859,0.768,0.762,0.638,0.778,3.78804087612138,14.3492536791664
"AUT",1985,0.86,0.768,0.763,0.634,0.779,3.78477357272428,14.3245109967921
"AUT",1986,0.857,0.767,0.761,0.632,0.768,3.75122641897824,14.0716996464403
"AUT",1987,0.855,0.778,0.76,0.626,0.767,3.75010523769031,14.0632892937523
"AUT",1988,0.854,0.781,0.759,0.62,0.765,3.73574423862841,13.9557850164453
"AUT",1989,0.857,0.784,0.762,0.619,0.769,3.75539801003594,14.1030142137819
"AUT",1990,0.86,0.783,0.76,0.617,0.772,3.75642013392059,14.110692222524
"AUT",1991,0.859,0.784,0.759,0.617,0.772,3.75482782994547,14.098732032533
"AUT",1992,0.86,0.784,0.761,0.618,0.762,3.74379074406102,14.015969135317
"AUT",1993,0.86,0.785,0.761,0.619,0.762,3.74748770285276,14.0436640830327
"AUT",1994,0.859,0.784,0.76,0.643,0.761,3.79054641662265,14.3682421365708
"AUT",1995,0.856,0.779,0.767,0.64,0.76,3.78126765867864,14.297985106569
"AUT",1996,0.863,0.786,0.772,0.641,0.767,3.82653103869753,14.6423397901156
"AUT",1997,0.863,0.786,0.772,0.641,0.767,3.82653103869753,14.6423397901156
"AUT",1998,0.861,0.785,0.77,0.64,0.766,3.81459949636966,14.5511693177037
"AUT",1999,0.86,0.785,0.769,0.637,0.765,3.80337067671191,14.465628504472
"AUT",2000,0.86,0.787,0.761,0.625,0.765,3.76855854166465,14.2020334819536
"AUT",2001,0.86,0.787,0.76,0.623,0.765,3.76276506640528,14.1584009449599
"AUT",2002,0.86,0.787,0.759,0.622,0.765,3.75904246586803,14.1304002601992
"AUT",2003,0.859,0.787,0.758,0.619,0.763,3.74601583876363,14.032634664268
"AUT",2004,0.861,0.787,0.758,0.619,0.764,3.7509469706695,14.0696031767747
"AUT",2005,0.862,0.787,0.759,0.618,0.765,3.75389229143877,14.0917073357234
"AUT",2006,0.865,0.79,0.762,0.623,0.77,3.78776911862567,14.3471948960143
"AUT",2007,0.873,0.804,0.788,0.629,0.78,3.89641578742978,15.182055988532
"AUT",2008,0.874,0.804,0.798,0.628,0.78,3.91242883308858,15.3070993739829
"AUT",2009,0.876,0.806,0.788,0.634,0.784,3.92191354565503,15.3814058595924
"AUT",2010,0.873,0.804,0.798,0.632,0.782,3.92274128464074,15.3878991862249
"AUT",2011,0.875,0.806,0.8,0.63,0.783,3.93008628687186,15.4455782222583
"AUT",2012,0.875,0.806,0.8,0.629,0.781,3.92441979725646,15.4010707450984
"AUT",2013,0.875,0.808,0.793,0.664,0.776,3.97960146273078,15.8372278021689
"AUT",2014,0.873,0.807,0.791,0.661,0.773,3.95993255606538,15.6810658485865
"AUT",2015,0.873,0.805,0.793,0.661,0.774,3.96178164700305,15.6957138185302
"AUT",2016,0.851,0.784,0.765,0.642,0.752,3.76802060611949,14.1979792881411
"AUT",2017,0.853,0.786,0.743,0.644,0.753,3.74400768767596,14.0175935653767
"AUT",2018,0.853,0.779,0.7,0.639,0.761,3.66562897510056,13.4368357830968
"AUT",2019,0.862,0.792,0.725,0.631,0.769,3.73997663524655,13.9874252321901
"BHR",1971,0.03,0,0.136,0.016,0.107,-2.28794791182249,5.23470564721288
"BHR",1972,0.078,0,0.168,0.024,0.1,-2.15591055306645,4.64795031282327
"BHR",1973,0.153,0,0.187,0.033,0.116,-1.95962530371264,3.84013133095085
"BHR",1974,0.126,0,0.16,0.027,0.11,-2.06973387393329,4.28379830890692
"BHR",1975,0.106,0,0.059,0.02,0.107,-2.28778097124853,5.23394177240688
"BHR",1976,0.052,0,0.022,0.012,0.095,-2.47163527394414,6.10898092740492
"BHR",1977,0.052,0,0.022,0.012,0.095,-2.47163527394414,6.10898092740492
"BHR",1978,0.052,0,0.022,0.012,0.095,-2.47163527394414,6.10898092740492
"BHR",1979,0.052,0,0.022,0.012,0.101,-2.46084842926428,6.05577499181245
"BHR",1980,0.049,0,0.022,0.011,0.1,-2.46941709812188,6.09802080449668
"BHR",1981,0.049,0,0.022,0.011,0.1,-2.46941709812188,6.09802080449668
"BHR",1982,0.049,0,0.022,0.011,0.1,-2.46941709812188,6.09802080449668
"BHR",1983,0.049,0,0.022,0.011,0.1,-2.46941709812188,6.09802080449668
"BHR",1984,0.05,0,0.022,0.011,0.101,-2.46605262844562,6.08141556626356
"BHR",1985,0.05,0,0.022,0.011,0.101,-2.46605262844562,6.08141556626356
"BHR",1986,0.05,0,0.022,0.011,0.101,-2.46605262844562,6.08141556626356
"BHR",1987,0.05,0,0.022,0.011,0.101,-2.46605262844562,6.08141556626356
"BHR",1988,0.05,0,0.022,0.011,0.101,-2.46605262844562,6.08141556626356
"BHR",1989,0.05,0,0.022,0.011,0.101,-2.46605262844562,6.08141556626356
