"iso3c","year","oil","exporter"
"ITA",2015,18.022,0
"ITA",2016,16.717,0
"JAM",1980,0,0
"JAM",1981,0,0
"JAM",1982,0,0
"JAM",1983,0,0
"JAM",1984,0,0
"JAM",1985,0,0
"JAM",1986,0,0
"JAM",1987,0,0
"JAM",1988,0,0
"JAM",1989,0,0
"JAM",1990,0,0
"JAM",1991,0,0
"JAM",1992,0,0
"JAM",1993,0,0
"JAM",1994,0,0
"JAM",1995,0,0
"JAM",1996,0,0
"JAM",1997,0,0
"JAM",1998,0,0
"JAM",1999,0,0
"JAM",2000,0,0
"JAM",2001,0,0
"JAM",2002,0,0
"JAM",2003,0,0
"JAM",2004,0,0
"JAM",2005,0,0
"JAM",2006,0,0
"JAM",2007,0,0
"JAM",2008,0,0
"JAM",2009,0,0
"JAM",2010,0,0
"JAM",2011,0,0
"JAM",2012,0,0
"JAM",2013,0,0
"JAM",2014,0,0
"JAM",2015,0,0
"JAM",2016,0,0
"JOR",1980,0,0
"JOR",1981,0,0
"JOR",1982,0,0
"JOR",1983,0,0
"JOR",1984,0,0
"JOR",1985,0,0
"JOR",1986,0,0
"JOR",1987,0,0
"JOR",1988,0,0
"JOR",1989,0,0
"JOR",1990,0,0
"JOR",1991,0,0
"JOR",1992,0,0
"JOR",1993,0,0
"JOR",1994,0,0
"JOR",1995,0,0
"JOR",1996,0,0
"JOR",1997,0,0
"JOR",1998,0,0
"JOR",1999,0,0
"JOR",2000,0,0
"JOR",2001,0,0
"JOR",2002,0,0
"JOR",2003,0,0
"JOR",2004,0,0
"JOR",2005,0,0
"JOR",2006,0,0
"JOR",2007,0,0
"JOR",2008,0,0
"JOR",2009,0,0
"JOR",2010,0,0
"JOR",2011,0,0
"JOR",2012,0,0
"JOR",2013,0,0
"JOR",2014,0,0
"JOR",2015,0,0
"JOR",2016,0,0
"JPN",1980,0,0
"JPN",1981,0,0
"JPN",1982,0,0
"JPN",1983,0,0
"JPN",1984,0,0
"JPN",1985,0,0
"JPN",1986,0,0
"JPN",1987,0,0
"JPN",1988,0,0
"JPN",1989,0,0
"JPN",1990,0,0
"JPN",1991,0,0
"JPN",1992,0,0
"JPN",1993,0,0
"JPN",1994,0,0
"JPN",1995,0,0
"JPN",1996,0,0
"JPN",1997,0,0
"JPN",1998,0,0
"JPN",1999,0,0
"JPN",2000,0,0
"JPN",2001,0,0
"JPN",2002,0,0
"JPN",2003,0,0
"JPN",2004,0,0
"JPN",2005,0,0
"JPN",2006,0,0
"JPN",2007,0,0
"JPN",2008,0,0
"JPN",2009,0,0
"JPN",2010,0,0
"JPN",2011,0,0
"JPN",2012,0,0
"JPN",2013,0,0
"JPN",2014,0,0
"JPN",2015,0,0
"JPN",2016,0,0
"KAZ",1980,0,0
"KAZ",1981,0,0
"KAZ",1982,0,0
"KAZ",1983,0,0
"KAZ",1984,0,0
"KAZ",1985,0,0
"KAZ",1986,0,0
"KAZ",1987,0,0
"KAZ",1988,0,0
"KAZ",1989,0,0
"KAZ",1990,0,0
"KAZ",1991,0,0
"KAZ",1992,272.632,0
"KAZ",1993,320.632,0
"KAZ",1994,184.808,0
"KAZ",1995,202.985,0
"KAZ",1996,231.14,0
"KAZ",1997,332.285,0
"KAZ",1998,362.496,0
"KAZ",1999,469.243,0
"KAZ",2000,588.4,0
"KAZ",2001,669.58,0
"KAZ",2002,799,0
"KAZ",2003,863.3,0
"KAZ",2004,1003.9,1
"KAZ",2005,1070.456,1
"KAZ",2006,1145.026,1
"KAZ",2007,1215.619,1
"KAZ",2008,1211.845,1
"KAZ",2009,1359.535,1
"KAZ",2010,1382.853,1
"KAZ",2011,1385.451,1
"KAZ",2012,1362.912,1
"KAZ",2013,1381.2,1
"KAZ",2014,1367.822,1
"KAZ",2015,1271.62,1
"KAZ",2016,1245.575,1
"KEN",1980,0,0
"KEN",1981,0,0
"KEN",1982,0,0
"KEN",1983,0,0
"KEN",1984,0,0
"KEN",1985,0,0
"KEN",1986,0,0
"KEN",1987,0,0
"KEN",1988,0,0
"KEN",1989,0,0
"KEN",1990,0,0
"KEN",1991,0,0
"KEN",1992,0,0
"KEN",1993,0,0
"KEN",1994,0,0
"KEN",1995,0,0
"KEN",1996,0,0
"KEN",1997,0,0
"KEN",1998,0,0
"KEN",1999,0,0
"KEN",2000,0,0
"KEN",2001,0,0
"KEN",2002,0,0
"KEN",2003,0,0
"KEN",2004,0,0
"KEN",2005,0,0
"KEN",2006,0,0
"KEN",2007,0,0
"KEN",2008,0,0
"KEN",2009,0,0
"KEN",2010,0,0
"KEN",2011,0,0
"KEN",2012,0,0
"KEN",2013,0,0
"KEN",2014,0,0
"KEN",2015,0,0
"KEN",2016,0,0
"KGZ",1980,0,0
"KGZ",1981,0,0
"KGZ",1982,0,0
"KGZ",1983,0,0
"KGZ",1984,0,0
"KGZ",1985,0,0
"KGZ",1986,0,0
"KGZ",1987,0,0
"KGZ",1988,0,0
"KGZ",1989,0,0
"KGZ",1990,0,0
"KGZ",1991,0,0
"KGZ",1992,2.26,0
"KGZ",1993,1.76,0
"KGZ",1994,1.76,0
"KGZ",1995,0.509,0
"KGZ",1996,0.422,0
"KGZ",1997,0.8,0
"KGZ",1998,0,0
"KGZ",1999,0,0
"KGZ",2000,0,0
"KGZ",2001,0,0
"KGZ",2002,0,0
"KGZ",2003,0,0
"KGZ",2004,0,0
"KGZ",2005,0,0
"KGZ",2006,0,0
"KGZ",2007,0.039,0
"KGZ",2008,0.041,0
"KGZ",2009,1.054,0
"KGZ",2010,0.121,0
"KGZ",2011,0.061,0
"KGZ",2012,0.034,0
"KGZ",2013,0.042,0
"KGZ",2014,0.049,0
"KGZ",2015,0.135,0
"KGZ",2016,0.145,0
"KHM",1980,0,0
"KHM",1981,0,0
"KHM",1982,0,0
"KHM",1983,0,0
"KHM",1984,0,0
"KHM",1985,0,0
"KHM",1986,0,0
"KHM",1987,0,0
"KHM",1988,0,0
"KHM",1989,0,0
"KHM",1990,0,0
"KHM",1991,0,0
"KHM",1992,0,0
"KHM",1993,0,0
"KHM",1994,0,0
"KHM",1995,0,0
"KHM",1996,0,0
"KHM",1997,0,0
"KHM",1998,0,0
"KHM",1999,0,0
"KHM",2000,0,0
"KHM",2001,0,0
"KHM",2002,0,0
"KHM",2003,0,0
"KHM",2004,0,0
"KHM",2005,0,0
"KHM",2006,0,0
"KHM",2007,0,0
"KHM",2008,0,0
"KHM",2009,0,0
"KHM",2010,0,0
"KHM",2011,0,0
"KHM",2012,0,0
"KHM",2013,0,0
"KHM",2014,0,0
"KHM",2015,0,0
"KHM",2016,0,0
"KIR",1980,0,0
"KIR",1981,0,0
"KIR",1982,0,0
"KIR",1983,0,0
"KIR",1984,0,0
"KIR",1985,0,0
"KIR",1986,0,0
"KIR",1987,0,0
"KIR",1988,0,0
"KIR",1989,0,0
"KIR",1990,0,0
"KIR",1991,0,0
"KIR",1992,0,0
"KIR",1993,0,0
"KIR",1994,0,0
"KIR",1995,0,0
"KIR",1996,0,0
"KIR",1997,0,0
"KIR",1998,0,0
"KIR",1999,0,0
"KIR",2000,0,0
"KIR",2001,0,0
"KIR",2002,0,0
"KIR",2003,0,0
"KIR",2004,0,0
"KIR",2005,0,0
"KIR",2006,0,0
"KIR",2007,0,0
"KIR",2008,0,0
"KIR",2009,0,0
"KIR",2010,0,0
"KIR",2011,0,0
"KIR",2012,0,0
"KIR",2013,0,0
"KIR",2014,0,0
"KIR",2015,0,0
"KIR",2016,0,0
"KNA",1980,0,0
"KNA",1981,0,0
"KNA",1982,0,0
"KNA",1983,0,0
"KNA",1984,0,0
"KNA",1985,0,0
"KNA",1986,0,0
"KNA",1987,0,0
"KNA",1988,0,0
"KNA",1989,0,0
"KNA",1990,0,0
"KNA",1991,0,0
"KNA",1992,0,0
"KNA",1993,0,0
"KNA",1994,0,0
"KNA",1995,0,0
"KNA",1996,0,0
"KNA",1997,0,0
"KNA",1998,0,0
"KNA",1999,0,0
"KNA",2000,0,0
"KNA",2001,0,0
"KNA",2002,0,0
"KNA",2003,0,0
"KNA",2004,0,0
"KNA",2005,0,0
"KNA",2006,0,0
"KNA",2007,0,0
"KNA",2008,0,0
"KNA",2009,0,0
"KNA",2010,0,0
"KNA",2011,0,0
"KNA",2012,0,0
"KNA",2013,0,0
"KNA",2014,0,0
"KNA",2015,0,0
"KNA",2016,0,0
"KOR",1980,0,0
"KOR",1981,0,0
"KOR",1982,0,0
"KOR",1983,0,0
"KOR",1984,0,0
"KOR",1985,0,0
"KOR",1986,0,0
"KOR",1987,0,0
"KOR",1988,0,0
"KOR",1989,0,0
"KOR",1990,0,0
"KOR",1991,0,0
"KOR",1992,0,0
"KOR",1993,0,0
"KOR",1994,0,0
"KOR",1995,0,0
"KOR",1996,0,0
"KOR",1997,0,0
"KOR",1998,0,0
"KOR",1999,0,0
"KOR",2000,0,0
"KOR",2001,0,0
"KOR",2002,0,0
"KOR",2003,0,0
"KOR",2004,0,0
"KOR",2005,0,0
"KOR",2006,0,0
"KOR",2007,0,0
"KOR",2008,0,0
"KOR",2009,0,0
"KOR",2010,0,0
"KOR",2011,0,0
"KOR",2012,0,0
"KOR",2013,0,0
"KOR",2014,0,0
"KOR",2015,0,0
"KOR",2016,0,0
"KSV",1980,0,0
"KSV",1981,0,0
"KSV",1982,0,0
"KSV",1983,0,0
"KSV",1984,0,0
"KSV",1985,0,0
"KSV",1986,0,0
"KSV",1987,0,0
"KSV",1988,0,0
"KSV",1989,0,0
"KSV",1990,0,0
"KSV",1991,0,0
"KSV",1992,0,0
"KSV",1993,0,0
"KSV",1994,0,0
"KSV",1995,0,0
"KSV",1996,0,0
"KSV",1997,0,0
"KSV",1998,0,0
"KSV",1999,0,0
"KSV",2000,0,0
"KSV",2001,0,0
"KSV",2002,0,0
"KSV",2003,0,0
"KSV",2004,0,0
"KSV",2005,0,0
"KSV",2006,0,0
"KSV",2007,0,0
"KSV",2008,0,0
"KSV",2009,0,0
"KSV",2010,0,0
"KSV",2011,0,0
"KSV",2012,0,0
"KSV",2013,0,0
"KSV",2014,0,0
"KSV",2015,0,0
"KSV",2016,0,0
"KWT",1980,1296.5,1
"KWT",1981,813.8,0
"KWT",1982,368.8,0
"KWT",1983,544.4,0
"KWT",1984,658,0
"KWT",1985,475.9,0
"KWT",1986,756,0
"KWT",1987,607,0
"KWT",1988,698,0
"KWT",1989,850,0
"KWT",1990,645,0
"KWT",1991,85,0
"KWT",1992,695.6,0
"KWT",1993,1440,1
"KWT",1994,1263.5,1
"KWT",1995,1186.4,1
"KWT",1996,1224.2,1
"KWT",1997,1134.2,1
"KWT",1998,1190,1
"KWT",1999,948.2,0
"KWT",2000,1230.7,1
"KWT",2001,1214.1,1
"KWT",2002,979.555,0
"KWT",2003,1242.9,1
"KWT",2004,1414.9,1
"KWT",2005,1650.8,1
"KWT",2006,1723.4,1
"KWT",2007,1612.88,1
"KWT",2008,1738.54,1
"KWT",2009,1348.25,1
"KWT",2010,1490.931,1
"KWT",2011,1816.11,1
"KWT",2012,2070,1
"KWT",2013,2058.46,1
"KWT",2014,1994.84,1
"KWT",2015,1963.81,1
"KWT",2016,2128.19,1
"LAO",1980,0,0
"LAO",1981,0,0
"LAO",1982,0,0
"LAO",1983,0,0
"LAO",1984,0,0
"LAO",1985,0,0
"LAO",1986,0,0
"LAO",1987,0,0
"LAO",1988,0,0
"LAO",1989,0,0
"LAO",1990,0,0
"LAO",1991,0,0
"LAO",1992,0,0
"LAO",1993,0,0
"LAO",1994,0,0
"LAO",1995,0,0
"LAO",1996,0,0
"LAO",1997,0,0
"LAO",1998,0,0
"LAO",1999,0,0
"LAO",2000,0,0
"LAO",2001,0,0
"LAO",2002,0,0
"LAO",2003,0,0
"LAO",2004,0,0
"LAO",2005,0,0
"LAO",2006,0,0
"LAO",2007,0,0
"LAO",2008,0,0
"LAO",2009,0,0
"LAO",2010,0,0
"LAO",2011,0,0
"LAO",2012,0,0
"LAO",2013,0,0
"LAO",2014,0,0
"LAO",2015,0,0
"LAO",2016,0,0
"LBN",1980,0,0
"LBN",1981,0,0
"LBN",1982,0,0
"LBN",1983,0,0
"LBN",1984,0,0
"LBN",1985,0,0
"LBN",1986,0,0
"LBN",1987,0,0
"LBN",1988,0,0
"LBN",1989,0,0
"LBN",1990,0,0
"LBN",1991,0,0
"LBN",1992,0,0
"LBN",1993,0,0
"LBN",1994,0,0
"LBN",1995,0,0
"LBN",1996,0,0
"LBN",1997,0,0
"LBN",1998,0,0
"LBN",1999,0,0
"LBN",2000,0,0
"LBN",2001,0,0
"LBN",2002,0,0
"LBN",2003,0,0
"LBN",2004,0,0
"LBN",2005,0,0
"LBN",2006,0,0
"LBN",2007,0,0
"LBN",2008,0,0
"LBN",2009,0,0
"LBN",2010,0,0
"LBN",2011,0,0
"LBN",2012,0,0
"LBN",2013,0,0
"LBN",2014,0,0
"LBN",2015,0,0
"LBN",2016,0,0
"LBR",1980,0,0
"LBR",1981,0,0
"LBR",1982,0,0
"LBR",1983,0,0
"LBR",1984,0,0
"LBR",1985,0,0
"LBR",1986,0,0
"LBR",1987,0,0
"LBR",1988,0,0
"LBR",1989,0,0
"LBR",1990,2.501,0
"LBR",1991,5.002,0
"LBR",1992,9.078,0
"LBR",1993,9.977,0
"LBR",1994,8.019,0
"LBR",1995,4.848,0
"LBR",1996,1.677,0
"LBR",1997,1.64,0
"LBR",1998,1.226,0
"LBR",1999,2.164,0
"LBR",2000,2.664,0
"LBR",2001,2.926,0
"LBR",2002,3.327,0
"LBR",2003,1.499,0
"LBR",2004,2.316,0
"LBR",2005,2.249,0
"LBR",2006,10.123,0
"LBR",2007,1.598,0
"LBR",2008,8.923,0
"LBR",2009,7.905,0
"LBR",2010,4.418,0
"LBR",2011,1.664,0
"LBR",2012,2.359,0
"LBR",2013,1.18,0
"LBR",2014,0,0
"LBR",2015,0,0
"LBR",2016,4.412,0
"LBY",1980,1706.446,1
"LBY",1981,1089.927,1
"LBY",1982,999.232,0
"LBY",1983,950.414,0
"LBY",1984,936.816,0
"LBY",1985,855.696,0
"LBY",1986,936.735,0
"LBY",1987,771.291,0
"LBY",1988,846.169,0
"LBY",1989,856.773,0
"LBY",1990,1091.762,1
"LBY",1991,1218.247,1
"LBY",1992,1165.552,1
"LBY",1993,1098.782,1
"LBY",1994,1077.711,1
"LBY",1995,1113.039,1
"LBY",1996,1097.008,1
"LBY",1997,1042.633,1
"LBY",1998,1136.683,1
"LBY",1999,934.485,0
"LBY",2000,986.968,0
"LBY",2001,962.556,0
"LBY",2002,961.55,0
"LBY",2003,1083.527,1
"LBY",2004,1221.065,1
"LBY",2005,1321.3,1
"LBY",2006,1374.304,1
"LBY",2007,1441.679,1
"LBY",2008,1428.969,1
"LBY",2009,1290.062,1
"LBY",2010,1260.663,1
"LBY",2011,296.186,0
"LBY",2012,1195.56,1
"LBY",2013,629.68,0
"LBY",2014,357.577,0
"LBY",2015,270.191,0
"LBY",2016,238.501,0
"LCA",1980,0,0
"LCA",1981,0,0
"LCA",1982,0,0
"LCA",1983,0,0
"LCA",1984,0,0
"LCA",1985,0,0
"LCA",1986,0,0
"LCA",1987,0,0
"LCA",1988,0,0
"LCA",1989,0,0
"LCA",1990,0,0
"LCA",1991,0,0
"LCA",1992,0,0
"LCA",1993,0,0
"LCA",1994,0,0
"LCA",1995,0,0
"LCA",1996,0,0
"LCA",1997,0,0
"LCA",1998,0,0
"LCA",1999,0,0
"LCA",2000,0,0
"LCA",2001,0,0
"LCA",2002,0,0
"LCA",2003,0,0
"LCA",2004,0,0
"LCA",2005,0,0
"LCA",2006,0,0
"LCA",2007,0,0
"LCA",2008,0,0
"LCA",2009,0,0
"LCA",2010,0,0
"LCA",2011,0,0
"LCA",2012,0,0
"LCA",2013,0,0
"LCA",2014,0,0
"LCA",2015,0,0
"LCA",2016,0,0
"LKA",1980,0,0
"LKA",1981,0,0
"LKA",1982,0,0
"LKA",1983,0,0
"LKA",1984,0,0
"LKA",1985,0,0
"LKA",1986,0,0
"LKA",1987,0,0
"LKA",1988,0,0
"LKA",1989,0,0
"LKA",1990,0,0
"LKA",1991,0,0
"LKA",1992,0,0
"LKA",1993,0,0
"LKA",1994,0,0
"LKA",1995,0,0
"LKA",1996,0,0
"LKA",1997,0,0
"LKA",1998,0,0
"LKA",1999,0,0
"LKA",2000,0,0
"LKA",2001,0,0
"LKA",2002,0,0
"LKA",2003,0,0
"LKA",2004,0,0
"LKA",2005,0,0
"LKA",2006,0,0
"LKA",2007,0,0
"LKA",2008,0,0
"LKA",2009,0,0
"LKA",2010,0,0
"LKA",2011,0,0
"LKA",2012,0,0
"LKA",2013,0,0
"LKA",2014,0,0
"LKA",2015,0,0
"LKA",2016,0,0
"LSO",1980,0,0
"LSO",1981,0,0
"LSO",1982,0,0
"LSO",1983,0,0
"LSO",1984,0,0
"LSO",1985,0,0
"LSO",1986,0,0
"LSO",1987,0,0
"LSO",1988,0,0
"LSO",1989,0,0
"LSO",1990,0,0
"LSO",1991,0,0
"LSO",1992,0,0
"LSO",1993,0,0
"LSO",1994,0,0
"LSO",1995,0,0
"LSO",1996,0,0
"LSO",1997,0,0
"LSO",1998,0,0
"LSO",1999,0,0
"LSO",2000,0,0
"LSO",2001,0,0
"LSO",2002,0,0
"LSO",2003,0,0
"LSO",2004,0,0
"LSO",2005,0,0
"LSO",2006,0,0
"LSO",2007,0,0
"LSO",2008,0,0
"LSO",2009,0,0
"LSO",2010,0,0
"LSO",2011,0,0
"LSO",2012,0,0
"LSO",2013,0,0
"LSO",2014,0,0
"LSO",2015,0,0
"LSO",2016,0,0
"LTU",1980,0,0
"LTU",1981,0,0
"LTU",1982,0,0
"LTU",1983,0,0
"LTU",1984,0,0
"LTU",1985,0,0
"LTU",1986,0,0
"LTU",1987,0,0
"LTU",1988,0,0
"LTU",1989,0,0
"LTU",1990,0,0
"LTU",1991,0,0
"LTU",1992,0,0
"LTU",1993,0,0
"LTU",1994,0,0
"LTU",1995,0.16,0
"LTU",1996,2.46,0
"LTU",1997,3.86,0
"LTU",1998,5.3,0
"LTU",1999,4.56,0
"LTU",2000,6.22,0
"LTU",2001,7.02,0
"LTU",2002,2.48,0
"LTU",2003,5.76,0
"LTU",2004,3.86,0
"LTU",2005,2.96,0
"LTU",2006,2.3,0
"LTU",2007,3.1,0
"LTU",2008,2.58,0
"LTU",2009,2.26,0
"LTU",2010,2.22,0
"LTU",2011,1.6,0
"LTU",2012,1.58,0
"LTU",2013,1.34,0
"LTU",2014,1.26,0
"LTU",2015,1,0
"LTU",2016,1.012,0
"LUX",1980,0,0
"LUX",1981,0,0
"LUX",1982,0,0
"LUX",1983,0,0
"LUX",1984,0,0
"LUX",1985,0,0
"LUX",1986,0,0
"LUX",1987,0,0
"LUX",1988,0,0
"LUX",1989,0,0
"LUX",1990,0,0
"LUX",1991,0,0
"LUX",1992,0,0
"LUX",1993,0,0
"LUX",1994,0,0
"LUX",1995,0,0
"LUX",1996,0,0
"LUX",1997,0,0
"LUX",1998,0,0
"LUX",1999,0,0
"LUX",2000,0,0
"LUX",2001,0,0
"LUX",2002,0,0
"LUX",2003,0,0
"LUX",2004,0,0
"LUX",2005,0,0
"LUX",2006,0,0
"LUX",2007,0,0
"LUX",2008,0,0
"LUX",2009,0,0
"LUX",2010,0,0
"LUX",2011,0,0
"LUX",2012,0,0
"LUX",2013,0,0
"LUX",2014,0,0
"LUX",2015,0,0
"LUX",2016,0,0
"LVA",1980,0,0
"LVA",1981,0,0
"LVA",1982,0,0
"LVA",1983,0,0
"LVA",1984,0,0
"LVA",1985,0,0
"LVA",1986,0,0
"LVA",1987,0,0
"LVA",1988,0,0
"LVA",1989,0,0
"LVA",1990,0,0
"LVA",1991,0,0
"LVA",1992,0,0
"LVA",1993,0,0
"LVA",1994,0,0
"LVA",1995,0,0
"LVA",1996,0,0
"LVA",1997,0,0
"LVA",1998,0,0
"LVA",1999,0,0
"LVA",2000,0,0
"LVA",2001,0,0
"LVA",2002,0,0
"LVA",2003,0,0
"LVA",2004,0,0
"LVA",2005,0,0
"LVA",2006,0,0
"LVA",2007,0,0
"LVA",2008,0,0
"LVA",2009,0,0
"LVA",2010,0,0
"LVA",2011,0,0
"LVA",2012,0,0
"LVA",2013,0,0
"LVA",2014,0,0
"LVA",2015,0,0
"LVA",2016,0,0
"MAR",1980,0,0
"MAR",1981,0,0
"MAR",1982,0,0
"MAR",1983,0,0
"MAR",1984,0,0
"MAR",1985,0,0
"MAR",1986,0,0
"MAR",1987,0,0
"MAR",1988,0,0
"MAR",1989,0,0
"MAR",1990,0,0
"MAR",1991,0,0
"MAR",1992,0,0
"MAR",1993,0,0
"MAR",1994,0,0
"MAR",1995,0,0
"MAR",1996,0,0
"MAR",1997,0,0
"MAR",1998,0,0
"MAR",1999,0,0
"MAR",2000,0,0
"MAR",2001,0,0
"MAR",2002,0,0
"MAR",2003,0,0
"MAR",2004,0,0
"MAR",2005,0,0
"MAR",2006,0,0
"MAR",2007,0,0
"MAR",2008,0,0
"MAR",2009,0,0
"MAR",2010,0,0
"MAR",2011,0,0
"MAR",2012,0,0
"MAR",2013,0,0
"MAR",2014,0,0
"MAR",2015,0,0
"MAR",2016,0,0
"MDA",1980,0,0
"MDA",1981,0,0
"MDA",1982,0,0
"MDA",1983,0,0
"MDA",1984,0,0
"MDA",1985,0,0
"MDA",1986,0,0
"MDA",1987,0,0
"MDA",1988,0,0
"MDA",1989,0,0
"MDA",1990,0,0
"MDA",1991,0,0
"MDA",1992,0,0
"MDA",1993,0,0
"MDA",1994,0,0
"MDA",1995,0,0
"MDA",1996,0,0
"MDA",1997,0,0
"MDA",1998,0,0
"MDA",1999,0,0
"MDA",2000,0,0
"MDA",2001,0,0
"MDA",2002,0,0
"MDA",2003,0,0
"MDA",2004,0.1,0
"MDA",2005,0,0
"MDA",2006,0,0
"MDA",2007,0,0
"MDA",2008,0,0
"MDA",2009,0,0
"MDA",2010,0,0
"MDA",2011,0,0
"MDA",2012,0,0
"MDA",2013,0,0
"MDA",2014,0,0
"MDA",2015,0,0
"MDA",2016,0,0
"MDG",1980,0,0
"MDG",1981,0,0
"MDG",1982,0,0
"MDG",1983,0,0
"MDG",1984,0,0
"MDG",1985,0,0
"MDG",1986,0,0
"MDG",1987,0,0
"MDG",1988,0,0
"MDG",1989,0,0
"MDG",1990,0,0
"MDG",1991,0,0
"MDG",1992,0,0
"MDG",1993,0,0
"MDG",1994,0,0
"MDG",1995,0,0
"MDG",1996,0,0
"MDG",1997,0,0
"MDG",1998,0,0
"MDG",1999,0,0
"MDG",2000,0,0
"MDG",2001,0,0
"MDG",2002,0,0
"MDG",2003,0,0
"MDG",2004,0,0
"MDG",2005,0,0
"MDG",2006,0,0
"MDG",2007,0,0
"MDG",2008,0,0
"MDG",2009,0,0
"MDG",2010,0,0
"MDG",2011,0,0
"MDG",2012,0,0
"MDG",2013,0,0
"MDG",2014,0,0
"MDG",2015,0,0
"MDG",2016,0,0
"MDV",1980,0,0
"MDV",1981,0,0
"MDV",1982,0,0
"MDV",1983,0,0
"MDV",1984,0,0
"MDV",1985,0,0
"MDV",1986,0,0
"MDV",1987,0,0
"MDV",1988,0,0
"MDV",1989,0,0
"MDV",1990,0,0
"MDV",1991,0,0
"MDV",1992,0,0
"MDV",1993,0,0
"MDV",1994,0,0
"MDV",1995,0,0
"MDV",1996,0,0
"MDV",1997,0,0
"MDV",1998,0,0
"MDV",1999,0,0
"MDV",2000,0,0
"MDV",2001,0,0
"MDV",2002,0,0
"MDV",2003,0,0
"MDV",2004,0,0
"MDV",2005,0,0
"MDV",2006,0,0
"MDV",2007,0,0
"MDV",2008,0,0
"MDV",2009,0,0
"MDV",2010,0,0
"MDV",2011,0,0
"MDV",2012,0,0
"MDV",2013,0,0
"MDV",2014,0,0
"MDV",2015,0,0
"MDV",2016,0,0
"MEX",1980,918.25,0
"MEX",1981,1225.419,1
"MEX",1982,1666.832,1
"MEX",1983,1717.573,1
"MEX",1984,1704.947,1
"MEX",1985,1602.682,1
"MEX",1986,1439.189,1
"MEX",1987,1505.418,1
"MEX",1988,1459.099,1
"MEX",1989,1427.054,1
"MEX",1990,1405.974,1
"MEX",1991,1511.335,1
"MEX",1992,1507.165,1
"MEX",1993,1481.269,1
"MEX",1994,1435.373,1
"MEX",1995,1429.194,1
"MEX",1996,1614.775,1
"MEX",1997,1814.837,1
"MEX",1998,1835.15,1
"MEX",1999,1677.19,1
"MEX",2000,1844.735,1
"MEX",2001,1872.586,1
"MEX",2002,1955.776,1
"MEX",2003,2114.12,1
"MEX",2004,2117.969,1
"MEX",2005,2021.419,1
"MEX",2006,2001.692,1
"MEX",2007,1808.194,1
"MEX",2008,1505.312,1
"MEX",2009,1311.739,1
"MEX",2010,1445.974,1
"MEX",2011,1420.714,1
"MEX",2012,1332.661,1
"MEX",2013,1270.305,1
"MEX",2014,1207.933,1
"MEX",2015,1210.134,1
"MEX",2016,1236.469,1
"MKD",1980,0,0
"MKD",1981,0,0
"MKD",1982,0,0
"MKD",1983,0,0
"MKD",1984,0,0
"MKD",1985,0,0
"MKD",1986,0,0
"MKD",1987,0,0
"MKD",1988,0,0
"MKD",1989,0,0
"MKD",1990,0,0
"MKD",1991,0,0
"MKD",1992,0,0
"MKD",1993,0,0
"MKD",1994,0,0
"MKD",1995,0,0
"MKD",1996,0,0
"MKD",1997,0,0
"MKD",1998,0,0
"MKD",1999,0,0
"MKD",2000,0,0
"MKD",2001,0,0
"MKD",2002,0,0
"MKD",2003,0,0
"MKD",2004,0,0
"MKD",2005,0,0
"MKD",2006,0,0
"MKD",2007,0,0
"MKD",2008,0,0
"MKD",2009,0,0
"MKD",2010,0,0
"MKD",2011,0,0
"MKD",2012,0,0
"MKD",2013,0,0
"MKD",2014,0,0
"MKD",2015,0,0
"MKD",2016,0,0
"MLI",1980,0,0
"MLI",1981,0,0
"MLI",1982,0,0
"MLI",1983,0,0
"MLI",1984,0,0
"MLI",1985,0,0
"MLI",1986,0,0
"MLI",1987,0,0
"MLI",1988,0,0
"MLI",1989,0,0
"MLI",1990,0,0
"MLI",1991,0,0
"MLI",1992,0,0
"MLI",1993,0,0
"MLI",1994,0,0
"MLI",1995,0,0
"MLI",1996,0,0
"MLI",1997,0,0
"MLI",1998,0,0
"MLI",1999,0,0
"MLI",2000,0,0
"MLI",2001,0,0
"MLI",2002,0,0
"MLI",2003,0,0
"MLI",2004,0,0
"MLI",2005,0,0
"MLI",2006,0,0
"MLI",2007,0,0
"MLI",2008,0,0
"MLI",2009,0,0
"MLI",2010,0,0
"MLI",2011,0,0
"MLI",2012,0,0
"MLI",2013,0,0
"MLI",2014,0,0
"MLI",2015,0,0
"MLI",2016,0,0
"MLT",1980,0,0
"MLT",1981,0,0
"MLT",1982,0,0
"MLT",1983,0,0
"MLT",1984,0,0
"MLT",1985,0,0
"MLT",1986,0,0
"MLT",1987,0,0
"MLT",1988,0,0
"MLT",1989,0,0
"MLT",1990,0,0
"MLT",1991,0,0
"MLT",1992,0,0
"MLT",1993,0,0
"MLT",1994,0,0
"MLT",1995,0,0
"MLT",1996,0,0
"MLT",1997,0,0
"MLT",1998,0,0
"MLT",1999,0,0
"MLT",2000,0,0
"MLT",2001,0,0
"MLT",2002,0,0
"MLT",2003,0,0
"MLT",2004,0,0
"MLT",2005,0,0
"MLT",2006,0,0
"MLT",2007,0,0
"MLT",2008,0,0
"MLT",2009,0,0
"MLT",2010,0,0
"MLT",2011,0,0
"MLT",2012,0,0
"MLT",2013,0,0
"MLT",2014,0,0
"MLT",2015,0,0
"MLT",2016,0,0
"MMR",1980,0,0
"MMR",1981,0,0
"MMR",1982,0,0
"MMR",1983,0,0
"MMR",1984,0,0
"MMR",1985,0,0
"MMR",1986,0,0
