"Data Source","World Development Indicators",

"Last Updated Date","2020-05-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Dominican Republic","DOM","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","13.8522692965684","13.4382463323098","14.4204805687528","16.0813514114248","13.2633177274453","12.5373329554621","11.3509631632308","11.0314977813341","10.3071894458166","9.71261555552617","7.97832450347147","8.45715029390712","9.02277039848197","9.69124558967762","11.2818955384209","11.2446214001321","11.7008873533127","12.3845917958153","10.2967892812138","7.59081769799995","10.8703353772716","11.154462736089","10.5341580201292","10.5746248391509","10.3443425255087","11.4087879252525","11.4316696590021","11.5292954816426","12.1644136566349","13.3805069856065","13.2167276126136","11.7451429764128","12.5218843188301","13.6981611220213","13.9947598935454","14.8862683657572","14.1610535172645","12.6359093525485","12.2074011256071","12.2976255129891","13.026482967012","13.5035356325677","13.3864470358699","12.8118479607644","12.9108685474986","13.0307510592882","13.0249349886087","",
"Algeria","DZA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.25416060871569","9.76157176923591","10.3415490006362","10.8829726174569","10.7624732839938","10.6650676932717","10.926553848649","10.8653866982683","10.6392184583289","10.3911035294608","10.1244259185717","9.86992239129404","10.0803511391637","","",
"Early-demographic dividend","EAR","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","12.6042230263451","12.9266943325397","13.4523159938408","13.6839365666931","13.8552793011619","","13.8982075989065","","13.7761416830318","13.1137155998799","13.5652696506356","12.9623157158225","12.8872095273855","12.3749958704059","12.6868087988384","12.294255882507","12.0623011968719","12.4332686179226","11.5218636521003","11.964286523115","11.9277381362204","12.2395288221603","13.0432884810833","11.7315518001919","","","","","","","","","","13.3028931665561","12.5001319253791","12.4122378017193","12.3756406001423","12.460331879512","12.6826963936313","12.4312666277313","12.984643220311","13.1256255397984","13.0129006644387","","",
"East Asia & Pacific","EAS","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.2669793401553","11.6781588982952","11.8490484403791","11.6478611804909","11.1483059263985","11.1145155079498","11.4563156782279","11.6299917212362","11.7849530404599","12.0332927914345","11.8769377146554","11.7372817765649","12.0550710605069","","",
"Europe & Central Asia (excluding high income)","ECA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.9630645302434","14.0283906312755","15.1773065524294","13.7973628431962","13.9849041670439","14.0012617280409","","","","16.9878841529605","15.1749261980604","15.4820549336548","16.0101816989599","15.6498240858344","15.2920808600925","15.2786400477725","14.112228224762","13.1872253464867","13.5230649976832","14.2231142635753","",
"Europe & Central Asia","ECS","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","15.9779382707379","16.4765632197844","16.2198912033042","16.8906669181066","16.9994906116831","16.8543352907182","16.7473323412477","17.4369389833122","17.4737710072753","17.9680772173826","17.8218846010446","17.825171960873","17.9586159077718","18.189755249788","18.0040459175192","18.040863599818","17.9496788630438","18.4200295864857","19.2019300897265","19.0759777455238","18.8282339978729","19.0615103708524","19.1614704747592","19.2865966833511","19.6530386110381","19.9800031195169","19.8153152972854","20.0310897034803","19.6923353288522","19.1800910797665","18.9644506012389","18.9396251156794","19.5355487502205","19.8392054889959","20.03653721611","19.6313054949573","18.5422057069773","18.9918464589566","19.1485754659587","19.2512821221314","19.4838274865685","19.4932239606783","19.2656937258362","19.1647971986318","19.3855483003079","19.6029818840329","",
"Ecuador","ECU","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Egypt, Arab Rep.","EGY","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","20.5216145931482","17.3313844226352","25.5179722042899","23.0710966447624","21.285197869102","","26.2442996941523","21.6957605985037","21.0827067669173","18.4462025316456","17.254691689008","16.3197278911565","14.5708737864078","14.349025974026","13.838961038961","13.2348643006263","14.7377777777778","18.4802300503235","18.764175257732","19.0474285714286","17.6230392156863","17.4629468177855","15.9646483640466","","","","","13.4077593032462","13.3499401197605","13.8359777457243","14.068635097493","15.8295127084345","15.3498523093448","15.3205248464545","15.6613605833813","14.1300762473065","14.0086354022318","12.3849047590613","13.4980649322726","12.2201408450704","12.5192110970171","","","","",
"Euro area","EMU","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","14.7699422309537","14.9781219715251","14.4855291664784","15.2479589136539","15.4416914193852","15.5504948903823","15.6343523734889","16.1171408472445","16.0900954678082","16.4344987857046","16.7439682944086","16.8370475010103","16.7205060878315","17.1226223868667","17.128191996906","17.3159576914103","17.3520192583783","17.425189156331","18.3941300497625","18.4783692886763","18.4649362028129","18.3127927843112","18.3734175370086","18.5340141580594","18.9089508065157","19.2548884287182","19.6762853428542","19.4884322560859","19.1131613213255","18.6605662409228","18.4088913218914","18.1992858477247","18.450099293905","18.8466557284834","19.0167852820076","18.5039734743211","17.7500199646323","18.1718068334678","18.2352967304717","18.6445439699934","19.1367160620841","19.1880298232411","19.0903427673299","19.0113071508389","19.1959748559309","19.3813812177085","",
"Eritrea","ERI","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.5538138205945","15.6231666608749","15.4037991942504","15.8624299226789","15.9117576457515","15.8141301009028","15.6078591369671","14.7441404999253","14.320562008112","14.6502885028222","15.4823870418835","15.8673391623822","16.4300876118858","12.8128658607478","10.2275925983075","12.408677469845","11.8826279913853","11.7629829919338","13.6161388075441","14.1414395857998","14.2062379940423","13.7959671047906","13.7221808141647","14.2482113936781","",
"Estonia","EST","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.987510452320921","1.29781644570003","22.8651526250774","21.875826254289","21.9958207590222","22.1391991074972","20.9059396986789","19.6602658932188","19.206925688552","19.6223804216039","19.8219292394108","20.2351824423296","19.1117791383313","19.9716505007326","20.2261845327181","19.2786078061584","21.3999472987633","19.6612609115467","19.0701240313","19.8039003082932","20.0373108474346","20.6119036880569","21.5133949870117","21.8291677635898","20.9927107384988","20.8757508011836","",
"Ethiopia","ETH","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.6391896656738","7.45060832431908","5.60078100255619","5.91191030957921","7.67825093616745","8.42952152649884","8.95248838813134","10.5227644109401","11.2621453760978","10.8848189783442","","8.08387167264084","9.70983167885198","9.11689550681182","9.68076220287628","8.72441638457738","8.26284585481565","7.81252966616113","7.81414425408042","6.58118138102551","8.1634410798229","9.20935861701915","9.37759471505438","8.76472537700643","8.81195539315636","8.35133826701354","8.08706553329928","7.60489188062726","7.5122310532462","",
"European Union","EUU","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","15.2944998890978","15.4712637372174","14.9198549523941","15.7447927960614","15.9671124938788","16.0277098925422","16.0549956974731","16.4800261135717","16.2861618061481","16.5566391967894","16.8786253609768","17.0335889310016","17.0752691956459","17.465814007343","17.558022303177","17.7414913114118","17.7377436222786","18.0529910151421","18.9096026298242","18.8464469371542","18.7655116836287","18.7372104725038","19.0753348379365","19.1921386837546","19.4905793306226","19.861594661255","20.1840843887386","19.9698221799185","19.4923409590679","19.0722355658434","18.8851497823264","18.7074419048827","19.0140176694987","19.3594569373006","19.627161518777","19.0967031106179","18.3223521151868","18.7122337714402","18.7580658589037","19.1233411046593","19.558558528488","19.6564015879559","19.5645397293406","19.5078901340095","19.6830641644311","19.8190563501401","",
"Fragile and conflict affected situations","FCS","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","21.7655209021182","22.0037204005482","21.3482806802736","22.1594663340962","24.7020693041736","24.2205045240345","22.4186784984205","21.1877652749177","21.4581149543446","22.527559288674","22.1623143898375","22.3375910623963","22.7384036156607","23.4778737211428","23.9744185733007","22.6659781927825","24.1892219352677","24.6482812440683","24.4185815241011","24.4393998067577","24.884005000447","22.41930067482","23.1086270776608","20.7023917036195","21.9106021570683","22.6158997175269","22.7094642827498","22.3872482586908","24.2403365532607","21.88995215311","22.4674380076236","22.0581354737099","21.8124440973053","21.7928555380813","21.4202675581416","21.0651513855628","20.4910817697475","18.8828426328908","18.6012766884763","20.0178789684744","20.1355969299184","20.6434972420848","20.6315219650357","20.4580268159383","20.8167037575178","20.781274221051","20.7649294314852","",
"Fiji","FJI","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.7570707070707","21.871694417238","21.6010076879642","21.410668253024","21.4956593324353","22.2061424086037","21.2021419009371","","","","","","","","22.1900155920428","21.348064225041","23.187023319146","","","","21.7790468624783","23.0228528577053","23.2333296664115","23.645544892533","22.724465898037","23.73875096872","23.4854610295988","24.6699420835466","24.1866787797578","",
"France","FRA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","18.6753382737298","17.8442511053678","18.8734543972722","17.7218201624997","18.8399901351678","18.2407944498833","18.2572364059547","18.8316897062058","19.2919191523624","19.3675732164903","19.6002125614414","19.4442146496727","19.5674134255901","19.6514605775957","19.6597690889594","19.8706458386443","19.2124499487064","18.9060014414972","18.7342473161179","18.9182261505155","18.4666925687877","18.3840765665474","19.0841169775623","19.5601478486349","20.4750428423354","21.1882637144689","23.1321788066538","23.74555584979","23.5031465894757","23.4867377454167","22.669569582115","22.2163827540404","22.2653033798332","22.4108318397649","22.68494295109","22.2626921333498","22.1484857306337","20.830893266034","22.0894316562663","21.9594251565196","22.5307400790117","23.2109178727076","23.1614153174882","23.197715462657","23.0648275010082","23.6423139582661","24.3082075058753","",
"Faroe Islands","FRO","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.28801630822835","4.39601655032437","4.66113553813439","4.96407378896157","4.89180223262368","5.46654241675824","12.5440683265738","5.41824286545632","6.00349216573291","10.4078804264189","25.1962751653387","",
"Gabon","GAB","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.0605243331958","16.0588356064828","15.1052288790252","12.8300685455322","11.4680637070479","11.0849703006568","10.2183913092029","",
"United Kingdom","GBR","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","23.0184853204808","21.0715830724992","23.7460735062314","24.2656075553197","23.8006952491309","23.3257744536389","22.1542220674458","21.9037787093631","23.876065932529","24.639426203616","25.8661393285258","24.6485304999056","24.7776311010935","25.1335734201353","24.5006836277848","23.1587950829559","22.990749915473","22.7622715847149","24.1512945995683","24.8471370411411","24.2803159914902","22.9810917661155","23.7970949924584","23.2775635702372","23.1348753644275","23.7076085415606","25.0269477124052","25.5158473339994","26.1674566079892","25.6658525519119","24.9075046972075","24.5418990770386","25.1627114946429","25.502874077724","25.6786964472044","25.8381451793465","26.4454872569942","24.1173380340574","25.304399014437","25.7855841482988","25.0218270990077","25.0046994880785","24.8352277487642","24.9803327880073","25.3412338591386","25.5235035360413","25.5532692482005","",
"Georgia","GEO","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.33388219280335","7.2419904024213","7.90304655388361","7.65170194105674","7.35241234641894","7.61668454935622","7.03284641701988","9.92742485469703","12.1100775327212","15.448262859049","17.7152843978392","23.8092991313192","23.1385522072723","21.0452029182095","22.771962462763","23.1793090023616","21.9903472877977","21.9990296908184","22.2472373655518","22.2870856122335","22.0582066008042","21.7400273098457","",
"Ghana","GHA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.4367986938714","13.1595956217207","10.7686571823574","13.1492471785336","","","","","","","","17.1929278946802","17.4931112111661","18.4776861347961","21.7521055188451","21.321508315786","12.8070716641833","13.8779845463992","13.8959679074555","12.6124615220586","13.3883874032931","14.8657903615734","","","10.9402152190858","18.262152392548","11.2907415497885","11.8533680530445","12.5697544634373","",
"Gibraltar","GIB","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.4100354437417","12.1055381993752","10.745532410646","10.8417838670524","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.2047799785766","8.7463324721029","9.5577415117244","10.8156928115974","","","","","","","","4.20363689427776","4.86750687105553","5.58383773245207","4.72271016790706","4.38178863536058","4.95666112384138","8.13399480148164","9.07693437326534","9.39409048118684","","","","","","","","","","",
"Guinea-Bissau","GNB","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.3228332008281","","",
"Equatorial Guinea","GNQ","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.66888288644266","7.54668815352279","7.78635988913296","12.7630966475237","7.5861592239033","7.01579011244965","8.7422190526891","8.51634994290945","8.29890080820683","11.4567349338539","6.38440698934831","5.9818468716613","6.08459828229718","",
"Greece","GRC","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","12.9026828098165","12.4836429148208","12.6364101499285","12.7029423578464","14.0997502563941","13.9649097655532","14.2863227974217","13.8960550046047","13.7711688011144","12.3228292866134","14.9348707060733","15.5978501194958","13.9701619698163","13.8121186216597","15.5925836232275","16.3554570102202","15.0976366541099","13.0002973225289","15.121290735755","","","","","18.5808412494573","18.6360884681499","19.521901722578","20.5280821101698","21.433046255686","22.4705218067773","20.9377728582473","21.2668771915194","19.7076767099343","19.1347300964628","20.3265057678376","19.9792007188903","20.242842540277","20.2136126233003","19.7756801582681","20.2140014436009","22.0737324364917","23.9100761601118","24.020466544583","24.6394646014725","24.8084214573266","26.3151115237038","25.9719369265181","26.1935223578916","",
"Grenada","GRD","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.86521167042449","7.32568643787739","8.31394870079594","7.81982716975758","6.76522723609661","7.71473124255776","8.52966373904846","8.69766927303715","9.37193397451466","10.2471509266561","10.0649764496874","10.863025049451","11.8805491886458","11.6738556692474","11.5527371322703","11.2053914731609","11.8569712023966","12.0593624391049","11.2738146186217","10.3355169516894","10.4352982781384","10.8378142840383","10.8359592026686","10.9261015298199","10.6181512536276","10.1013711205804","10.0253901917183","10.0777839325956","9.87011438316475","",
"Guam","GUM","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"High income","HIC","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","13.8181364179579","13.7070221744148","14.0974985815313","13.5008321205926","13.613034627344","13.9830348866069","13.9038653532561","14.1637313354498","14.6042143621958","14.9170656850045","14.8757372904112","14.2381850898156","14.2091202965141","14.3820881203859","14.3419899633058","14.6855035790119","14.6043502128203","14.5360858588275","14.5779353137635","14.7918449272458","14.4198901774211","14.4212068702681","14.571808567579","15.0672287442736","15.2817311046562","15.4829609765576","15.783291903383","15.9141127855865","16.3995544251843","15.7395595274979","14.6891138129098","14.4248188979324","14.5049612034081","15.1762242867879","15.5999573001242","15.6608799384194","14.9890412608826","13.557793820263","13.867286953213","14.2392909429932","14.4522959977806","14.9165608164429","15.2001710545847","15.2730227912771","15.2127486581478","15.6769374960251","15.1472236098607","",
"Hong Kong SAR, China","HKG","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","10.6724788712627","10.827397853556","11.1213146447559","11.085409252669","11.6617215008057","13.093741033056","7.90057711456624","8.13705009728722","8.81390861121433","8.64389432701423","","","","","","","","","","","","","","","","","","","","","","13.7464657766749","14.4958593254183","14.5349539639745","15.2383560846971","16.3850005480222","16.1305159842983","14.1619701907107","14.4250984008607","14.7879787886259","14.7474723155071","15.0632419088149","16.5426382434487","17.3444720611594","","","","",
"Heavily indebted poor countries (HIPC)","HPC","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.7552097771111","12.6068970213835","12.0538281973104","","","",
"Croatia","HRV","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.7509269903429","22.6213848427275","21.7746473697927","24.96232440321","23.0249817927474","22.2661659534328","20.9418668216843","21.865553877982","21.3065450763265","20.5297908469233","20.5748530914405","20.9423640500237","20.9272028313022","20.4750959810253","19.6001953618639","19.7715256358869","19.2337441194089","19.7494198349578","20.3002197101469","19.9295997981547","20.8435846040034","21.3490473382166","21.5627672264612","21.9703785876811","",
"Haiti","HTI","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.549530210924","24.0744246676366","25.0104901236313","24.1947854014735","23.1672053186825","22.9160784324738","20.93471548102","20.8022872753312","21.851728878236","22.4411612923756","21.4568177833194","20.9272657304387","20.7334074743395","20.4789553123036","20.026338173455","19.8900293173727","21.4785562590071","23.3424396520383","23.4242768157427","22.8424274928834","21.220955950956","23.0472099731246","22.9782861043395","23.1565756234254","23.3902609856766","23.3056115571038","23.1775351555229","22.9533771484821","",
"IBRD only","IBD","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.4996950485931","12.8373169044397","13.3033436669355","13.258001073418","12.4590642026928","12.6911938717319","12.9921380493835","12.7979934786553","12.620622952007","12.2896010692464","12.1722155348207","11.9635301450304","12.2596675190323","","",
"IDA & IBRD total","IBT","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.440155818544","12.7848681944021","13.2408092706799","13.209195179519","12.398615907453","12.6512767678292","12.9532177076649","12.7566829145326","12.5847032586301","12.2771172548386","12.174504786153","11.9631310024405","12.2863366929866","","",
"IDA total","IDA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","12.4452234881683","13.8152634228685","15.9693686963018","16.5552699228792","17.8900476507594","17.7215988890467","17.8932559570914","20.2838996546491","21.7798383565442","21.9464341903123","20.0561437871232","18.822865330757","17.4843891433901","18.7508973741776","14.620769821124","15.083694595844","15.0839380513536","15.9572018252866","19.1370837619352","17.1896969094773","17.1229526962939","14.3564203316314","15.9484191945104","14.9647722699912","14.234801940785","16.0118484144708","15.0275881804252","16.3158356093432","","11.5781845835748","11.8269595891699","12.3855320643093","12.3307678952353","","","","13.3106178269489","11.0577865188848","10.5374850612964","11.1581278507445","11.3805899447921","11.2853014633987","10.8355237532905","10.7534877772096","10.3363487033276","9.879192686671","10.2311072666194","",
"IDA only","IDX","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.7114592254417","11.2388642958037","11.1235538049093","","","",
"Isle of Man","IMN","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","8.18112088552086","9.02450290810672","9.18183799057709","8.59709420647853","9.30227453062782","9.68904892322302","9.0260717385052","9.21369031468096","9.26912135171453","9.26849740605286","9.30653986452717","10.0754185427956","10.4273088591227","10.4083099657401","10.3567380103292","10.4683445141696","9.99359139611536","10.1709224201253","9.80522844222105","8.53523362003571","8.98177201621707","9.22682469075296","9.23146869089268","9.00857773246063","8.11314351093247","8.63830002757078","8.81014349623956","8.07945444456957","8.67627393097179","9.10808432217665","9.57081708050975","10.0809315264093","11.1293370539256","12.1083469904396","10.9771721522223","9.80972540643427","10.3880397905448","10.1773845336217","10.8367717209692","11.0016256942917","9.98465419071312","10.5697090519718","11.0870928410331","11.1820793285267","","",
"Not classified","INX","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","21.8338399449536","22.1427782969909","21.9709546639258","21.2701461511322","23.6366355798224","22.5060775499022","22.0829259379312","21.9379672755739","24.1979025423929","25.2839486556488","26.3528628050829","27.5023202593642","28.0858144321154","27.1730363785533","27.3208226489009","27.4152178791324","28.7168676265753","25.7982580859657","25.3295849280516","25.5985694483999","25.9013670358058","25.8096240531612","27.0241400452966","26.4955413900859","27.1791890422464","26.8828146053775","26.5293379987637","26.6969266092182","26.3774628403525","24.2344441305922","23.523175099481","24.1638566038374","25.0884673803355","25.4749204423317","26.8073947500016","25.919608913598","23.7493873344816","21.9869954681922","21.7954445741815","21.9701815025413","22.5382471621664","22.8819506224482","23.1302819666066","18.7685418369321","18.9245860304042","18.2700659665694","18.2623536331817","",
"Iran, Islamic Rep.","IRN","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","8.2655132691582","7.54781091079782","5.41779096385303","8.19407845342415","7.56205850421217","8.2163230083442","8.87085856941687","5.993374742272","5.17028487620869","6.97903560006099","5.92293172684678","6.03398096948067","6.43709659565307","7.32980963794109","6.78425089060438","6.00533842479704","5.43455242310289","5.36975044366969","5.57223654550096","6.16189081192739","6.88118064602608","3.86024599151577","4.37123611618907","6.22079867847972","7.94631513970274","10.1579620986576","8.6443760539106","8.32782333660662","5.86128209634466","5.74690355847496","4.99437771167461","5.20132534963171","5.19532335186139","6.65759371546111","6.21768140952709","5.93768768956558","6.19780928803603","7.35847804149632","","","","","","","","","","",
"Iraq","IRQ","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.89047514619883","1.24136945083715","1.97946906642708","","","",
"Iceland","ISL","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","22.7838894861445","22.8393539341747","23.7356012260757","22.847987830168","21.7375709503843","20.7176528565728","21.1171537372927","21.8650915120374","21.1798037624185","22.5177714290573","22.9162458106947","20.542382396808","20.913272534735","20.0742731499985","20.2734161491054","20.6627750737748","22.2723859884236","23.406471744495","23.4722253039807","22.8226153710262","23.1261933734364","22.4725712337397","22.2213865157471","22.4795574803673","23.4096899923755","21.9640692374612","23.9824486208572","25.8904829278119","25.166975198559","22.845880284506","22.6504249119903","23.7087750728065","24.7494059079658","27.2268371122981","27.1467407514508","25.9334866848415","22.8674223911893","19.7461796285395","20.0930338506569","20.5951550727869","21.4418111768566","21.9708295201552","24.6435477844154","22.9150098317108","37.7546960499125","24.1548940223135","23.3172718166142","",
