ccode,location,conflictid,episodenum,activity,incomp,date,year,missionid,mission,org,onlypolice,SIPRI_troops,SIPRI_police,SIPRI_observers,SIPRI_totals,troops_iepo,police_iepo,observers_iepo,totals_iepo,troops_ipo,police_ipo,observers_ipo,totals_ipo,IPI_troops,IPI_police,IPI_observers,IPI_totals,troops_backward,police_backward,observers_backward,totals_backward
344,Croatia,390,39001,1,1,1993m12,1993,3440111,UNPROFOR,1,0,12979,621,246,13846,12979,621,246,13846,12979,621,246,13846,12979,621,246,13846,12979,621,246,13846
344,Croatia,390,39001,0,1,1994m1,1994,3440111,UNPROFOR,1,0,,,,,13102,628,248,13978,13102,628,248,13978,13102,628,248,13978,14455,705,270,15430
344,Croatia,390,39001,0,1,1994m2,1994,3440111,UNPROFOR,1,0,,,,,13225,635,250,14110,13225,635,250,14110,13225,635,250,14110,14455,705,270,15430
344,Croatia,390,39001,0,1,1994m3,1994,3440111,UNPROFOR,1,0,,,,,13348,642,252,14242,13348,642,252,14242,13348,642,252,14242,14455,705,270,15430
344,Croatia,390,39001,0,1,1994m4,1994,3440111,UNPROFOR,1,0,,,,,13471,649,254,14374,13471,649,254,14374,13471,649,254,14374,14455,705,270,15430
344,Croatia,390,39001,0,1,1994m5,1994,3440111,UNPROFOR,1,0,,,,,13594,656,256,14506,13594,656,256,14506,13594,656,256,14506,14455,705,270,15430
344,Croatia,390,39001,0,1,1994m6,1994,3440111,UNPROFOR,1,0,,,,,13717,663,258,14638,13717,663,258,14638,13717,663,258,14638,14455,705,270,15430
344,Croatia,390,39001,0,1,1994m7,1994,3440111,UNPROFOR,1,0,,,,,13840,670,260,14770,13840,670,260,14770,13840,670,260,14770,14455,705,270,15430
344,Croatia,390,39001,0,1,1994m8,1994,3440111,UNPROFOR,1,0,,,,,13963,677,262,14902,13963,677,262,14902,13963,677,262,14902,14455,705,270,15430
344,Croatia,390,39001,0,1,1994m9,1994,3440111,UNPROFOR,1,0,,,,,14086,684,264,15034,14086,684,264,15034,14086,684,264,15034,14455,705,270,15430
344,Croatia,390,39001,0,1,1994m10,1994,3440111,UNPROFOR,1,0,,,,,14209,691,266,15166,14209,691,266,15166,14209,691,266,15166,14455,705,270,15430
344,Croatia,390,39001,0,1,1994m11,1994,3440111,UNPROFOR,1,0,,,,,14332,698,268,15298,14332,698,268,15298,14332,698,268,15298,14455,705,270,15430
344,Croatia,390,39001,0,1,1994m12,1994,3440111,UNPROFOR,1,0,14455,705,270,15430,14455,705,270,15430,14455,705,270,15430,14455,705,270,15430,14455,705,270,15430
344,Croatia,390,39001,0,1,1995m1,1995,3440111,UNPROFOR,1,0,,,,,14578,713,274,15565,14578,713,274,15566,14578,712,272,15562,14825,731,283,15839
344,Croatia,390,39001,0,1,1995m2,1995,3440111,UNPROFOR,1,0,,,,,14701,722,278,15701,14701,722,278,15702,14701,719,274,15694,14825,731,283,15839
344,Croatia,390,39001,0,1,1995m3,1995,3440111,UNPROFOR,1,0,14825,731,283,15839,14825,731,283,15839,14825,731,283,15839,14825,731,283,15839,14825,731,283,15839
344,Croatia,390,39002,0,1,1998m3,1998,3440112,UNPSG,1,1,,,,,0,114,0,114,,,,,31,171,3,205,0,114,0,114
344,Croatia,390,39002,0,1,1998m4,1998,3440112,UNPSG,1,1,,,,,0,114,0,114,,,,,31,167,3,201,0,114,0,114
344,Croatia,390,39002,0,1,1998m5,1998,3440112,UNPSG,1,1,,,,,0,114,0,114,,,,,31,168,3,202,0,114,0,114
344,Croatia,390,39002,0,1,1998m6,1998,3440112,UNPSG,1,1,,,,,0,114,0,114,,,,,31,170,4,205,0,114,0,114
344,Croatia,390,39002,0,1,1998m7,1998,3440112,UNPSG,1,1,,,,,0,114,0,114,,,,,31,164,4,199,0,114,0,114
344,Croatia,390,39002,0,1,1998m8,1998,3440112,UNPSG,1,1,,,,,0,114,0,114,,,,,32,150,3,185,0,114,0,114
344,Croatia,390,39002,0,1,1998m9,1998,3440112,UNPSG,1,1,,,,,0,114,0,114,,,,,33,114,3,150,0,114,0,114
344,Croatia,390,39002,0,1,1998m10,1998,3440112,UNPSG,1,1,0,114,0,114,0,114,0,114,0,114,0,114,0,8,0,8,0,114,0,114
344,Croatia,390,39002,0,1,1996m1,1996,3440117,UNTAES,1,0,,,,,8526,521,102,9149,,,,,2733,69,60,2862,4791,453,100,5344
344,Croatia,390,39002,0,1,1996m2,1996,3440117,UNTAES,1,0,,,,,8186,515,102,8803,,,,,2728,82,99,2909,4791,453,100,5344
344,Croatia,390,39002,0,1,1996m3,1996,3440117,UNTAES,1,0,,,,,7847,509,102,8458,,,,,3113,222,100,3435,4791,453,100,5344
344,Croatia,390,39002,0,1,1996m4,1996,3440117,UNTAES,1,0,,,,,7507,503,102,8112,,,,,4501,217,99,4817,4791,453,100,5344
344,Croatia,390,39002,0,1,1996m5,1996,3440117,UNTAES,1,0,,,,,7168,496,101,7765,,,,,4851,355,99,5305,4791,453,100,5344
344,Croatia,390,39002,0,1,1996m6,1996,3440117,UNTAES,1,0,,,,,6828,490,101,7419,,,,,4710,388,99,5197,4791,453,100,5344
344,Croatia,390,39002,0,1,1996m7,1996,3440117,UNTAES,1,0,,,,,6488,484,101,7073,,,,,4636,404,100,5140,4791,453,100,5344
344,Croatia,390,39002,0,1,1996m8,1996,3440117,UNTAES,1,0,,,,,6149,478,101,6728,,,,,4853,409,100,5362,4791,453,100,5344
344,Croatia,390,39002,0,1,1996m9,1996,3440117,UNTAES,1,0,,,,,5809,471,100,6380,,,,,4781,409,99,5289,4791,453,100,5344
344,Croatia,390,39002,0,1,1996m10,1996,3440117,UNTAES,1,0,,,,,5470,465,100,6035,,,,,5009,420,95,5524,4791,453,100,5344
344,Croatia,390,39002,0,1,1996m11,1996,3440117,UNTAES,1,0,,,,,5130,459,100,5689,,,,,4850,420,98,5368,4791,453,100,5344
344,Croatia,390,39002,0,1,1996m12,1996,3440117,UNTAES,1,0,4791,453,100,5344,4791,453,100,5344,4791,453,100,5344,4791,416,100,5307,4791,453,100,5344
344,Croatia,390,39002,0,1,1997m1,1997,3440117,UNTAES,1,0,,,,,4451,446,99,4996,4451,446,99,4997,4774,399,100,5273,716,378,97,1191
344,Croatia,390,39002,0,1,1997m2,1997,3440117,UNTAES,1,0,,,,,4111,440,99,4650,4111,440,99,4651,4761,370,100,5231,716,378,97,1191
344,Croatia,390,39002,0,1,1997m3,1997,3440117,UNTAES,1,0,,,,,3772,434,99,4305,3772,434,99,4305,4749,371,100,5220,716,378,97,1191
344,Croatia,390,39002,0,1,1997m4,1997,3440117,UNTAES,1,0,,,,,3432,428,99,3959,3432,428,99,3959,4823,419,100,5342,716,378,97,1191
344,Croatia,390,39002,0,1,1997m5,1997,3440117,UNTAES,1,0,,,,,3093,421,98,3612,3093,421,98,3613,4368,415,100,4883,716,378,97,1191
344,Croatia,390,39002,0,1,1997m6,1997,3440117,UNTAES,1,0,,,,,2753,415,98,3266,2753,415,98,3267,4527,403,100,5030,716,378,97,1191
344,Croatia,390,39002,0,1,1997m7,1997,3440117,UNTAES,1,0,,,,,2413,409,98,2920,2413,409,98,2921,3251,385,98,3734,716,378,97,1191
344,Croatia,390,39002,0,1,1997m8,1997,3440117,UNTAES,1,0,,,,,2074,403,98,2575,2074,403,98,2575,2385,378,101,2864,716,378,97,1191
344,Croatia,390,39002,0,1,1997m9,1997,3440117,UNTAES,1,0,,,,,1734,396,97,2227,1734,396,97,2229,2346,370,97,2813,716,378,97,1191
344,Croatia,390,39002,0,1,1997m10,1997,3440117,UNTAES,1,0,,,,,1395,390,97,1882,1395,390,97,1883,1678,358,99,2135,716,378,97,1191
344,Croatia,390,39002,0,1,1997m11,1997,3440117,UNTAES,1,0,,,,,1055,384,97,1536,1055,384,97,1537,734,359,99,1192,716,378,97,1191
344,Croatia,390,39002,0,1,1997m12,1997,3440117,UNTAES,1,0,716,378,97,1191,716,378,97,1191,716,378,97,1191,716,344,97,1157,716,378,97,1191
344,Croatia,390,39002,0,1,1998m1,1998,3440117,UNTAES,1,0,,,,,401,300,48,749,401,300,48,750,18,286,8,312,86,223,0,309
344,Croatia,390,39002,0,1,1998m2,1998,3440117,UNTAES,1,0,86,223,0,309,86,223,0,309,86,223,0,309,86,214,3,303,86,223,0,309
372,Georgia,392,39201,0,1,1994m6,1994,37209,CIS PKO,2,0,,,,,3000,0,0,3000,,,,,,,,,3000,0,0,3000
372,Georgia,392,39201,0,1,1994m7,1994,37209,CIS PKO,2,0,,,,,3000,0,0,3000,,,,,,,,,3000,0,0,3000
372,Georgia,392,39201,0,1,1994m8,1994,37209,CIS PKO,2,0,,,,,3000,0,0,3000,,,,,,,,,3000,0,0,3000
372,Georgia,392,39201,0,1,1994m9,1994,37209,CIS PKO,2,0,,,,,3000,0,0,3000,,,,,,,,,3000,0,0,3000
372,Georgia,392,39201,0,1,1994m10,1994,37209,CIS PKO,2,0,,,,,3000,0,0,3000,,,,,,,,,3000,0,0,3000
372,Georgia,392,39201,0,1,1994m11,1994,37209,CIS PKO,2,0,,,,,3000,0,0,3000,,,,,,,,,3000,0,0,3000
372,Georgia,392,39201,0,1,1994m12,1994,37209,CIS PKO,2,0,3000,0,0,3000,3000,0,0,3000,3000,0,0,3000,,,,,3000,0,0,3000
372,Georgia,392,39201,0,1,1995m1,1995,37209,CIS PKO,2,0,,,,,3000,0,0,3000,3000,0,0,3000,,,,,3000,0,0,3000
372,Georgia,392,39201,0,1,1995m2,1995,37209,CIS PKO,2,0,,,,,3000,0,0,3000,3000,0,0,3000,,,,,3000,0,0,3000
372,Georgia,392,39201,0,1,1995m3,1995,37209,CIS PKO,2,0,,,,,3000,0,0,3000,3000,0,0,3000,,,,,3000,0,0,3000
372,Georgia,392,39201,0,1,1995m4,1995,37209,CIS PKO,2,0,,,,,3000,0,0,3000,3000,0,0,3000,,,,,3000,0,0,3000
372,Georgia,392,39201,0,1,1995m5,1995,37209,CIS PKO,2,0,,,,,3000,0,0,3000,3000,0,0,3000,,,,,3000,0,0,3000
372,Georgia,392,39201,0,1,1995m6,1995,37209,CIS PKO,2,0,,,,,3000,0,0,3000,3000,0,0,3000,,,,,3000,0,0,3000
372,Georgia,392,39201,0,1,1995m7,1995,37209,CIS PKO,2,0,,,,,3000,0,0,3000,3000,0,0,3000,,,,,3000,0,0,3000
372,Georgia,392,39201,0,1,1995m8,1995,37209,CIS PKO,2,0,,,,,3000,0,0,3000,3000,0,0,3000,,,,,3000,0,0,3000
372,Georgia,392,39201,0,1,1995m9,1995,37209,CIS PKO,2,0,,,,,3000,0,0,3000,3000,0,0,3000,,,,,3000,0,0,3000
372,Georgia,392,39201,0,1,1995m10,1995,37209,CIS PKO,2,0,,,,,3000,0,0,3000,3000,0,0,3000,,,,,3000,0,0,3000
372,Georgia,392,39201,0,1,1995m11,1995,37209,CIS PKO,2,0,,,,,3000,0,0,3000,3000,0,0,3000,,,,,3000,0,0,3000
372,Georgia,392,39201,0,1,1995m12,1995,37209,CIS PKO,2,0,3000,0,0,3000,3000,0,0,3000,3000,0,0,3000,,,,,3000,0,0,3000
372,Georgia,392,39201,0,1,1996m1,1996,37209,CIS PKO,2,0,,,,,3000,0,0,3000,3000,0,0,3000,,,,,3000,0,0,3000
372,Georgia,392,39201,0,1,1996m2,1996,37209,CIS PKO,2,0,,,,,3000,0,0,3000,3000,0,0,3000,,,,,3000,0,0,3000
372,Georgia,392,39201,0,1,1996m3,1996,37209,CIS PKO,2,0,,,,,3000,0,0,3000,3000,0,0,3000,,,,,3000,0,0,3000
372,Georgia,392,39201,0,1,1996m4,1996,37209,CIS PKO,2,0,,,,,3000,0,0,3000,3000,0,0,3000,,,,,3000,0,0,3000
372,Georgia,392,39201,0,1,1996m5,1996,37209,CIS PKO,2,0,,,,,3000,0,0,3000,3000,0,0,3000,,,,,3000,0,0,3000
372,Georgia,392,39201,0,1,1996m6,1996,37209,CIS PKO,2,0,,,,,3000,0,0,3000,3000,0,0,3000,,,,,3000,0,0,3000
372,Georgia,392,39201,0,1,1996m7,1996,37209,CIS PKO,2,0,,,,,3000,0,0,3000,3000,0,0,3000,,,,,3000,0,0,3000
372,Georgia,392,39201,0,1,1996m8,1996,37209,CIS PKO,2,0,,,,,3000,0,0,3000,3000,0,0,3000,,,,,3000,0,0,3000
372,Georgia,392,39201,0,1,1996m9,1996,37209,CIS PKO,2,0,,,,,3000,0,0,3000,3000,0,0,3000,,,,,3000,0,0,3000
372,Georgia,392,39201,0,1,1996m10,1996,37209,CIS PKO,2,0,,,,,3000,0,0,3000,3000,0,0,3000,,,,,3000,0,0,3000
372,Georgia,392,39201,0,1,1996m11,1996,37209,CIS PKO,2,0,,,,,3000,0,0,3000,3000,0,0,3000,,,,,3000,0,0,3000
372,Georgia,392,39201,0,1,1996m12,1996,37209,CIS PKO,2,0,3000,0,0,3000,3000,0,0,3000,3000,0,0,3000,,,,,3000,0,0,3000
372,Georgia,392,39201,0,1,1997m1,1997,37209,CIS PKO,2,0,,,,,2883,0,0,2883,2883,0,0,2883,,,,,1600,0,0,1600
372,Georgia,392,39201,0,1,1997m2,1997,37209,CIS PKO,2,0,,,,,2766,0,0,2766,2766,0,0,2766,,,,,1600,0,0,1600
372,Georgia,392,39201,0,1,1997m3,1997,37209,CIS PKO,2,0,,,,,2650,0,0,2650,2650,0,0,2650,,,,,1600,0,0,1600
372,Georgia,392,39201,0,1,1997m4,1997,37209,CIS PKO,2,0,,,,,2533,0,0,2533,2533,0,0,2533,,,,,1600,0,0,1600
372,Georgia,392,39201,0,1,1997m5,1997,37209,CIS PKO,2,0,,,,,2416,0,0,2416,2416,0,0,2416,,,,,1600,0,0,1600
372,Georgia,392,39201,0,1,1997m6,1997,37209,CIS PKO,2,0,,,,,2300,0,0,2300,2300,0,0,2300,,,,,1600,0,0,1600
372,Georgia,392,39201,0,1,1997m7,1997,37209,CIS PKO,2,0,,,,,2183,0,0,2183,2183,0,0,2183,,,,,1600,0,0,1600
372,Georgia,392,39201,0,1,1997m8,1997,37209,CIS PKO,2,0,,,,,2066,0,0,2066,2066,0,0,2066,,,,,1600,0,0,1600
372,Georgia,392,39201,0,1,1997m9,1997,37209,CIS PKO,2,0,,,,,1950,0,0,1950,1950,0,0,1950,,,,,1600,0,0,1600
372,Georgia,392,39201,0,1,1997m10,1997,37209,CIS PKO,2,0,,,,,1833,0,0,1833,1833,0,0,1833,,,,,1600,0,0,1600
372,Georgia,392,39201,0,1,1997m11,1997,37209,CIS PKO,2,0,,,,,1716,0,0,1716,1716,0,0,1716,,,,,1600,0,0,1600
372,Georgia,392,39201,0,1,1997m12,1997,37209,CIS PKO,2,0,1600,0,0,1600,1600,0,0,1600,1600,0,0,1600,,,,,1600,0,0,1600
372,Georgia,392,39201,0,1,1998m1,1998,37209,CIS PKO,2,0,,,,,1607,0,0,1607,1607,0,0,1607,,,,,1690,0,0,1690
372,Georgia,392,39201,0,1,1998m2,1998,37209,CIS PKO,2,0,,,,,1615,0,0,1615,1615,0,0,1615,,,,,1690,0,0,1690
372,Georgia,392,39201,0,1,1998m3,1998,37209,CIS PKO,2,0,,,,,1622,0,0,1622,1622,0,0,1622,,,,,1690,0,0,1690
372,Georgia,392,39201,0,1,1998m4,1998,37209,CIS PKO,2,0,,,,,1630,0,0,1630,1630,0,0,1630,,,,,1690,0,0,1690
372,Georgia,392,39201,0,1,1998m5,1998,37209,CIS PKO,2,0,,,,,1637,0,0,1637,1637,0,0,1637,,,,,1690,0,0,1690
372,Georgia,392,39201,0,1,1998m6,1998,37209,CIS PKO,2,0,,,,,1645,0,0,1645,1645,0,0,1645,,,,,1690,0,0,1690
372,Georgia,392,39201,0,1,1998m7,1998,37209,CIS PKO,2,0,,,,,1652,0,0,1652,1652,0,0,1652,,,,,1690,0,0,1690
372,Georgia,392,39201,0,1,1998m8,1998,37209,CIS PKO,2,0,,,,,1660,0,0,1660,1660,0,0,1660,,,,,1690,0,0,1690
372,Georgia,392,39201,0,1,1998m9,1998,37209,CIS PKO,2,0,,,,,1667,0,0,1667,1667,0,0,1667,,,,,1690,0,0,1690
372,Georgia,392,39201,0,1,1998m10,1998,37209,CIS PKO,2,0,,,,,1675,0,0,1675,1675,0,0,1675,,,,,1690,0,0,1690
372,Georgia,392,39201,0,1,1998m11,1998,37209,CIS PKO,2,0,,,,,1682,0,0,1682,1682,0,0,1682,,,,,1690,0,0,1690
372,Georgia,392,39201,0,1,1998m12,1998,37209,CIS PKO,2,0,1690,0,0,1690,1690,0,0,1690,1690,0,0,1690,,,,,1690,0,0,1690
372,Georgia,392,39201,0,1,1999m1,1999,37209,CIS PKO,2,0,,,,,1682,0,0,1682,1682,0,0,1682,,,,,1600,0,0,1600
372,Georgia,392,39201,0,1,1999m2,1999,37209,CIS PKO,2,0,,,,,1675,0,0,1675,1675,0,0,1675,,,,,1600,0,0,1600
372,Georgia,392,39201,0,1,1999m3,1999,37209,CIS PKO,2,0,,,,,1667,0,0,1667,1667,0,0,1667,,,,,1600,0,0,1600
372,Georgia,392,39201,0,1,1999m4,1999,37209,CIS PKO,2,0,,,,,1660,0,0,1660,1660,0,0,1660,,,,,1600,0,0,1600
372,Georgia,392,39201,0,1,1999m5,1999,37209,CIS PKO,2,0,,,,,1652,0,0,1652,1652,0,0,1652,,,,,1600,0,0,1600
372,Georgia,392,39201,0,1,1999m6,1999,37209,CIS PKO,2,0,,,,,1645,0,0,1645,1645,0,0,1645,,,,,1600,0,0,1600
372,Georgia,392,39201,0,1,1999m7,1999,37209,CIS PKO,2,0,,,,,1637,0,0,1637,1637,0,0,1637,,,,,1600,0,0,1600
372,Georgia,392,39201,0,1,1999m8,1999,37209,CIS PKO,2,0,,,,,1630,0,0,1630,1630,0,0,1630,,,,,1600,0,0,1600
372,Georgia,392,39201,0,1,1999m9,1999,37209,CIS PKO,2,0,,,,,1622,0,0,1622,1622,0,0,1622,,,,,1600,0,0,1600
372,Georgia,392,39201,0,1,1999m10,1999,37209,CIS PKO,2,0,,,,,1615,0,0,1615,1615,0,0,1615,,,,,1600,0,0,1600
372,Georgia,392,39201,0,1,1999m11,1999,37209,CIS PKO,2,0,,,,,1607,0,0,1607,1607,0,0,1607,,,,,1600,0,0,1600
372,Georgia,392,39201,0,1,1999m12,1999,37209,CIS PKO,2,0,1600,0,0,1600,1600,0,0,1600,1600,0,0,1600,,,,,1600,0,0,1600
372,Georgia,392,39201,0,1,2000m1,2000,37209,CIS PKO,2,0,,,,,1608,0,0,1608,1608,0,0,1608,,,,,1700,0,0,1700
372,Georgia,392,39201,0,1,2000m2,2000,37209,CIS PKO,2,0,,,,,1616,0,0,1616,1616,0,0,1616,,,,,1700,0,0,1700
372,Georgia,392,39201,0,1,2000m3,2000,37209,CIS PKO,2,0,,,,,1625,0,0,1625,1625,0,0,1625,,,,,1700,0,0,1700
372,Georgia,392,39201,0,1,2000m4,2000,37209,CIS PKO,2,0,,,,,1633,0,0,1633,1633,0,0,1633,,,,,1700,0,0,1700
372,Georgia,392,39201,0,1,2000m5,2000,37209,CIS PKO,2,0,,,,,1641,0,0,1641,1641,0,0,1641,,,,,1700,0,0,1700
372,Georgia,392,39201,0,1,2000m6,2000,37209,CIS PKO,2,0,,,,,1650,0,0,1650,1650,0,0,1650,,,,,1700,0,0,1700
372,Georgia,392,39201,0,1,2000m7,2000,37209,CIS PKO,2,0,,,,,1658,0,0,1658,1658,0,0,1658,,,,,1700,0,0,1700
372,Georgia,392,39201,0,1,2000m8,2000,37209,CIS PKO,2,0,,,,,1666,0,0,1666,1666,0,0,1666,,,,,1700,0,0,1700
372,Georgia,392,39201,0,1,2000m9,2000,37209,CIS PKO,2,0,,,,,1675,0,0,1675,1675,0,0,1675,,,,,1700,0,0,1700
372,Georgia,392,39201,0,1,2000m10,2000,37209,CIS PKO,2,0,,,,,1683,0,0,1683,1683,0,0,1683,,,,,1700,0,0,1700
372,Georgia,392,39201,0,1,2000m11,2000,37209,CIS PKO,2,0,,,,,1691,0,0,1691,1691,0,0,1691,,,,,1700,0,0,1700
372,Georgia,392,39201,0,1,2000m12,2000,37209,CIS PKO,2,0,1700,0,0,1700,1700,0,0,1700,1700,0,0,1700,,,,,1700,0,0,1700
372,Georgia,392,39201,0,1,2001m1,2001,37209,CIS PKO,2,0,,,,,1714,0,0,1714,1714,0,0,1714,,,,,1870,0,0,1870
372,Georgia,392,39201,0,1,2001m2,2001,37209,CIS PKO,2,0,,,,,1728,0,0,1728,1728,0,0,1728,,,,,1870,0,0,1870
372,Georgia,392,39201,0,1,2001m3,2001,37209,CIS PKO,2,0,,,,,1742,0,0,1742,1742,0,0,1742,,,,,1870,0,0,1870
372,Georgia,392,39201,0,1,2001m4,2001,37209,CIS PKO,2,0,,,,,1756,0,0,1756,1756,0,0,1756,,,,,1870,0,0,1870
372,Georgia,392,39201,0,1,2001m5,2001,37209,CIS PKO,2,0,,,,,1770,0,0,1770,1770,0,0,1770,,,,,1870,0,0,1870
372,Georgia,392,39201,0,1,2001m6,2001,37209,CIS PKO,2,0,,,,,1785,0,0,1785,1785,0,0,1785,,,,,1870,0,0,1870
372,Georgia,392,39201,0,1,2001m7,2001,37209,CIS PKO,2,0,,,,,1799,0,0,1799,1799,0,0,1799,,,,,1870,0,0,1870
372,Georgia,392,39201,0,1,2001m8,2001,37209,CIS PKO,2,0,,,,,1813,0,0,1813,1813,0,0,1813,,,,,1870,0,0,1870
372,Georgia,392,39201,0,1,2001m9,2001,37209,CIS PKO,2,0,,,,,1827,0,0,1827,1827,0,0,1827,,,,,1870,0,0,1870
372,Georgia,392,39201,0,1,2001m10,2001,37209,CIS PKO,2,0,,,,,1841,0,0,1841,1841,0,0,1841,,,,,1870,0,0,1870
372,Georgia,392,39201,0,1,2001m11,2001,37209,CIS PKO,2,0,,,,,1855,0,0,1855,1855,0,0,1855,,,,,1870,0,0,1870
372,Georgia,392,39201,0,1,2001m12,2001,37209,CIS PKO,2,0,1870,0,0,1870,1870,0,0,1870,1870,0,0,1870,,,,,1870,0,0,1870
372,Georgia,392,39201,0,1,2002m1,2002,37209,CIS PKO,2,0,,,,,1887,0,0,1887,1887,0,0,1887,,,,,2077,0,0,2077
372,Georgia,392,39201,0,1,2002m2,2002,37209,CIS PKO,2,0,,,,,1904,0,0,1904,1904,0,0,1904,,,,,2077,0,0,2077
372,Georgia,392,39201,0,1,2002m3,2002,37209,CIS PKO,2,0,,,,,1921,0,0,1921,1921,0,0,1921,,,,,2077,0,0,2077
372,Georgia,392,39201,0,1,2002m4,2002,37209,CIS PKO,2,0,,,,,1939,0,0,1939,1939,0,0,1939,,,,,2077,0,0,2077
372,Georgia,392,39201,0,1,2002m5,2002,37209,CIS PKO,2,0,,,,,1956,0,0,1956,1956,0,0,1956,,,,,2077,0,0,2077
372,Georgia,392,39201,0,1,2002m6,2002,37209,CIS PKO,2,0,,,,,1973,0,0,1973,1973,0,0,1973,,,,,2077,0,0,2077
372,Georgia,392,39201,0,1,2002m7,2002,37209,CIS PKO,2,0,,,,,1990,0,0,1990,1990,0,0,1990,,,,,2077,0,0,2077
372,Georgia,392,39201,0,1,2002m8,2002,37209,CIS PKO,2,0,,,,,2008,0,0,2008,2008,0,0,2008,,,,,2077,0,0,2077
372,Georgia,392,39201,0,1,2002m9,2002,37209,CIS PKO,2,0,,,,,2025,0,0,2025,2025,0,0,2025,,,,,2077,0,0,2077
372,Georgia,392,39201,0,1,2002m10,2002,37209,CIS PKO,2,0,,,,,2042,0,0,2042,2042,0,0,2042,,,,,2077,0,0,2077
372,Georgia,392,39201,0,1,2002m11,2002,37209,CIS PKO,2,0,,,,,2059,0,0,2059,2059,0,0,2059,,,,,2077,0,0,2077
372,Georgia,392,39201,0,1,2002m12,2002,37209,CIS PKO,2,0,2077,0,0,2077,2077,0,0,2077,2077,0,0,2077,,,,,2077,0,0,2077
372,Georgia,392,39201,0,1,2003m1,2003,37209,CIS PKO,2,0,,,,,2094,0,0,2094,2094,0,0,2094,,,,,2283,0,0,2283
372,Georgia,392,39201,0,1,2003m2,2003,37209,CIS PKO,2,0,,,,,2111,0,0,2111,2111,0,0,2111,,,,,2283,0,0,2283
372,Georgia,392,39201,0,1,2003m3,2003,37209,CIS PKO,2,0,,,,,2128,0,0,2128,2128,0,0,2128,,,,,2283,0,0,2283
372,Georgia,392,39201,0,1,2003m4,2003,37209,CIS PKO,2,0,,,,,2145,0,0,2145,2145,0,0,2145,,,,,2283,0,0,2283
372,Georgia,392,39201,0,1,2003m5,2003,37209,CIS PKO,2,0,,,,,2162,0,0,2162,2162,0,0,2162,,,,,2283,0,0,2283
372,Georgia,392,39201,0,1,2003m6,2003,37209,CIS PKO,2,0,,,,,2180,0,0,2180,2180,0,0,2180,,,,,2283,0,0,2283
372,Georgia,392,39201,0,1,2003m7,2003,37209,CIS PKO,2,0,,,,,2197,0,0,2197,2197,0,0,2197,,,,,2283,0,0,2283
372,Georgia,392,39201,0,1,2003m8,2003,37209,CIS PKO,2,0,,,,,2214,0,0,2214,2214,0,0,2214,,,,,2283,0,0,2283
372,Georgia,392,39201,0,1,2003m9,2003,37209,CIS PKO,2,0,,,,,2231,0,0,2231,2231,0,0,2231,,,,,2283,0,0,2283
372,Georgia,392,39201,0,1,2003m10,2003,37209,CIS PKO,2,0,,,,,2248,0,0,2248,2248,0,0,2248,,,,,2283,0,0,2283
372,Georgia,392,39201,0,1,2003m11,2003,37209,CIS PKO,2,0,,,,,2265,0,0,2265,2265,0,0,2265,,,,,2283,0,0,2283
372,Georgia,392,39201,0,1,2003m12,2003,37209,CIS PKO,2,0,2283,0,0,2283,2283,0,0,2283,2283,0,0,2283,,,,,2283,0,0,2283
372,Georgia,392,39201,0,1,2004m1,2004,37209,CIS PKO,2,0,,,,,2248,0,0,2248,2248,0,0,2248,,,,,1872,0,0,1872
372,Georgia,392,39201,0,1,2004m2,2004,37209,CIS PKO,2,0,,,,,2214,0,0,2214,2214,0,0,2214,,,,,1872,0,0,1872
372,Georgia,392,39201,0,1,2004m3,2004,37209,CIS PKO,2,0,,,,,2180,0,0,2180,2180,0,0,2180,,,,,1872,0,0,1872
372,Georgia,392,39201,0,1,2004m4,2004,37209,CIS PKO,2,0,,,,,2146,0,0,2146,2146,0,0,2146,,,,,1872,0,0,1872
372,Georgia,392,39201,0,1,2004m5,2004,37209,CIS PKO,2,0,,,,,2111,0,0,2111,2111,0,0,2111,,,,,1872,0,0,1872
372,Georgia,392,39201,0,1,2004m6,2004,37209,CIS PKO,2,0,,,,,2077,0,0,2077,2077,0,0,2077,,,,,1872,0,0,1872
372,Georgia,392,39201,0,1,2004m7,2004,37209,CIS PKO,2,0,,,,,2043,0,0,2043,2043,0,0,2043,,,,,1872,0,0,1872
372,Georgia,392,39201,0,1,2004m8,2004,37209,CIS PKO,2,0,,,,,2009,0,0,2009,2009,0,0,2009,,,,,1872,0,0,1872
372,Georgia,392,39201,0,1,2004m9,2004,37209,CIS PKO,2,0,,,,,1974,0,0,1974,1974,0,0,1974,,,,,1872,0,0,1872
372,Georgia,392,39201,0,1,2004m10,2004,37209,CIS PKO,2,0,,,,,1940,0,0,1940,1940,0,0,1940,,,,,1872,0,0,1872
372,Georgia,392,39201,0,1,2004m11,2004,37209,CIS PKO,2,0,,,,,1906,0,0,1906,1906,0,0,1906,,,,,1872,0,0,1872
372,Georgia,392,39201,0,1,2004m12,2004,37209,CIS PKO,2,0,1872,0,0,1872,1872,0,0,1872,1872,0,0,1872,,,,,1872,0,0,1872
372,Georgia,392,39201,0,1,2005m1,2005,37209,CIS PKO,2,0,,,,,1909,0,0,1909,1909,0,0,1909,,,,,2325,0,0,2325
372,Georgia,392,39201,0,1,2005m2,2005,37209,CIS PKO,2,0,,,,,1947,0,0,1947,1947,0,0,1947,,,,,2325,0,0,2325
